Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_120.0,C_121.0,C_122.0,C_123.0,C_124.0,C_125.0,C_126.0,C_127.0,C_128.0,C_129.0,C_130.0,C_131.0,C_132.0,P_120.0,P_121.0,P_122.0,P_123.0,P_124.0,P_125.0,P_126.0,P_127.0,P_128.0,P_129.0,P_130.0,P_131.0,P_132.0
PG,Bear Put Spread,-88.45,586.0,514.0000000000007,586.0,37.78,62.22,-0.15093856655290103,-82.0,-1.0000000000000002,3.0000000000000004,-3.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PG,Bear Put Spread,-81.8,506.0,494.0000000000007,506.0,37.47,62.53,-0.16166007905138338,-86.0,-4.0,5.0,-5045.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PG,Bear Put Spread,-59.72,366.0,434.0000000000007,366.0,36.78,63.22,-0.16316939890710383,-49.0,1.9999999999999998,-3.9999999999999996,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PG,Bear Put Spread,-80.36,441.0,459.0000000000007,441.0,37.08,62.92,-0.18222222222222223,-71.0,4.0,2.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PG,Bear Put Spread,-97.31,525.0,375.0000000000007,525.0,39.04,60.96,-0.18535238095238096,-69.0,-2.0000000000000004,6.999999999999999,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PG,Bear Put Spread,-109.34,573.0,427.0000000000007,573.0,37.95,62.05,-0.19082024432809774,-77.0,-2.0000000000000004,3.9999999999999996,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PG,Bear Put Spread,-35.79,178.0,222.0,178.0,36.02,63.98,-0.20106741573033707,-23.0,1.9999999999999998,-5.0,3.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Put Spread,-89.66,445.0,255.00000000000068,445.0,41.69,58.31,-0.2014831460674157,-59.0,-3.0,8.0,-6.999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PG,Bear Put Spread,-90.65,445.0,355.0000000000007,445.0,38.56,61.44,-0.20370786516853934,-73.0,-5.0,9.0,-5048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PG,Bear Put Spread,-102.68,493.0,407.0000000000007,493.0,37.62,62.38,-0.20827586206896553,-81.0,-5.0,6.0,-5047.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PG,Bear Put Spread,-50.45,240.0,260.0000000000007,240.0,37.08,62.92,-0.21020833333333336,-29.999999999999993,2.0000000000000004,0.0,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Put Spread,-58.25,276.0,324.0,276.0,36.19,63.81,-0.21105072463768115,-36.0,1.9999999999999998,-5.0,3.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
