Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,C_160.0,C_162.5,C_165.0,C_167.5,C_170.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5,P_160.0,P_162.5,P_165.0,P_167.5,P_170.0
LLY,Bear Call Spread,-69.24,-85.00000000000006,85.00000000000006,164.99999999999994,37.04,62.96,-0.41963636363636375,-8.999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-100.56,-290.0,290.0,210.0,22.77,77.23,-0.47885714285714287,-13.0,0.9999999999999999,-4.000000000000001,3.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-125.29,-350.0,350.0,250.0,21.81,78.19,-0.50116,-15.999999999999993,0.9999999999999999,-5.0,3.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-86.63,-85.0,85.0,165.0,30.17,69.83,-0.525030303030303,-9.000000000000007,0.0,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-92.93,-94.99999999999989,94.99999999999989,155.0000000000001,23.98,76.02,-0.5995483870967738,-6.999999999999995,0.0,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-127.37,-160.0,160.0,190.0,17.55,82.45,-0.6703684210526316,-8.999999999999996,0.9999999999999999,-3.9999999999999996,2.0000000000000004,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-102.64,-100.0,100.0,150.0,18.41,81.59,-0.6842666666666667,-6.000000000000005,0.9999999999999999,-3.0,2.0000000000000004,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-88.5,620.0,130.0,620.0,63.04,36.96,-0.14274193548387096,-21.000000000000007,-2.0,4.000000000000001,-3.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
LLY,Bear Put Spread,-50.53,325.0,175.0,325.0,49.65,50.35,-0.15547692307692307,-17.999999999999993,-1.0000000000000002,2.0000000000000018,-0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
LLY,Bear Put Spread,-69.77,440.0,310.0,440.0,44.31,55.69,-0.1585681818181818,-26.999999999999996,0.0,2.0000000000000018,-0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
LLY,Bear Put Spread,-125.97,684.0,816.0,684.0,36.48,63.52,-0.18416666666666667,-49.99999999999999,0.9999999999999999,-1.9999999999999991,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,Bear Put Spread,-132.7,706.0,894.0,706.0,35.92,64.08,-0.18796033994334277,-51.99999999999999,0.9999999999999999,-3.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,Bear Put Spread,-89.13,465.0,35.0,465.0,69.65,30.35,-0.1916774193548387,-12.00000000000001,-0.9999999999999999,1.9999999999999991,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
LLY,Bear Put Spread,-121.33,632.0,618.0,632.0,38.17,61.83,-0.1919778481012658,-42.99999999999999,0.0,0.0,0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
