Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
GM,Bear Call Spread,-22.25,-114.0,114.0,86.0,33.88,65.74,-0.25872093023255816,-28.000000000000004,3.9999999999999996,-1.0000000000000002,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-19.9,-77.0,77.0,73.0,35.4,64.22,-0.2726027397260274,-21.999999999999996,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-17.86,-34.999999999999986,34.999999999999986,65.00000000000001,44.88,54.73,-0.2747692307692307,-15.000000000000007,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-28.34,-150.00000000000003,150.00000000000003,99.99999999999997,30.9,68.72,-0.2834000000000001,-32.00000000000001,6.0,-1.0000000000000002,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-15.83,-45.0,45.0,55.0,38.51,61.1,-0.2878181818181818,-15.000000000000002,0.9999999999999981,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-10.42,-14.0,14.0,36.0,49.7,49.92,-0.28944444444444445,-7.000000000000001,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-19.78,-88.0,88.0,62.0,29.45,70.17,-0.3190322580645161,-19.999999999999996,3.9999999999999996,-1.0000000000000002,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-25.87,-124.00000000000003,124.00000000000003,75.99999999999997,28.03,71.59,-0.3403947368421054,-24.0,6.0,-1.0000000000000002,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-17.43,-51.0,51.0,49.0,30.9,68.72,-0.3557142857142857,-13.99999999999999,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM,Bear Call Spread,-12.43,-15.999999999999986,15.999999999999986,34.000000000000014,41.68,57.94,-0.3655882352941175,-8.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
