Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5
JNJ,Bear Call Spread,-55.58,-100.0,100.0,100.0,22.17,77.83,-0.5558,-10.000000000000009,0.9999999999999996,-2.0000000000000004,2.0000000000000004,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Call Spread,-79.9,-160.0,160.0,140.0,20.32,79.68,-0.5707142857142857,-16.000000000000004,1.9999999999999998,-3.0,4.000000000000001,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Call Spread,-45.18,-25.0,25.0,75.0,28.23,71.77,-0.6024,-4.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Call Spread,-69.47,-95.0,95.0,105.0,17.29,82.71,-0.6616190476190477,-9.999999999999998,1.0000000000000002,-2.0000000000000004,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Call Spread,-45.15,-35.0,35.0,65.0,18.99,81.01,-0.6946153846153846,-4.0000000000000036,0.0,-1.0000000000000009,0.9999999999999996,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Call Spread,-60.43,-15.0,15.0,85.0,22.64,77.36,-0.7109411764705882,-6.000000000000005,0.9999999999999996,-0.9999999999999996,1.0000000000000009,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Call Spread,-69.32,-15.0,15.0,85.0,14.19,85.81,-0.8155294117647058,-5.999999999999995,1.0000000000000002,-0.9999999999999996,2.0000000000000004,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-69.86,505.0,545.0,505.0,41.1,58.9,-0.13833663366336635,-63.0,1.0000000000000002,-1.0000000000000009,0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JNJ,Bear Put Spread,-64.39,464.0,386.0,464.0,44.27,55.73,-0.13877155172413794,-54.0,0.0,0.9999999999999996,-0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JNJ,Bear Put Spread,-70.54,490.0,460.0,490.0,42.36,57.64,-0.1439591836734694,-59.00000000000001,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
