Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_120.0,C_121.0,C_122.0,C_123.0,C_124.0,C_125.0,C_126.0,C_127.0,C_128.0,C_129.0,C_130.0,C_131.0,C_132.0,P_120.0,P_121.0,P_122.0,P_123.0,P_124.0,P_125.0,P_126.0,P_127.0,P_128.0,P_129.0,P_130.0,P_131.0,P_132.0
IBM,Bear Call Spread,-26.31,-180.0,180.0,120.0,32.4,66.14,-0.21925,-15.000000000000002,0.9999999999999996,-1.9999999999999991,1.9999999999999991,-0.9999999999999999,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-18.09,-125.0,125.0,75.0,29.13,69.41,-0.2412,-8.999999999999996,0.9999999999999996,-0.9999999999999996,1.9999999999999991,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-37.13,-59.00000000000003,59.00000000000003,140.99999999999997,48.21,50.34,-0.2633333333333334,-13.000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-18.22,-134.99999999999994,134.99999999999994,65.00000000000006,24.5,74.04,-0.28030769230769204,-8.000000000000007,1.0000000000000002,-0.9999999999999996,0.9999999999999996,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-35.23,-85.0,85.0,115.0,38.11,60.43,-0.3063478260869565,-12.0,0.0,-0.9999999999999996,0.0,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-27.06,-12.0,12.0,88.0,57.64,40.9,-0.3075,-6.0,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-31.9,-100.00000000000006,100.00000000000006,99.99999999999994,33.52,65.02,-0.3190000000000002,-10.999999999999998,0.9999999999999996,-0.9999999999999996,0.9999999999999996,-0.9999999999999999,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-27.94,-23.0,23.0,77.0,46.41,52.13,-0.3628571428571429,-7.000000000000006,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-39.74,-5.000000000000028,5.000000000000028,94.99999999999997,51.19,47.35,-0.41831578947368436,-6.0,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-19.05,-54.99999999999994,54.99999999999994,45.00000000000006,25.5,73.04,-0.42333333333333284,-4.0000000000000036,0.0,-0.9999999999999996,0.9999999999999996,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-31.93,-25.0,25.0,75.0,40.46,58.08,-0.42573333333333335,-5.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-23.68,-45.00000000000006,45.00000000000006,54.99999999999994,30.21,68.33,-0.430545454545455,-4.999999999999993,0.9999999999999996,0.0,0.9999999999999996,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-37.78,-25.0,25.0,75.0,34.65,63.89,-0.5037333333333334,-6.000000000000005,0.0,-0.9999999999999996,0.0,-0.9999999999999999,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Call Spread,-28.74,-50.0,50.0,50.0,20.72,77.83,-0.5748,-4.0000000000000036,1.0000000000000002,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-104.05,698.9999999999999,401.0000000000008,698.9999999999999,45.22,53.33,-0.14885550786838342,-46.0,-1.0000000000000002,-4.000000000000001,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-99.78,668.9999999999999,331.0000000000008,668.9999999999999,47.01,51.53,-0.1491479820627803,-41.0,-2.0000000000000004,-3.0000000000000013,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-110.12,725.9999999999999,474.0000000000008,725.9999999999999,43.43,55.12,-0.1516804407713499,-50.0,-1.0000000000000002,-5.000000000000002,0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-96.8,634.9999999999999,265.0000000000008,634.9999999999999,48.8,49.74,-0.15244094488188978,-36.0,-2.0000000000000004,-2.0000000000000018,-0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-93.5,594.9999999999999,205.0000000000008,594.9999999999999,51.19,47.35,-0.15714285714285717,-31.0,-2.0000000000000004,-2.0000000000000018,-0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-86.21,544.9999999999999,155.0000000000008,544.9999999999999,54.15,44.4,-0.15818348623853212,-25.999999999999996,-2.0000000000000004,-1.0000000000000009,-0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-79.94,489.9999999999999,110.0000000000008,489.9999999999999,57.64,40.9,-0.16314285714285717,-20.999999999999996,-2.0000000000000004,-1.0000000000000009,-0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-85.58,524.0,376.0000000000007,524.0,43.43,55.12,-0.1633206106870229,-41.0,0.0,-4.000000000000001,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-81.31,494.0,306.0000000000007,494.0,45.22,53.33,-0.16459514170040487,-36.00000000000001,-1.0000000000000002,-3.0000000000000013,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-91.65,551.0,449.0000000000007,551.0,41.64,56.9,-0.1663339382940109,-45.00000000000001,0.0,-5.000000000000002,1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-78.33,460.0,240.00000000000068,460.0,47.61,50.93,-0.17028260869565218,-31.000000000000007,-1.0000000000000002,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-74.69,429.9999999999999,70.0000000000008,429.9999999999999,61.04,37.5,-0.1736976744186047,-15.999999999999993,-2.0000000000000004,0.0,-0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-75.03,420.0,180.00000000000068,420.0,50.0,48.54,-0.17864285714285716,-26.000000000000007,-1.0000000000000002,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-65.37,359.99999999999994,40.00000000000006,359.99999999999994,64.87,33.67,-0.18158333333333337,-12.0,-2.0000000000000004,0.0,-0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
IBM,Bear Put Spread,-81.93,449.0,351.0000000000007,449.0,42.24,56.31,-0.18247216035634745,-38.0,0.0,-4.000000000000001,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-67.73,370.0,130.00000000000068,370.0,52.97,45.57,-0.18305405405405406,-21.000000000000004,-1.0000000000000002,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-88.0,476.0,424.0000000000007,476.0,40.46,58.08,-0.18487394957983194,-42.00000000000001,0.0,-5.000000000000002,1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-77.66,419.0,281.0000000000007,419.0,44.02,54.52,-0.18534606205250595,-33.0,-1.0000000000000002,-3.0000000000000013,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-119.06,634.0,366.0000000000007,634.0,42.83,55.71,-0.18779179810725552,-42.99999999999999,0.0,-4.000000000000001,0.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-125.13,661.0,439.0000000000007,661.0,41.05,57.49,-0.18930408472012103,-47.0,0.0,-5.000000000000002,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-114.79,604.0,296.0000000000007,604.0,44.62,53.92,-0.19004966887417218,-37.99999999999999,-1.0000000000000002,-3.0000000000000013,0.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-74.68,385.0,215.00000000000068,385.0,45.81,52.73,-0.193974025974026,-28.000000000000004,-1.0000000000000002,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-61.47,315.0,85.00000000000068,315.0,55.9,42.64,-0.19514285714285715,-16.000000000000004,-1.0000000000000002,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-73.17,374.0,326.0000000000007,374.0,40.46,58.08,-0.19564171122994653,-34.0,1.0000000000000002,-4.000000000000001,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-111.81,570.0,230.00000000000068,570.0,47.01,51.53,-0.19615789473684211,-32.99999999999999,-1.0000000000000002,-2.0000000000000018,-0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-79.24,401.0,399.0000000000007,401.0,38.69,59.85,-0.19760598503740648,-38.0,1.0000000000000002,-5.000000000000002,1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-56.61,284.9999999999999,15.000000000000114,284.9999999999999,68.51,30.03,-0.1986315789473685,-7.9999999999999964,-1.0000000000000002,0.0,-0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
IBM,Bear Put Spread,-68.9,344.0,256.0000000000007,344.0,42.24,56.31,-0.20029069767441862,-28.999999999999996,0.0,-3.0000000000000013,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-108.52,530.0,170.00000000000068,530.0,49.4,49.14,-0.20475471698113207,-27.999999999999996,-1.0000000000000002,-2.0000000000000018,-0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-71.39,345.0,155.00000000000068,345.0,48.21,50.34,-0.20692753623188406,-23.000000000000004,-1.0000000000000002,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-48.74,234.0,266.0,234.0,36.95,61.59,-0.2082905982905983,-25.0,1.0000000000000002,-3.0,0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-54.81,261.0,339.0,261.0,35.22,63.32,-0.21000000000000002,-29.000000000000004,1.0000000000000002,-4.000000000000001,1.9999999999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-63.85,304.0,296.0,304.0,38.69,59.85,-0.2100328947368421,-30.000000000000004,1.0000000000000002,-4.000000000000001,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-101.22,480.0,120.00000000000068,480.0,52.38,46.17,-0.210875,-22.999999999999993,-1.0000000000000002,-1.0000000000000009,-0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-69.92,331.0,369.0,331.0,36.95,61.59,-0.21123867069486404,-34.00000000000001,1.0000000000000002,-5.000000000000002,1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-65.92,310.0,190.00000000000068,310.0,44.62,53.92,-0.2126451612903226,-24.0,0.0,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-64.09,295.0,105.00000000000068,295.0,51.19,47.35,-0.21725423728813562,-18.0,-1.0000000000000002,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-59.58,274.0,226.0,274.0,40.46,58.08,-0.21744525547445254,-25.000000000000007,0.0,-3.0000000000000013,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-44.47,204.0,196.0,204.0,38.69,59.85,-0.21799019607843137,-20.0,0.0,-2.0000000000000004,0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-56.22,255.0,45.00000000000068,255.0,59.35,39.19,-0.2204705882352941,-10.999999999999998,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-94.96,425.0,75.00000000000068,425.0,55.32,43.22,-0.22343529411764704,-17.999999999999993,-1.0000000000000002,-1.0000000000000009,-0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-62.63,270.0,130.00000000000068,270.0,47.01,51.53,-0.23196296296296298,-19.0,0.0,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-48.55,206.0,294.0,206.0,32.96,65.58,-0.23567961165048543,-24.000000000000004,1.0000000000000002,-4.000000000000001,1.9999999999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-56.59,240.0,160.0,240.0,42.83,55.71,-0.23579166666666668,-20.000000000000007,0.0,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-42.48,179.0,221.0,179.0,34.65,63.89,-0.23731843575418993,-20.0,1.0000000000000002,-3.0,0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-57.83,240.0,60.00000000000068,240.0,54.73,43.81,-0.24095833333333333,-13.0,-1.0000000000000002,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,Bear Put Spread,-41.49,170.0,130.0,170.0,41.05,57.49,-0.24405882352941177,-15.000000000000002,0.0,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-89.71,365.0,35.00000000000068,365.0,58.78,39.76,-0.2457808219178082,-12.99999999999999,-1.0000000000000002,0.0,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-55.33,220.0,80.00000000000068,220.0,50.0,48.54,-0.2515,-13.999999999999996,0.0,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-46.9,185.00000000000006,14.999999999999943,185.00000000000006,63.25,35.29,-0.2535135135135134,-7.000000000000006,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
IBM,Bear Put Spread,-38.21,149.0,151.0,149.0,36.37,62.17,-0.25644295302013426,-15.000000000000002,0.0,-2.0000000000000004,0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-53.3,200.0,100.0,200.0,45.22,53.33,-0.26649999999999996,-15.000000000000007,0.0,-2.0000000000000018,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-80.38,295.00000000000006,4.999999999999943,295.00000000000006,62.7,35.84,-0.2724745762711864,-8.999999999999996,-1.0000000000000002,0.0,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
IBM,Bear Put Spread,-44.21,158.99999999999997,241.00000000000003,158.99999999999997,30.21,68.33,-0.27805031446540884,-18.999999999999996,1.0000000000000002,-3.0,1.9999999999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,Bear Put Spread,-38.14,131.99999999999997,168.00000000000003,131.99999999999997,31.3,67.24,-0.288939393939394,-14.999999999999996,1.0000000000000002,-1.9999999999999991,0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
