Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_124.0,C_125.0,C_126.0,C_127.0,C_128.0,C_129.0,C_130.0,C_131.0,C_132.0,C_133.0,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,P_124.0,P_125.0,P_126.0,P_127.0,P_128.0,P_129.0,P_130.0,P_131.0,P_132.0,P_133.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0
WMT,Bear Call Spread,-72.37,-310.99999999999994,310.99999999999994,489.00000000000006,46.31,53.69,-0.1479959100204499,-40.0,1.0000000000000002,2.0000000000000004,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-64.12,-73.0,73.0,427.0,63.71,36.29,-0.15016393442622952,-20.999999999999996,-1.9999999999999998,2.0000000000000004,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-20.19,-270.0,270.0,130.0,30.92,69.08,-0.1553076923076923,-20.000000000000007,1.9999999999999998,-3.0,3.0,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-72.77,-440.0,440.0,460.0,41.67,58.33,-0.15819565217391304,-47.0,1.0000000000000002,-3.0,1.9999999999999991,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-49.06,-92.0,92.0,308.0,58.77,41.23,-0.15928571428571428,-20.0,-0.9999999999999996,1.0000000000000009,-2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-29.66,-318.0,318.0,182.0,33.97,66.03,-0.16296703296703297,-26.0,1.9999999999999998,-3.0,3.0,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-60.17,-39.0,39.0,361.0,67.21,32.79,-0.16667590027700832,-15.999999999999998,-1.0000000000000002,2.0000000000000004,-1.9999999999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-85.69,-600.0,600.0,500.0,39.05,60.95,-0.17138,-53.0,2.0000000000000004,-3.0,3.0,-1.9999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-66.69,-414.0,414.0,386.0,40.36,59.64,-0.1727720207253886,-42.00000000000001,1.0000000000000002,-3.0,1.9999999999999991,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-43.81,-53.0,53.0,247.0,62.5,37.5,-0.1773684210526316,-14.999999999999996,-0.9999999999999996,1.0000000000000009,-2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-87.5,-510.0,510.0,490.0,39.71,60.29,-0.17857142857142858,-52.0,1.0000000000000002,-4.000000000000001,3.0,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-82.22,-349.99999999999994,349.99999999999994,450.00000000000006,42.33,57.67,-0.18271111111111107,-44.0,0.0,-2.0000000000000004,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-71.52,-215.0,215.0,385.0,46.98,53.02,-0.18576623376623375,-33.0,-0.9999999999999996,-1.0000000000000009,0.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-79.61,-574.0,574.0,426.0,37.76,62.24,-0.18687793427230046,-48.0,2.0000000000000004,-3.0,3.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-42.58,-478.0,478.0,222.0,31.52,68.48,-0.19180180180180179,-31.999999999999996,3.0,-3.0,4.000000000000001,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-81.58,-274.99999999999994,274.99999999999994,425.00000000000006,44.32,55.68,-0.19195294117647055,-35.0,1.0000000000000002,0.9999999999999996,0.0,-1.9999999999999998,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-56.09,-10.999999999999986,10.999999999999986,289.0,71.04,28.96,-0.19408304498269896,-10.999999999999998,-1.0000000000000002,2.0000000000000004,-1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-33.12,-430.0,430.0,170.0,28.58,71.42,-0.1948235294117647,-26.0,3.0,-3.0,4.000000000000001,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-81.42,-484.0,484.0,416.0,38.41,61.59,-0.19572115384615385,-47.0,1.0000000000000002,-4.000000000000001,3.0,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-67.57,-155.0,155.0,345.0,49.64,50.36,-0.1958550724637681,-26.999999999999996,-0.9999999999999996,0.0,-1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-59.11,-106.0,106.0,294.0,52.95,47.05,-0.20105442176870747,-21.000000000000004,-0.9999999999999996,0.0,-1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-76.14,-323.99999999999994,323.99999999999994,376.00000000000006,41.01,58.99,-0.20249999999999996,-39.0,0.0,-2.0000000000000004,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-66.74,-376.0,376.0,324.0,37.76,62.24,-0.20598765432098765,-37.00000000000001,1.9999999999999998,-3.0,3.0,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-44.39,-388.0,388.0,212.0,32.13,67.87,-0.20938679245283018,-30.999999999999993,1.9999999999999998,-4.000000000000001,4.000000000000001,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-53.49,-345.0,345.0,255.0,35.85,64.15,-0.20976470588235294,-32.0,1.9999999999999998,-3.0,3.0,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-65.44,-189.0,189.0,311.0,44.98,55.02,-0.21041800643086817,-28.000000000000004,-0.9999999999999996,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-75.5,-248.99999999999994,248.99999999999994,351.00000000000006,42.33,57.67,-0.21509971509971507,-30.000000000000004,1.0000000000000002,0.9999999999999996,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-34.93,-340.0,340.0,160.0,29.16,70.84,-0.2183125,-25.0,1.9999999999999998,-4.000000000000001,4.000000000000001,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-79.66,-536.0,536.0,364.0,35.22,64.78,-0.21884615384615383,-43.0,3.0,-3.0,4.000000000000001,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-39.87,-19.0,19.0,181.0,66.07,33.93,-0.22027624309392263,-9.999999999999998,0.0,1.0000000000000009,-0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-21.25,-205.0,205.0,95.0,27.44,72.56,-0.2236842105263158,-14.000000000000002,1.9999999999999998,-1.9999999999999991,1.9999999999999991,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-66.41,-505.0,505.0,295.0,33.35,66.65,-0.2251186440677966,-37.99999999999999,3.0,-3.0,4.000000000000001,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-61.49,-129.0,129.0,271.0,47.64,52.36,-0.22690036900369004,-21.999999999999996,-0.9999999999999996,0.0,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
