Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_40.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_40.0
PFE,Bear Call Spread,-17.06,-54.99999999999997,54.99999999999997,45.00000000000003,27.51,69.44,-0.37911111111111084,-10.999999999999998,1.9999999999999991,-1.0000000000000002,0.9999999999999999,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-10.28,-24.0,24.0,26.0,30.25,66.69,-0.39538461538461533,-6.000000000000005,0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-17.45,-19.99999999999997,19.99999999999997,30.00000000000003,22.36,74.58,-0.5816666666666661,-4.999999999999993,0.9999999999999996,0.0,0.9999999999999999,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-32.31,259.0,141.0,259.0,46.49,50.45,-0.12474903474903476,-47.0,-3.0,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFE,Bear Put Spread,-27.95,220.0,80.0,220.0,52.48,44.46,-0.12704545454545454,-34.0,-4.000000000000001,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
PFE,Bear Put Spread,-37.16,276.0,174.0,276.0,44.98,51.96,-0.13463768115942026,-53.0,-2.0000000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PFE,Bear Put Spread,-35.61,247.0,103.0,247.0,48.0,48.95,-0.14417004048582996,-41.0,-4.000000000000001,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
PFE,Bear Put Spread,-28.89,198.0,52.0,198.0,55.41,41.53,-0.1459090909090909,-27.0,-5.000000000000002,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
PFE,Bear Put Spread,-26.32,176.0,124.0,176.0,44.98,51.96,-0.14954545454545454,-37.99999999999999,0.0,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PFE,Bear Put Spread,-25.82,168.0,32.0,168.0,59.68,37.26,-0.15369047619047618,-21.000000000000007,-4.000000000000001,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
