Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_39.5,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_39.5,P_40.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0
COP,Bear Call Spread,-62.92,-257.0,257.0,293.0,39.27,60.73,-0.21474402730375428,-52.0,0.9999999999999996,-1.0000000000000002,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-66.29,-297.0,297.0,303.0,38.14,61.86,-0.2187788778877888,-54.0,2.0000000000000004,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-52.8,-210.0,210.0,240.0,39.27,60.73,-0.22,-45.0,0.9999999999999996,0.0,0.9999999999999999,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-55.46,-249.0,249.0,251.0,38.14,61.86,-0.2209561752988048,-48.00000000000001,1.9999999999999991,-1.0000000000000002,0.9999999999999999,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-37.47,-81.0,81.0,169.0,47.36,52.63,-0.22171597633136095,-25.000000000000007,-1.0000000000000009,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-32.02,-57.0,57.0,143.0,50.86,49.14,-0.22391608391608395,-20.0,-1.0000000000000009,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-58.83,-289.0,289.0,261.0,37.01,62.98,-0.2254022988505747,-50.0,3.0,0.0,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-38.64,-129.0,129.0,171.0,41.56,58.44,-0.22596491228070176,-31.0,1.0000000000000009,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-35.93,-42.0,42.0,158.0,54.33,45.66,-0.22740506329113924,-19.0,-3.0,0.9999999999999996,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-34.69,-98.0,98.0,152.0,43.87,56.12,-0.2282236842105263,-25.999999999999996,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-43.07,-162.0,162.0,188.0,39.27,60.73,-0.22909574468085106,-35.99999999999999,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-47.75,-197.0,197.0,203.0,38.14,61.86,-0.23522167487684728,-41.0,2.0000000000000004,0.0,0.9999999999999999,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-50.42,-236.0,236.0,214.0,37.01,62.98,-0.23560747663551404,-44.0,3.0,-1.0000000000000002,0.9999999999999999,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-53.79,-276.0,276.0,224.0,35.9,64.1,-0.24013392857142857,-46.0,4.000000000000001,0.0,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-28.47,-34.0,34.0,116.0,53.18,46.82,-0.2454310344827586,-15.000000000000002,-2.0000000000000004,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-32.43,-68.0,68.0,132.0,46.2,53.8,-0.24568181818181817,-21.000000000000004,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-12.07,-1.0,1.0,49.0,71.44,28.55,-0.2463265306122449,-4.999999999999999,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-31.29,-23.0,23.0,127.0,57.76,42.24,-0.24637795275590552,-14.000000000000002,-2.0000000000000004,0.9999999999999996,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-26.98,-44.0,44.0,106.0,48.53,51.47,-0.25452830188679243,-15.999999999999998,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-23.83,-15.0,15.0,85.0,57.76,42.24,-0.2803529411764706,-10.000000000000004,-1.0000000000000009,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,Bear Call Spread,-43.99,-198.0,198.0,152.0,32.62,67.37,-0.28940789473684214,-33.0,3.9999999999999996,-1.9999999999999998,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
