Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
WFC,Bear Call Spread,-15.08,-45.0,45.0,55.0,39.15,60.37,-0.2741818181818182,-18.0,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-49.41,-173.0,173.0,177.0,35.05,64.46,-0.27915254237288134,-52.0,4.999999999999999,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-36.88,-124.0,124.0,126.0,35.05,64.46,-0.29269841269841274,-41.0,4.000000000000001,-0.9999999999999999,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-45.11,-160.0,160.0,140.0,31.1,68.41,-0.32221428571428573,-44.00000000000001,7.000000000000001,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-14.98,-55.0,55.0,45.0,31.1,68.41,-0.3328888888888889,-15.999999999999993,3.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-11.42,-16.0,16.0,34.0,43.34,56.17,-0.33588235294117647,-9.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-35.66,-103.0,103.0,97.0,31.1,68.41,-0.3676288659793814,-33.0,4.999999999999999,-0.9999999999999999,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-43.89,-139.0,139.0,111.0,27.35,72.16,-0.3954054054054054,-36.00000000000001,7.999999999999999,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-8.34,-29.0,29.0,21.0,25.56,73.95,-0.39714285714285713,-6.999999999999995,2.0000000000000018,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-12.61,-20.0,20.0,30.0,33.05,66.46,-0.42033333333333334,-8.999999999999996,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-33.19,-78.0,78.0,72.0,25.56,73.95,-0.46097222222222217,-24.0,4.999999999999999,-0.9999999999999999,1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-41.42,-114.0,114.0,86.0,23.84,75.68,-0.4816279069767442,-27.0,7.999999999999999,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-26.55,-52.0,52.0,48.0,20.6,78.92,-0.553125,-15.000000000000002,4.000000000000001,-0.9999999999999999,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-34.78,-88.0,88.0,62.0,19.08,80.43,-0.5609677419354839,-18.000000000000004,7.000000000000001,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-36.39,-49.0,49.0,51.0,13.8,85.71,-0.7135294117647059,-11.00000000000001,4.999999999999999,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-28.16,-13.0,13.0,37.0,16.29,83.22,-0.7610810810810811,-8.000000000000007,1.9999999999999991,-0.9999999999999999,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-38.08,-6.0,6.0,44.0,9.74,89.77,-0.8654545454545454,-3.0000000000000027,3.0,0.9999999999999999,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Put Spread,-20.0,140.0,60.0,140.0,51.78,47.73,-0.14285714285714285,-33.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
WFC,Bear Put Spread,-25.64,163.0,87.0,163.0,47.57,51.94,-0.15730061349693253,-42.00000000000001,-4.999999999999999,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
WFC,Bear Put Spread,-28.01,178.0,122.0,178.0,43.34,56.17,-0.15735955056179776,-51.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
WFC,Bear Put Spread,-15.95,99.0,51.0,99.0,49.68,49.83,-0.1611111111111111,-26.999999999999996,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
WFC,Bear Put Spread,-32.56,197.0,203.0,197.0,41.23,58.28,-0.1652791878172589,-63.0,3.0,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
WFC,Bear Put Spread,-19.52,117.0,33.0,117.0,57.95,41.56,-0.16683760683760684,-24.0,-6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
