Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_39.5,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_39.5
USB,Bear Call Spread,-14.39,-1.0,1.0,49.0,65.88,34.12,-0.2936734693877551,-5.999999999999997,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-43.74,-161.0,161.0,139.0,32.18,67.82,-0.31467625899280577,-41.0,4.000000000000001,-2.0,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-17.82,-44.999999999999986,44.999999999999986,55.000000000000014,35.92,64.08,-0.3239999999999999,-13.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-21.68,-86.0,86.0,64.0,28.66,71.34,-0.33875,-18.000000000000004,3.0000000000000013,-1.0000000000000002,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-15.94,-2.999999999999993,2.999999999999993,47.00000000000001,58.59,41.41,-0.3391489361702127,-6.0,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-15.63,-7.0,7.0,43.0,52.68,47.32,-0.36348837209302326,-7.000000000000001,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-41.46,-137.0,137.0,113.0,29.81,70.19,-0.36690265486725665,-32.99999999999999,4.000000000000001,-2.0,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-19.03,-50.0,50.0,50.0,30.98,69.02,-0.38060000000000005,-13.0,2.0000000000000018,0.0,0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-15.28,-11.0,11.0,39.0,45.42,54.58,-0.39179487179487177,-8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-39.67,-109.0,109.0,91.0,26.44,73.56,-0.435934065934066,-26.0,4.000000000000001,-2.0,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-15.78,-13.999999999999986,13.999999999999986,36.000000000000014,38.53,61.47,-0.43833333333333313,-6.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-20.64,-54.0,54.0,46.0,25.36,74.64,-0.44869565217391305,-12.0,2.0000000000000004,-1.0000000000000002,0.9999999999999999,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-16.04,-17.0,17.0,33.0,33.4,66.6,-0.486060606060606,-6.000000000000005,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-38.63,-77.0,77.0,73.0,23.29,76.71,-0.5291780821917809,-19.999999999999996,3.0,-2.0,0.9999999999999999,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
