Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_110.0,C_111.0,C_112.0,C_113.0,C_114.0,C_115.0,C_116.0,C_117.0,C_118.0,C_119.0,C_120.0,C_121.0,C_122.0,C_123.0,C_124.0,C_125.0,C_126.0,P_110.0,P_111.0,P_112.0,P_113.0,P_114.0,P_115.0,P_116.0,P_117.0,P_118.0,P_119.0,P_120.0,P_121.0,P_122.0,P_123.0,P_124.0,P_125.0,P_126.0
DIS,Bear Call Spread,-21.69,-52.0,52.0,148.0,61.18,38.82,-0.14655405405405406,-7.9999999999999964,0.0,2.0000000000000004,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-92.95,-567.0,567.0,633.0,42.86,57.14,-0.14684044233807267,-48.0,1.0000000000000002,0.9999999999999996,0.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-85.21,-422.0,422.0,578.0,45.67,54.33,-0.14742214532871972,-41.0,0.0,2.0000000000000004,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-89.85,-492.0,492.0,608.0,44.26,55.74,-0.1477796052631579,-44.99999999999999,0.0,2.0000000000000004,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-99.16,-642.0,642.0,658.0,41.93,58.07,-0.15069908814589666,-51.0,1.0000000000000002,0.9999999999999996,0.0,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-83.58,-546.0,546.0,554.0,41.93,58.07,-0.15086642599277977,-44.99999999999999,1.0000000000000002,0.9999999999999996,0.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-35.17,-168.0,168.0,232.0,47.56,52.44,-0.1515948275862069,-18.000000000000004,0.0,1.0000000000000009,-0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-75.85,-401.0,401.0,499.0,44.73,55.27,-0.15200400801603206,-38.0,0.0,2.0000000000000004,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-103.14,-722.0000000000001,722.0000000000001,677.9999999999999,41.01,58.99,-0.15212389380530977,-54.0,1.0000000000000002,0.0,1.0000000000000009,-1.9999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS,Bear Call Spread,-80.48,-471.0,471.0,529.0,43.33,56.67,-0.15213610586011342,-41.99999999999999,0.0,2.0000000000000004,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
