Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5
HON,Bear Call Spread,-226.52,-175.0,175.0,425.0,25.96,74.04,-0.5329882352941177,-29.000000000000004,1.0000000000000002,-3.9999999999999996,2.0000000000000004,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-202.45,-170.0,170.0,330.0,21.36,78.64,-0.6134848484848484,-15.000000000000002,3.0,3.0,2.0000000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-232.85,-225.0,225.0,375.0,19.89,80.11,-0.6209333333333333,-25.0,3.0,-1.9999999999999991,3.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-248.83,-100.0,100.0,400.0,22.53,77.47,-0.622075,-24.0,1.0000000000000002,-5.0,2.0000000000000004,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-194.85,-95.0,95.0,305.0,22.53,77.47,-0.6388524590163934,-18.000000000000004,1.9999999999999998,-0.9999999999999996,2.0000000000000004,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-140.63,-5.0,5.0,195.0,22.93,77.07,-0.7211794871794872,-5.999999999999995,1.0000000000000002,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-242.44,-80.0,80.0,320.0,15.27,84.73,-0.757625,-17.999999999999993,1.0000000000000002,-4.999999999999999,3.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-212.03,-25.0,25.0,275.0,16.67,83.33,-0.7710181818181818,-7.9999999999999964,1.0000000000000002,0.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-132.13,685.0,615.0,685.0,38.94,61.06,-0.1928905109489051,-55.00000000000001,1.0000000000000002,5.0,-0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HON,Bear Put Spread,-129.73,668.0,532.0,668.0,40.17,59.83,-0.19420658682634728,-55.00000000000001,1.0000000000000002,3.9999999999999996,-0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
