Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_131.0,C_132.0,C_133.0,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,P_131.0,P_132.0,P_133.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0
PEP,Bear Put Spread,-47.86,406.0,494.0,406.0,41.5,58.5,-0.11788177339901477,-63.99999999999999,0.9999999999999996,2.0000000000000004,-1.0000000000000009,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PEP,Bear Put Spread,-18.38,155.0,45.0,155.0,64.05,35.95,-0.11858064516129031,-15.999999999999993,-2.0000000000000004,2.0000000000000004,-3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
PEP,Bear Put Spread,-27.99,231.0,169.0,231.0,47.78,52.22,-0.12116883116883116,-33.0,-0.9999999999999996,2.0000000000000004,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
PEP,Bear Put Spread,-46.33,364.0,136.0,364.0,54.18,45.82,-0.12728021978021978,-40.0,-5.0,4.0,-6.000000000000001,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
PEP,Bear Put Spread,-35.95,274.0,126.0,274.0,53.27,46.73,-0.1312043795620438,-32.99999999999999,-3.0,3.0,-4.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
PEP,Bear Put Spread,-42.55,315.0,385.0,315.0,40.62,59.38,-0.13507936507936508,-52.0,2.0000000000000004,1.0000000000000009,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PEP,Bear Put Spread,-39.85,295.0,305.0,295.0,42.38,57.62,-0.13508474576271187,-46.0,1.0000000000000009,1.0000000000000009,-0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PEP,Bear Put Spread,-45.29,331.0,469.0,331.0,38.89,61.11,-0.13682779456193353,-56.00000000000001,2.0000000000000004,1.0000000000000009,0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PEP,Bear Put Spread,-19.54,139.0,61.0,139.0,56.01,43.99,-0.14057553956834531,-16.000000000000004,-0.9999999999999996,2.0000000000000004,-2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
PEP,Bear Put Spread,-27.95,180.0,20.0,180.0,69.93,30.07,-0.15527777777777776,-15.000000000000002,-3.0000000000000004,1.9999999999999998,-4.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
PEP,Bear Put Spread,-31.73,200.0,200.0,200.0,41.5,58.5,-0.15865,-32.00000000000001,0.9999999999999996,0.9999999999999996,-1.0000000000000009,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-33.38,199.0,101.0,199.0,50.52,49.48,-0.1677386934673367,-25.0,-1.9999999999999991,2.0000000000000004,-2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
PEP,Bear Put Spread,-23.0,136.0,164.0,136.0,38.89,61.11,-0.16911764705882354,-24.0,0.9999999999999996,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-49.48,271.0,429.0,271.0,35.52,64.48,-0.1825830258302583,-48.00000000000001,3.0,0.0,1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-46.74,255.0,345.0,255.0,37.18,62.82,-0.18329411764705883,-44.00000000000001,3.0,0.0,0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-44.04,235.0,265.0,235.0,38.89,61.11,-0.18740425531914892,-38.00000000000001,2.0000000000000004,0.0,0.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-32.18,171.0,129.0,171.0,44.16,55.84,-0.188187134502924,-25.000000000000007,0.0,0.9999999999999996,-1.0000000000000009,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-16.16,82.99999999999997,117.00000000000003,82.99999999999997,34.7,65.3,-0.19469879518072297,-15.000000000000002,1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-17.57,90.0,10.0,90.0,69.12,30.88,-0.1952222222222222,-7.9999999999999964,-1.0000000000000009,0.9999999999999996,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
PEP,Bear Put Spread,-40.75,207.0,393.0,207.0,33.09,66.91,-0.19685990338164253,-40.0,3.0,-0.9999999999999996,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-15.81,80.0,20.0,80.0,61.41,38.59,-0.197625,-7.9999999999999964,-0.9999999999999996,1.0000000000000009,-0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
PEP,Bear Put Spread,-38.01,191.0,309.0,191.0,33.89,66.11,-0.19900523560209424,-36.0,3.0,-0.9999999999999996,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-35.31,171.0,229.0,171.0,35.52,64.48,-0.20649122807017545,-30.0,2.0000000000000004,-0.9999999999999996,1.0000000000000009,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-23.45,107.0,93.0,107.0,41.5,58.5,-0.2191588785046729,-17.0,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-33.91,153.99999999999997,346.0,153.99999999999997,29.25,70.75,-0.22019480519480522,-31.0,3.9999999999999996,-0.9999999999999996,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-31.17,137.99999999999997,262.0,137.99999999999997,29.99,70.01,-0.22586956521739138,-27.0,3.9999999999999996,-0.9999999999999996,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-28.47,117.99999999999997,182.00000000000003,117.99999999999997,31.52,68.48,-0.24127118644067802,-21.000000000000004,3.0,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-37.57,139.0,61.0,139.0,46.87,53.13,-0.2702877697841727,-17.000000000000004,-0.9999999999999996,0.9999999999999996,-1.0000000000000009,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-32.3,115.0,285.0,115.0,25.05,74.95,-0.28086956521739126,-23.0,3.0,-0.9999999999999996,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-29.56,99.0,201.0,99.0,25.72,74.28,-0.29858585858585857,-18.999999999999996,3.0,-0.9999999999999996,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-23.73,79.0,21.0,79.0,52.35,47.65,-0.30037974683544305,-8.000000000000007,0.0,0.9999999999999996,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
PEP,Bear Put Spread,-16.61,53.99999999999997,46.00000000000003,53.99999999999997,37.18,62.82,-0.30759259259259275,-8.000000000000002,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-14.55,44.0,56.0,44.0,29.99,70.01,-0.3306818181818182,-7.000000000000001,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-26.86,79.0,121.0,79.0,27.09,72.91,-0.33999999999999997,-13.0,2.0000000000000004,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-30.75,84.0,216.0,84.0,20.76,79.24,-0.36607142857142855,-15.999999999999998,2.0000000000000004,-0.9999999999999996,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-28.84,75.0,25.0,75.0,44.16,55.84,-0.38453333333333334,-8.999999999999996,-0.9999999999999996,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-28.01,68.0,132.0,68.0,21.33,78.67,-0.41191176470588237,-11.999999999999996,2.0000000000000004,-0.9999999999999996,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-32.44,63.000000000000014,137.0,63.000000000000014,16.69,83.31,-0.5149206349206348,-9.999999999999998,0.9999999999999996,0.0,1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-25.31,48.0,52.0,48.0,22.51,77.49,-0.5272916666666666,-6.0,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-29.7,47.000000000000014,52.999999999999986,47.000000000000014,17.62,82.38,-0.631914893617021,-5.999999999999997,0.9999999999999996,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,Bear Put Spread,-27.74,41.0,59.0,41.0,13.49,86.51,-0.6765853658536585,-4.000000000000001,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
