Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_17.5,C_18.0,C_18.5,C_19.0,C_19.5,C_20.0,C_20.5,C_21.0,C_21.5,P_17.5,P_18.0,P_18.5,P_19.0,P_19.5,P_20.0,P_20.5,P_21.0,P_21.5
SLB,Bear Call Spread,-10.44,-64.0,64.0,36.0,28.69,71.31,-0.29,-17.000000000000004,4.999999999999999,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-15.38,-50.0,50.0,50.0,34.3,65.7,-0.30760000000000004,-18.999999999999993,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-9.3,-21.0,21.0,29.0,38.19,61.8,-0.3206896551724138,-9.999999999999998,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-36.94,-136.0,136.0,114.0,32.39,67.6,-0.32403508771929823,-47.0,10.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-10.08,-25.0,25.0,25.0,30.52,69.48,-0.4032,-8.999999999999996,1.9999999999999991,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-35.64,-112.0,112.0,88.0,26.9,73.09,-0.405,-37.0,10.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-30.34,-87.0,87.0,63.0,23.48,76.52,-0.48158730158730156,-27.0,9.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-11.36,-28.0,28.0,22.0,21.85,78.15,-0.5163636363636364,-8.000000000000007,3.0,-0.9999999999999999,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-31.26,-51.0,51.0,49.0,17.32,82.67,-0.6379591836734694,-18.000000000000004,7.000000000000001,-1.9999999999999998,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-29.9,-13.0,13.0,37.0,12.2,87.79,-0.8081081081081081,-9.999999999999998,4.000000000000001,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-22.32,156.0,144.0,156.0,44.18,55.81,-0.14307692307692307,-56.00000000000001,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SLB,Bear Put Spread,-20.96,144.0,106.0,144.0,46.19,53.8,-0.14555555555555555,-49.00000000000001,-1.0000000000000009,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
SLB,Bear Put Spread,-24.22,165.0,185.0,165.0,42.17,57.82,-0.14678787878787877,-63.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SLB,Bear Put Spread,-18.88,127.0,73.0,127.0,48.21,51.79,-0.14866141732283464,-39.0,-4.000000000000001,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
SLB,Bear Put Spread,-18.44,118.0,132.0,118.0,40.18,59.82,-0.15627118644067797,-47.0,4.999999999999999,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SLB,Bear Put Spread,-20.34,127.0,173.0,127.0,38.19,61.8,-0.16015748031496063,-53.99999999999999,8.0,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SLB,Bear Put Spread,-17.08,106.0,94.0,106.0,44.18,55.81,-0.1611320754716981,-40.0,1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
SLB,Bear Put Spread,-17.58,106.0,44.0,106.0,54.19,45.81,-0.16584905660377358,-29.000000000000004,-4.999999999999999,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
SLB,Bear Put Spread,-14.04,84.00000000000001,115.99999999999999,84.00000000000001,38.19,61.8,-0.1671428571428571,-37.0,6.999999999999998,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SLB,Bear Put Spread,-15.0,89.0,61.0,89.0,46.19,53.8,-0.16853932584269662,-29.999999999999993,-1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
SLB,Bear Put Spread,-15.94,93.00000000000001,157.0,93.00000000000001,36.23,63.76,-0.17139784946236555,-43.99999999999999,10.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SLB,Bear Put Spread,-12.68,72.00000000000001,77.99999999999999,72.00000000000001,40.18,59.82,-0.17611111111111108,-30.0,3.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
SLB,Bear Put Spread,-10.6,55.000000000000014,44.999999999999986,55.000000000000014,44.18,55.81,-0.19272727272727266,-19.999999999999996,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
SLB,Bear Put Spread,-15.28,79.0,21.0,79.0,58.08,41.91,-0.19341772151898734,-19.000000000000007,-4.999999999999999,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
SLB,Bear Put Spread,-13.7,68.0,32.0,68.0,50.21,49.78,-0.2014705882352941,-19.999999999999996,-1.9999999999999991,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
SLB,Bear Put Spread,-11.74,57.0,93.0,57.0,32.39,67.6,-0.20596491228070177,-27.0,6.999999999999998,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-13.64,66.0,134.0,66.0,32.39,67.6,-0.20666666666666667,-34.0,10.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLB,Bear Put Spread,-48.16,227.00000000000003,172.99999999999997,227.00000000000003,38.19,61.8,-0.21215859030837,-64.0,2.0000000000000004,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SLB,Bear Put Spread,-46.26,218.00000000000003,131.99999999999997,218.00000000000003,40.18,59.82,-0.21220183486238528,-57.00000000000001,-1.0000000000000009,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SLB,Bear Put Spread,-44.9,206.00000000000003,93.99999999999997,206.00000000000003,44.18,55.81,-0.21796116504854365,-50.0,-4.000000000000001,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
SLB,Bear Put Spread,-9.35,41.99999999999999,108.0,41.99999999999999,26.9,73.09,-0.22261904761904766,-24.000000000000004,9.000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
