Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_46.5,C_47.0,C_47.5,C_48.0,C_48.5,C_49.0,C_49.5,C_50.0,C_50.5,P_46.5,P_47.0,P_47.5,P_48.0,P_48.5,P_49.0,P_49.5,P_50.0,P_50.5
KO,Bear Put Spread,-5.72,80.00000000000001,119.99999999999999,80.00000000000001,40.76,59.22,-0.07149999999999998,-36.0,6.0,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KO,Bear Put Spread,-7.39,103.0,47.0,103.0,58.79,41.19,-0.07174757281553398,-29.000000000000004,-4.000000000000001,0.9999999999999999,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
KO,Bear Put Spread,-6.24,86.0,64.0,86.0,49.82,50.16,-0.07255813953488373,-30.0,-1.0000000000000009,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
KO,Bear Put Spread,-6.05,75.0,25.0,75.0,65.15,34.83,-0.08066666666666666,-19.000000000000007,-4.000000000000001,0.9999999999999999,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
KO,Bear Put Spread,-5.69,69.00000000000001,80.99999999999999,69.00000000000001,43.01,56.98,-0.08246376811594201,-28.999999999999996,3.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
KO,Bear Put Spread,-7.44,89.00000000000001,161.0,89.00000000000001,38.54,61.44,-0.08359550561797752,-42.0,8.000000000000002,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KO,Bear Put Spread,-5.32,53.000000000000014,46.999999999999986,53.000000000000014,47.55,52.44,-0.10037735849056602,-20.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
KO,Bear Put Spread,-5.39,53.0,97.0,53.0,36.36,63.63,-0.10169811320754717,-26.0,6.0,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-9.41,87.00000000000003,12.999999999999972,87.00000000000003,71.01,28.98,-0.10816091954022986,-14.000000000000002,-6.0,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
KO,Bear Put Spread,-7.25,66.0,34.0,66.0,54.35,45.63,-0.10984848484848485,-19.999999999999996,-2.0000000000000018,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
KO,Bear Put Spread,-7.1,62.0,138.0,62.0,34.21,65.77,-0.11451612903225807,-32.0,8.000000000000002,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-5.35,42.0,58.0,42.0,38.54,61.44,-0.12738095238095237,-19.0,3.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-5.91,38.0,12.0,38.0,60.96,39.03,-0.15552631578947368,-9.999999999999998,-2.0000000000000018,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
KO,Bear Put Spread,-5.4,32.0,68.0,32.0,30.08,69.9,-0.16875,-15.999999999999998,4.999999999999999,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-7.12,41.0,109.0,41.0,28.11,71.88,-0.17365853658536587,-21.999999999999996,7.000000000000001,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-8.14,45.0,5.0,45.0,71.01,28.98,-0.1808888888888889,-9.000000000000007,-1.9999999999999991,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
KO,Bear Put Spread,-4.99,26.0,24.0,26.0,40.76,59.22,-0.19192307692307692,-10.000000000000004,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-6.34,33.000000000000014,16.999999999999986,33.000000000000014,52.09,47.89,-0.19212121212121203,-9.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
KO,Bear Put Spread,-5.75,24.0,76.0,24.0,22.61,77.38,-0.23958333333333334,-13.0,5.000000000000002,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-5.37,21.0,29.0,21.0,32.12,67.86,-0.2557142857142857,-8.999999999999996,1.9999999999999991,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-4.03,15.0,35.0,15.0,24.36,75.62,-0.26866666666666666,-7.000000000000001,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KO,Bear Put Spread,-3.72,11.0,39.0,11.0,16.39,83.6,-0.3381818181818182,-6.0,2.0000000000000018,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
