Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_52.0,C_52.5,C_53.0,C_53.5,C_54.0,C_54.5,C_55.0,C_55.5,C_56.0,C_56.5,C_57.0,C_57.5,P_52.0,P_52.5,P_53.0,P_53.5,P_54.0,P_54.5,P_55.0,P_55.5,P_56.0,P_56.5,P_57.0,P_57.5
SO,Bear Put Spread,-37.49,216.0,84.0,216.0,50.15,49.85,-0.1735648148148148,-43.0,-5.000000000000002,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-36.2,206.0,144.0,206.0,43.87,56.13,-0.17572815533980585,-48.99999999999999,-0.9999999999999996,2.0000000000000004,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-38.55,219.0,181.0,219.0,40.81,59.19,-0.17602739726027397,-54.99999999999999,0.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-35.06,195.0,255.0,195.0,37.83,62.17,-0.1797948717948718,-57.00000000000001,5.0,-1.0000000000000002,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-33.66,187.0,213.0,187.0,39.31,60.69,-0.18,-53.0,4.000000000000001,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-27.46,147.0,53.0,147.0,53.32,46.68,-0.18680272108843538,-29.999999999999993,-3.0000000000000013,2.0000000000000004,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-25.85,132.0,18.0,132.0,62.69,37.31,-0.19583333333333333,-20.999999999999996,-5.000000000000002,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
SO,Bear Put Spread,-36.06,181.0,169.0,181.0,39.31,60.69,-0.1992265193370166,-48.0,2.0000000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-33.71,168.0,132.0,168.0,40.81,59.19,-0.20065476190476192,-42.0,1.0000000000000009,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-41.61,198.0,102.0,198.0,43.87,56.13,-0.21015151515151514,-43.99999999999999,-2.0000000000000004,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-26.55,122.0,28.0,122.0,56.48,43.52,-0.21762295081967215,-21.999999999999996,-3.0000000000000013,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-35.96,164.0,236.0,164.0,34.96,65.04,-0.21926829268292683,-49.00000000000001,6.000000000000001,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-34.56,156.0,194.0,156.0,36.38,63.62,-0.22153846153846155,-45.00000000000001,5.000000000000002,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-40.23,180.0,70.0,180.0,46.99,53.01,-0.22349999999999998,-36.99999999999999,-3.0000000000000013,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-24.97,109.00000000000001,40.999999999999986,109.00000000000001,50.15,49.85,-0.2290825688073394,-23.0,-1.0000000000000009,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-31.0,131.0,219.0,131.0,32.19,67.81,-0.2366412213740458,-42.0,6.000000000000001,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-29.6,123.0,177.0,123.0,33.56,66.44,-0.24065040650406505,-38.0,5.000000000000002,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-39.12,160.0,90.0,160.0,42.33,57.67,-0.2445,-37.0,0.0,0.0,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-36.96,150.0,150.0,150.0,36.38,63.62,-0.2464,-40.0,3.0000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-34.61,137.0,113.0,137.0,39.31,60.69,-0.25262773722627735,-34.0,2.0000000000000018,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-37.74,142.0,58.0,142.0,45.42,54.58,-0.26577464788732397,-30.0,-1.0000000000000009,0.0,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-32.0,117.0,133.0,117.0,34.96,65.04,-0.27350427350427353,-32.99999999999999,3.0000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-30.09,106.0,194.0,106.0,29.56,70.44,-0.2838679245283019,-34.0,6.000000000000001,-2.0000000000000004,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-29.65,104.0,96.0,104.0,36.38,63.62,-0.28509615384615383,-26.999999999999996,2.0000000000000018,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-24.06,84.0,16.0,84.0,54.9,45.1,-0.2864285714285714,-15.000000000000002,-1.0000000000000009,0.0,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
SO,Bear Put Spread,-28.69,98.0,152.0,98.0,29.56,70.44,-0.29275510204081634,-30.000000000000004,5.000000000000002,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-28.59,96.0,4.0,96.0,61.16,38.84,-0.2978125,-14.999999999999991,-3.0000000000000013,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
SO,Bear Put Spread,-24.32,80.00000000000001,170.0,80.00000000000001,25.88,74.12,-0.30399999999999994,-27.0,6.000000000000001,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-40.02,129.0,71.0,129.0,39.31,60.69,-0.31023255813953493,-29.000000000000004,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-22.92,72.00000000000001,127.99999999999999,72.00000000000001,27.07,72.93,-0.3183333333333333,-23.0,5.000000000000002,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-25.87,78.00000000000001,21.999999999999986,78.00000000000001,46.99,53.01,-0.3316666666666666,-15.000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-31.09,92.0,108.0,92.0,30.86,69.14,-0.33793478260869564,-25.0,3.0000000000000013,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-38.64,111.0,39.0,111.0,42.33,57.67,-0.3481081081081081,-22.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
SO,Bear Put Spread,-28.74,79.0,71.0,79.0,32.19,67.81,-0.3637974683544304,-19.0,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-35.06,96.0,54.0,96.0,37.83,62.17,-0.36520833333333336,-21.999999999999996,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-22.94,62.0,138.0,62.0,22.55,77.45,-0.37,-20.0,5.0,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-25.32,66.00000000000001,83.99999999999999,66.00000000000001,28.3,71.7,-0.38363636363636355,-18.0,3.0000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-21.55,54.0,96.0,54.0,23.62,76.38,-0.3990740740740741,-16.0,4.000000000000001,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-33.68,78.0,22.0,78.0,39.31,60.69,-0.4317948717948718,-14.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-22.97,53.00000000000002,46.99999999999998,53.00000000000002,29.56,70.44,-0.4333962264150941,-12.0,2.0000000000000018,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-20.91,45.000000000000014,4.999999999999986,45.000000000000014,45.42,54.58,-0.4646666666666665,-7.9999999999999964,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-34.15,71.0,29.0,71.0,33.56,66.44,-0.4809859154929577,-14.000000000000002,1.0000000000000009,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-24.35,50.0,100.0,50.0,18.66,81.34,-0.48700000000000004,-15.000000000000002,3.9999999999999996,-2.0000000000000004,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-23.94,48.0,52.0,48.0,23.62,76.38,-0.49875,-10.999999999999998,2.0000000000000004,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-17.0,32.0,68.0,32.0,16.15,83.85,-0.53125,-9.000000000000002,3.0,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-22.95,42.0,58.0,42.0,19.57,80.43,-0.5464285714285714,-11.000000000000002,3.0,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-10.4,17.0,33.0,17.0,13.98,86.02,-0.611764705882353,-4.000000000000001,0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-21.59,35.00000000000001,14.999999999999993,35.00000000000001,25.88,74.12,-0.6168571428571428,-4.999999999999999,1.0000000000000009,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-28.38,45.000000000000014,4.999999999999986,45.000000000000014,30.86,69.14,-0.6306666666666665,-7.000000000000001,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-15.61,24.0,26.0,24.0,16.95,83.05,-0.6504166666666666,-5.000000000000002,2.0000000000000004,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-25.35,36.0,14.0,36.0,20.52,79.48,-0.7041666666666667,-6.0,0.9999999999999996,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
