Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_54.0,C_55.0,C_56.0,C_57.0,C_58.0,C_59.0,C_60.0,C_61.0,C_62.0,P_54.0,P_55.0,P_56.0,P_57.0,P_58.0,P_59.0,P_60.0,P_61.0,P_62.0
BMY,Bear Put Spread,-63.21,341.0,359.00000000000034,341.0,38.72,60.8,-0.185366568914956,-47.0,2.0000000000000004,0.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMY,Bear Put Spread,-32.84,175.0,25.00000000000034,175.0,64.96,34.56,-0.18765714285714288,-13.0,-1.0000000000000009,0.9999999999999996,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
BMY,Bear Put Spread,-45.9,241.0,259.0,241.0,38.72,60.8,-0.1904564315352697,-35.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BMY,Bear Put Spread,-48.69,249.0,51.00000000000034,249.0,57.6,41.93,-0.19554216867469879,-19.000000000000007,-2.0000000000000004,0.9999999999999996,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
BMY,Bear Put Spread,-60.05,301.0,199.00000000000034,301.0,42.66,56.86,-0.1995016611295681,-36.0,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
BMY,Bear Put Spread,-55.4,266.0,334.0,266.0,36.79,62.73,-0.20827067669172933,-40.0,2.0000000000000004,-0.9999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BMY,Bear Put Spread,-47.38,221.0,79.00000000000034,221.0,50.7,48.82,-0.21438914027149322,-20.999999999999996,-0.9999999999999996,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
BMY,Bear Put Spread,-38.01,175.0,225.0,175.0,35.84,63.68,-0.21719999999999998,-28.999999999999996,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BMY,Bear Put Spread,-59.11,271.0,129.00000000000034,271.0,45.67,53.85,-0.2181180811808118,-28.999999999999996,0.0,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
BMY,Bear Put Spread,-52.24,226.0,174.0,226.0,40.68,58.84,-0.2311504424778761,-29.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
BMY,Bear Put Spread,-47.51,200.0,300.0,200.0,33.05,66.48,-0.23754999999999998,-34.0,3.0,-0.9999999999999996,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BMY,Bear Put Spread,-43.56,169.0,31.00000000000034,169.0,55.66,43.87,-0.25775147928994085,-13.0,-0.9999999999999996,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
BMY,Bear Put Spread,-51.3,196.0,104.0,196.0,43.66,55.86,-0.261734693877551,-22.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
