Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,P_34.0,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5
BK,Bear Call Spread,-56.95,-110.0,110.0,140.0,30.34,69.66,-0.4067857142857143,-54.0,17.0,-3.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-34.71,-64.99999999999999,64.99999999999999,85.00000000000001,32.2,67.8,-0.40835294117647053,-26.0,4.000000000000001,-2.0,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-33.97,-20.0,20.0,80.0,41.04,58.96,-0.424625,-17.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-74.08,-35.0,35.0,165.0,35.86,64.14,-0.44896969696969696,-43.00000000000001,-1.9999999999999991,-1.9999999999999998,0.9999999999999999,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-61.8,-79.99999999999999,79.99999999999999,120.00000000000001,24.73,75.27,-0.5149999999999999,-46.0,17.0,-4.0,3.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-67.1,-20.0,20.0,130.0,32.2,67.8,-0.5161538461538461,-34.0,-1.9999999999999991,-1.9999999999999998,0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-65.89,-5.0,5.0,95.0,21.08,78.92,-0.6935789473684211,-17.000000000000004,3.0,-0.9999999999999999,0.9999999999999999,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-92.98,-20.0,20.0,130.0,14.42,85.58,-0.7152307692307692,-37.0,16.0,-3.0,3.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-64.85,-15.0,15.0,85.0,14.42,85.58,-0.7629411764705881,-19.999999999999996,19.0,-1.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Put Spread,-8.93,120.0,180.0,120.0,42.66,57.34,-0.07441666666666666,-46.0,7.999999999999999,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
