,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_35.0,C_35.5,C_36.0,C_1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5
4,TAP,Long Straddle,41.03,725.0,6555.070755233677,654.4699602508558,40.12,59.84,0.06269195301839883,-140.0,67.0,-30.0,18.0,-4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
84,TAP,Long Straddle,60.46,1275.0,7005.070755233677,1062.3639523010324,37.15,62.8,0.056910816551188854,-250.0,79.0,-33.0,14.0,-5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
77,TAP,Long Straddle,31.38,750.0,4218.042453140206,643.6819761505162,35.68,64.28,0.04875078247128395,-157.0,45.0,-19.0,8.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
78,TAP,Long Straddle,33.69,975.0,5649.0566041869415,868.6819761505162,35.0,64.95,0.03878289284796044,-221.0,56.0,-24.0,10.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
79,TAP,Long Straddle,36.0,1200.0,7080.070755233677,1093.6819761505162,34.72,65.24,0.032916332887473275,-285.0,67.0,-29.0,12.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
90,TAP,Long Strangle,90.94,660.0,5292.056604186939,495.89399205017116,35.76,64.19,0.18338596848900582,133.0,60.0,-25.0,15.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85,TAP,Long Strangle,71.59,540.0,3924.042453140204,397.7879841003437,41.6,58.36,0.17997024259521405,85.0,48.0,-20.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95,TAP,Long Strangle,110.28,780.0,6660.070755233674,615.8939920501712,35.76,64.19,0.17905678805682604,181.0,72.0,-30.0,18.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,TAP,Long Strangle,123.84,960.0,6480.070755233674,721.6819761505155,52.18,47.78,0.17159913104740152,122.0,84.0,-35.0,21.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
147,TAP,Long Strangle,105.96,700.0,6490.070755233674,646.1060079498282,35.76,64.19,0.16399785591875826,140.99999999999997,76.0,-30.0,17.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,TAP,Long Strangle,79.68,705.0,5247.056604186939,490.89399205017116,35.76,64.19,0.16231610345692807,128.0,59.0,-25.0,14.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120,TAP,Long Strangle,99.02,825.0,6615.070755233674,610.8939920501712,35.76,64.19,0.16209031564983492,176.0,71.0,-30.0,17.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,TAP,Long Strangle,104.5,840.0,5112.056604186939,647.7879841003437,39.44,60.52,0.16131821300318028,74.0,72.0,-30.0,18.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
80,TAP,Long Strangle,52.25,420.0,2556.0283020934694,323.89399205017185,39.44,60.52,0.16131821300318028,37.0,36.0,-15.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142,TAP,Long Strangle,85.23,605.0,5147.056604186939,551.1060079498282,41.6,58.36,0.154652641725073,100.0,63.0,-25.0,14.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,TAP,Long Strangle,60.34,585.0,3879.042453140204,392.7879841003437,41.6,58.36,0.15361977056962423,80.0,47.0,-20.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,TAP,Long Strangle,137.41,1140.0,6300.070755233674,897.7879841003437,39.44,60.52,0.1530539530863692,63.0,96.0,-40.0,24.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
86,TAP,Long Strangle,85.16,720.0,3744.042453140204,573.8939920501718,39.44,60.52,0.14838977438285328,26.0,60.0,-25.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
92,TAP,Long Strangle,118.06,1020.0,4932.056604186939,823.8939920501718,39.44,60.52,0.14329513400895225,15.0,84.0,-35.0,21.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
121,TAP,Long Strangle,101.33,1050.0,6390.070755233674,711.6819761505155,39.44,60.52,0.14238101201901093,112.0,82.0,-35.0,19.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
137,TAP,Long Strangle,64.5,509.99999999999994,3804.042453140204,456.1060079498281,39.44,60.52,0.1414144932883564,59.0,50.0,-20.0,11.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,TAP,Long Strangle,150.97,1320.0,6120.070755233674,1073.8939920501718,39.44,60.52,0.14058184617625344,4.0,108.0,-45.0,27.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
148,TAP,Long Strangle,108.27,925.0,6265.070755233674,817.2120158996563,39.44,60.52,0.13248703872863055,76.99999999999997,87.0,-35.0,19.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
75,TAP,Long Strangle,32.91,300.0,1306.0141510467354,250.0,54.36,45.6,0.13163999999999998,-11.0,24.0,-10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
93,TAP,Long Strangle,131.63,1200.0,5224.0566041869415,1000.0,54.36,45.6,0.13163,-44.0,96.0,-40.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
87,TAP,Long Strangle,98.72,900.0,3918.042453140206,750.0,54.36,45.6,0.13162666666666667,-33.0,72.0,-30.000000000000004,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
99,TAP,Long Strangle,164.53,1500.0,6530.070755233677,1250.0,54.36,45.6,0.131624,-55.0,120.0,-50.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
81,TAP,Long Strangle,65.81,600.0,2612.0283020934708,500.0,54.36,45.6,0.13162000000000001,-22.0,48.0,-20.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
43,TAP,Long Strangle,105.5,1420.0,5004.0566041869415,820.0,39.44,60.52,0.12865853658536586,4.0,96.0,-40.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
31,TAP,Long Strangle,52.75,710.0,2502.0283020934708,410.0,39.44,60.52,0.12865853658536586,2.0,48.0,-20.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
49,TAP,Long Strangle,131.87,1775.0,6255.070755233677,1025.0,39.44,60.52,0.12865365853658536,5.0,120.0,-50.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
37,TAP,Long Strangle,79.12,1065.0,3753.042453140206,615.0,39.44,60.52,0.12865040650406503,2.9999999999999716,72.0,-30.000000000000004,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
25,TAP,Long Strangle,26.37,355.0,1251.0141510467354,205.0,39.44,60.52,0.12863414634146342,1.0,24.0,-10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,TAP,Long Strangle,81.99,930.0,5022.056604186939,637.7879841003437,39.44,60.52,0.128553691891286,64.0,70.0,-30.0,16.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
105,TAP,Long Strangle,40.99,465.0,2511.0283020934694,318.89399205017185,39.44,60.52,0.12853801269969053,32.0,35.0,-15.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,TAP,Long Strangle,118.31,1595.0,6345.070755233674,938.5759682006847,39.44,60.52,0.12605266276613547,64.0,108.0,-45.0,27.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
19,TAP,Long Strangle,112.12,1475.0,6305.070755233677,904.4699602508558,39.44,60.52,0.12396210479881874,-20.0,108.0,-45.0,27.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
94,TAP,Long Strangle,145.19,1380.0,6650.070755233677,1176.1060079498282,54.36,45.6,0.12344975624526672,-103.0,108.0,-45.0,27.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
13,TAP,Long Strangle,87.14,1145.0,5079.0566041869415,706.6819761505155,39.44,60.52,0.12330864935126085,-28.00000000000003,84.0,-35.0,21.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
42,TAP,Long Strangle,91.93,1240.0,5112.056604186939,747.6819761505135,39.44,60.52,0.12295334504826136,63.0,84.0,-35.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
88,TAP,Long Strangle,112.28,1080.0,5344.0566041869415,926.1060079498282,54.36,45.6,0.12123882043326813,-92.0,84.0,-35.0,21.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
143,TAP,Long Strangle,87.54,830.0,4922.056604186939,722.2120158996563,39.44,60.52,0.12121094370183223,36.0,74.0,-30.0,16.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
132,TAP,Long Strangle,43.77,415.0,2461.0283020934694,361.10600794982815,39.44,60.52,0.12121094370183223,18.0,37.0,-15.0,8.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,TAP,Long Strangle,119.06,1600.0,6430.070755233677,996.1060079498282,54.36,45.6,0.11952543107841271,-55.0,108.0,-45.0,27.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
7,TAP,Long Strangle,62.15,815.0,3853.042453140206,522.7879841003437,54.36,45.6,0.11888184482080781,-36.0,60.0,-25.0,15.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
36,TAP,Long Strangle,65.56,885.0,3879.042453140204,556.7879841003423,52.18,47.78,0.11774679388229221,61.99999999999997,60.0,-25.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
82,TAP,Long Strangle,79.38,780.0,4038.042453140206,676.1060079498282,45.52,54.43,0.11740762405100615,-81.0,60.0,-25.0,15.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
122,TAP,Long Strangle,103.64,1275.0,6165.070755233674,882.7879841003437,39.44,60.52,0.11740078236975592,48.0,93.0,-40.0,21.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
38,TAP,Long Strangle,92.69,1245.0,5179.0566041869415,791.1060079498282,54.36,45.6,0.11716508163072677,-56.00000000000003,84.0,-35.0,21.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,TAP,Long Strangle,24.99,330.0,1258.0141510467347,215.89399205017116,39.44,60.52,0.11575125256006487,8.0,24.0,-10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,TAP,Long Strangle,99.95,1320.0,5032.056604186939,863.5759682006847,39.44,60.52,0.11573967280290601,32.0,96.0,-40.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
12,TAP,Long Strangle,74.96,990.0,3774.042453140204,647.6819761505135,39.44,60.52,0.11573581288385304,23.99999999999997,72.0,-30.000000000000004,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
24,TAP,Long Strangle,124.93,1650.0,6290.070755233674,1079.4699602508558,39.44,60.52,0.11573272494861069,40.0,120.0,-50.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
6,TAP,Long Strangle,49.97,660.0,2516.0283020934694,431.7879841003423,39.44,60.52,0.11572809304574713,16.0,48.0,-20.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,TAP,Long Strangle,99.31,1300.0,6480.070755233677,861.6819761505155,54.36,45.6,0.11525133720872083,-80.00000000000003,96.0,-40.0,24.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
89,TAP,Long Strangle,125.85,1260.0,6770.070755233677,1102.2120158996563,45.52,54.43,0.11417948469494564,-151.0,96.0,-40.0,24.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
47,TAP,Long Strangle,104.75,1415.0,6525.070755233674,922.6819761505135,52.18,47.78,0.11352774055154248,123.0,96.0,-40.0,24.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
32,TAP,Long Strangle,66.31,890.0,3928.042453140206,586.1060079498282,54.36,45.6,0.1131365300825858,-57.0,60.0,-25.0,15.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
149,TAP,Long Strangle,110.57,1150.0,6040.070755233674,988.3180238494845,39.44,60.52,0.11187694378913726,12.999999999999972,98.0,-40.0,21.0,-3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
111,TAP,Long Strangle,62.64,810.0,3654.042453140204,563.8939920501718,39.44,60.52,0.11108470897563079,16.0,58.0,-25.0,13.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
39,TAP,Long Strangle,106.25,1425.0,6605.070755233677,967.2120158996563,45.52,54.43,0.10985181971831803,-115.00000000000003,96.0,-40.0,24.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
8,TAP,Long Strangle,74.32,970.0,5254.0566041869415,677.7879841003437,45.52,54.43,0.10965080783874921,-88.0,72.0,-30.0,18.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,TAP,Long Strangle,37.16,485.0,2627.0283020934708,338.89399205017185,45.52,54.43,0.10965080783874921,-44.0,36.0,-15.0,9.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83,TAP,Long Strangle,92.94,960.0,5464.0566041869415,852.2120158996563,45.52,54.43,0.10905736866651176,-140.0,72.0,-30.0,18.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
76,TAP,Long Strangle,46.47,480.0,2732.0283020934708,426.10600794982815,45.52,54.43,0.10905736866651176,-70.0,36.0,-15.0,9.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
23,TAP,Long Strangle,112.76,1495.0,6445.070755233674,1038.5759682006847,52.18,47.78,0.10857174000988565,92.0,108.0,-45.0,27.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
30,TAP,Long Strangle,39.19,530.0,2646.0283020934694,365.89399205017116,41.6,58.36,0.1071075252709432,61.0,36.0,-15.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,TAP,Long Strangle,78.37,1060.0,5292.056604186939,731.7879841003423,41.6,58.36,0.10709386011079126,122.0,72.0,-30.0,18.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
17,TAP,Long Strangle,87.77,1165.0,5187.056604186939,822.6819761505135,52.18,47.78,0.10668764181596956,84.0,84.0,-35.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
138,TAP,Long Strangle,66.81,735.0,3579.042453140204,627.2120158996563,54.36,45.6,0.10651900522691599,-5.0,61.0,-25.0,13.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
33,TAP,Long Strangle,79.88,1070.0,5354.0566041869415,762.2120158996563,45.52,54.43,0.10480023711737974,-116.0,72.0,-30.0,18.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
26,TAP,Long Strangle,39.94,535.0,2677.0283020934708,381.10600794982815,45.52,54.43,0.10480023711737974,-58.0,36.0,-15.0,9.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
117,TAP,Long Strangle,84.29,1155.0,4797.056604186939,808.8939920501718,39.44,60.52,0.10420401292184638,0.0,81.0,-35.0,18.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
9,TAP,Long Strangle,86.5,1125.0,6655.070755233677,832.7879841003437,45.52,54.43,0.10386797318340932,-140.0,84.0,-35.0,21.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
84,TAP,Long Strangle,106.5,1140.0,6890.070755233677,1028.3180238494845,40.12,59.84,0.10356718206816967,-199.0,84.0,-35.0,21.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
11,TAP,Long Strangle,62.78,835.0,3929.042453140204,606.7879841003423,52.18,47.78,0.10346282662976777,75.99999999999997,60.0,-25.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22,TAP,Long Strangle,100.58,1340.0,6600.070755233674,997.6819761505135,41.6,58.36,0.10081368853437739,144.0,96.0,-40.0,24.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
144,TAP,Long Strangle,89.84,1055.0,4697.056604186939,893.3180238494845,54.36,45.6,0.10056888767659879,-28.0,85.0,-35.0,18.0,-3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46,TAP,Long Strangle,91.18,1235.0,6705.070755233674,906.7879841003423,41.6,58.36,0.10055272191378124,182.0,84.0,-35.0,21.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
123,TAP,Long Strangle,105.94,1500.0,5940.070755233674,1053.8939920501718,39.44,60.52,0.10052244419186004,-16.0,104.0,-45.0,23.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2,TAP,Long Strangle,49.34,640.0,4028.042453140206,493.89399205017185,40.12,59.84,0.09989998014591729,-96.0,48.0,-20.0,12.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
77,TAP,Long Strangle,60.03,660.0,4158.042453140206,602.2120158996563,40.12,59.84,0.09968250120403195,-129.0,48.0,-20.0,12.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
34,TAP,Long Strangle,93.44,1250.0,6780.070755233677,938.3180238494845,45.52,54.43,0.09958244180012543,-175.0,84.0,-35.0,21.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
150,TAP,Long Strangle,112.88,1375.0,5815.070755233674,1159.4240317993126,54.36,45.6,0.09735868578195786,-51.00000000000003,109.0,-45.0,23.0,-4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
16,TAP,Long Strangle,75.6,1010.0,5342.056604186939,781.7879841003423,41.6,58.36,0.09670140950938017,136.0,72.0,-30.0,18.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,TAP,Long Strangle,37.8,505.0,2671.0283020934694,390.89399205017116,41.6,58.36,0.09670140950938017,68.0,36.0,-15.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,TAP,Long Strangle,52.0,705.0,4059.042453140204,540.8939920501712,35.76,64.19,0.0961371373398,120.99999999999997,48.0,-20.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,TAP,Long Strangle,53.5,715.0,4103.042453140206,557.2120158996563,40.12,59.84,0.0960137227364357,-117.0,48.0,-20.0,12.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3,TAP,Long Strangle,61.51,795.0,5429.0566041869415,648.8939920501718,37.15,62.8,0.09479206273070888,-148.0,60.0,-25.0,15.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
78,TAP,Long Strangle,73.6,840.0,5584.0566041869415,778.3180238494845,37.15,62.8,0.09456288784882769,-188.0,60.0,-25.0,15.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
21,TAP,Long Strangle,88.41,1185.0,6755.070755233674,956.7879841003423,41.6,58.36,0.09240291628780328,196.0,84.0,-35.0,21.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,TAP,Long Strangle,73.69,950.0,6830.070755233677,803.8939920501718,35.68,64.28,0.0916663151220577,-200.0,72.0,-30.0,18.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
28,TAP,Long Strangle,67.06,895.0,5529.0566041869415,733.3180238494845,37.15,62.8,0.09144736365264118,-176.0,60.0,-25.0,15.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
79,TAP,Long Strangle,87.16,1020.0,7010.070755233677,954.4240317993126,35.0,64.95,0.09132209279735234,-247.0,72.0,-30.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
40,TAP,Long Strangle,64.81,880.0,5472.056604186939,715.8939920501712,33.36,66.59,0.09053016329191096,181.0,60.0,-25.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,TAP,Long Strangle,50.61,680.0,4084.042453140204,565.8939920501712,35.76,64.19,0.08943371145653196,127.99999999999997,48.0,-20.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,TAP,Long Strangle,80.63,1075.0,6955.070755233677,909.4240317993126,35.68,64.28,0.08866051168724012,-235.0,72.0,-30.0,18.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
124,TAP,Long Strangle,108.25,1725.0,6555.070755233677,1225.0,54.36,45.6,0.08836734693877552,-80.0,115.0,-50.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
112,TAP,Long Strangle,64.95,1035.0,3933.042453140206,735.0,54.36,45.6,0.08836734693877552,-48.0,69.0,-30.000000000000004,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
118,TAP,Long Strangle,86.6,1380.0,5244.0566041869415,980.0,54.36,45.6,0.0883673469387755,-64.0,92.0,-40.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
106,TAP,Long Strangle,43.3,690.0,2622.0283020934708,490.0,54.36,45.6,0.0883673469387755,-32.0,46.0,-20.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
100,TAP,Long Strangle,21.65,345.0,1311.0141510467354,245.0,54.36,45.6,0.0883673469387755,-16.0,23.0,-10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,TAP,Long Strangle,77.62,1055.0,6885.070755233674,890.8939920501712,32.66,67.29,0.08712596638055316,241.0,72.0,-30.0,18.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127,TAP,Long Strangle,23.04,320.0,1336.0141510467354,266.10600794982815,45.52,54.43,0.08658203614983387,-23.0,24.0,-10.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151,TAP,Long Strangle,115.19,1600.0,6680.070755233677,1330.5300397491408,45.52,54.43,0.08657452034808474,-115.00000000000003,120.0,-50.0,25.0,-5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
145,TAP,Long Strangle,92.15,1280.0,5344.0566041869415,1064.4240317993126,45.52,54.43,0.08657264139764748,-92.0,96.0,-40.0,20.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
139,TAP,Long Strangle,69.11,960.0,4008.042453140206,798.3180238494845,45.52,54.43,0.08656950981358534,-69.0,72.0,-30.000000000000004,15.0,-3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
133,TAP,Long Strangle,46.07,640.0,2672.0283020934708,532.2120158996563,45.52,54.43,0.08656324664546107,-46.0,48.0,-20.0,10.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
15,TAP,Long Strangle,63.42,855.0,5497.056604186939,740.8939920501712,33.36,66.59,0.08559929042548557,188.0,60.0,-25.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,TAP,Long Strangle,76.23,1030.0,6910.070755233674,915.8939920501712,32.66,67.29,0.08323015617709636,248.0,72.0,-30.0,18.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,TAP,Long Strangle,73.28,1775.0,6165.070755233674,918.5759682006847,39.44,60.52,0.0797756555111512,44.0,104.0,-45.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
67,TAP,Long Strangle,58.16,1375.0,4977.056604186939,732.6819761505135,39.44,60.52,0.07937959700547116,48.0,81.0,-35.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
61,TAP,Long Strangle,43.05,975.0,3789.042453140204,546.7879841003423,39.44,60.52,0.07873252750941906,51.99999999999997,58.0,-25.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
72,TAP,Long Strangle,70.97,1550.0,6390.070755233674,907.6819761505135,39.44,60.52,0.07818817808962598,108.0,93.0,-40.0,21.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
