,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
151,T,Short Put Condor,-10.87,253.0,3839.5317895722,353.0,33.74,66.24,-0.030793201133144474,-168.0,95.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,2.0,-2.0,0.0
233,T,Short Put Condor,-10.87,253.0,3839.5317895722,353.0,33.74,66.24,-0.030793201133144474,-168.0,95.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,2.0,-2.0,0.0
315,T,Short Put Condor,-10.87,253.0,3839.5317895722,353.0,33.74,66.24,-0.030793201133144474,-168.0,95.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,0.0
397,T,Short Put Condor,-10.87,253.0,3839.5317895722,353.0,33.74,66.24,-0.030793201133144474,-168.0,95.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,2.0,-2.0,0.0
1732,T,Short Put Condor,-12.55,368.0,2547.5190737433204,407.55229695187154,33.74,66.24,-0.03079359408317124,-192.0,64.00000000000001,-9.0,6.0,-6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,4.0,-1.0
855,T,Short Put Condor,-12.55,327.0000000000001,3227.0254316577602,406.10459390374325,33.74,66.24,-0.03090336870942824,-193.99999999999997,81.0,-12.0,8.000000000000002,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,5.0,-2.0
907,T,Short Put Condor,-12.55,327.0000000000001,3227.0254316577602,406.10459390374325,33.74,66.24,-0.03090336870942824,-193.99999999999997,81.0,-12.0,8.000000000000002,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,5.0,-2.0
959,T,Short Put Condor,-12.55,327.0000000000001,3227.0254316577602,406.10459390374325,33.74,66.24,-0.03090336870942824,-193.99999999999997,81.0,-12.0,8.000000000000002,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.0,5.0,-2.0
1011,T,Short Put Condor,-12.55,327.0000000000001,3227.0254316577602,406.10459390374325,33.74,66.24,-0.03090336870942824,-193.99999999999997,81.0,-12.0,8.000000000000002,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,5.0,-2.0
1063,T,Short Put Condor,-12.55,327.0000000000001,3227.0254316577602,406.10459390374325,33.74,66.24,-0.03090336870942824,-193.99999999999997,81.0,-12.0,8.000000000000002,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,5.0,-2.0
441,T,Short Put Condor,-9.38,37.0,2228.5190737433204,302.55229695187137,19.33,80.64,-0.03100290460360355,-62.99999999999994,61.00000000000001,-9.0,6.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,4.0,0.0,-3.0
528,T,Short Put Condor,-9.38,37.0,2228.5190737433204,302.55229695187137,19.33,80.64,-0.03100290460360355,-62.99999999999994,61.00000000000001,-9.0,6.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,4.0,0.0,-3.0
615,T,Short Put Condor,-9.38,37.0,2228.5190737433204,302.55229695187137,19.33,80.64,-0.03100290460360355,-62.99999999999994,61.00000000000001,-9.0,6.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,4.0,0.0,-3.0
702,T,Short Put Condor,-9.38,37.0,2228.5190737433204,302.55229695187137,19.33,80.64,-0.03100290460360355,-62.99999999999994,61.00000000000001,-9.0,6.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,4.0,0.0,-3.0
789,T,Short Put Condor,-9.38,37.0,2228.5190737433204,302.55229695187137,19.33,80.64,-0.03100290460360355,-62.99999999999994,61.00000000000001,-9.0,6.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-5.0,2.0,4.0,0.0,-3.0
1134,T,Short Put Condor,-12.78,293.0000000000001,3211.0254316577602,411.65689085561485,33.74,66.24,-0.031045271642209618,-182.99999999999997,82.99999999999999,-12.0,8.000000000000002,-4.000000000000001,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,5.0,-3.0
1230,T,Short Put Condor,-12.78,293.0000000000001,3211.0254316577602,411.65689085561485,33.74,66.24,-0.031045271642209618,-182.99999999999997,82.99999999999999,-12.0,8.000000000000002,-4.000000000000001,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,5.0,-3.0
1326,T,Short Put Condor,-12.78,293.0000000000001,3211.0254316577602,411.65689085561485,33.74,66.24,-0.031045271642209618,-182.99999999999997,82.99999999999999,-12.0,8.000000000000002,-4.000000000000001,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.0,5.0,-3.0
1422,T,Short Put Condor,-12.78,293.0000000000001,3211.0254316577602,411.65689085561485,33.74,66.24,-0.031045271642209618,-182.99999999999997,82.99999999999999,-12.0,8.000000000000002,-4.000000000000001,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,2.0,5.0,-3.0
1518,T,Short Put Condor,-12.78,293.0000000000001,3211.0254316577602,411.65689085561485,33.74,66.24,-0.031045271642209618,-182.99999999999997,82.99999999999999,-12.0,8.000000000000002,-4.000000000000001,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,2.0,5.0,-3.0
60,T,Short Put Condor,-11.48,251.0,3841.5317895722,366.55229695187137,33.74,66.24,-0.031318859806537605,-166.0,96.0,-15.0,10.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,4.0,-3.0,0.0
142,T,Short Put Condor,-11.48,251.0,3841.5317895722,366.55229695187137,33.74,66.24,-0.031318859806537605,-166.0,96.0,-15.0,10.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,4.0,-3.0,0.0
224,T,Short Put Condor,-11.48,251.0,3841.5317895722,366.55229695187137,33.74,66.24,-0.031318859806537605,-166.0,96.0,-15.0,10.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,4.0,-3.0,0.0
306,T,Short Put Condor,-11.48,251.0,3841.5317895722,366.55229695187137,33.74,66.24,-0.031318859806537605,-166.0,96.0,-15.0,10.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,4.0,-3.0,0.0
388,T,Short Put Condor,-11.48,251.0,3841.5317895722,366.55229695187137,33.74,66.24,-0.031318859806537605,-166.0,96.0,-15.0,10.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,4.0,-3.0,0.0
1681,T,Short Put Condor,-7.81,209.0,1668.0127158288801,248.55229695187157,33.74,66.24,-0.031421958661328686,-113.99999999999997,43.00000000000001,-6.0,3.9999999999999996,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,2.0,-1.0
1667,T,Short Put Condor,-12.94,371.0000000000001,2544.5190737433204,410.55229695187165,33.74,66.24,-0.03151851809397362,-194.0,63.000000000000014,-9.0,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,5.0,-1.0
1662,T,Short Put Condor,-15.85,343.0000000000002,3999.5317895722,501.2091878074865,33.74,66.24,-0.03162352244446076,-218.99999999999991,105.0,-15.000000000000002,10.0,-6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,5.0,-4.0
1745,T,Short Put Condor,-16.01,421.0000000000001,3333.0254316577602,500.10459390374325,33.74,66.24,-0.03201330320729167,-229.99999999999997,85.0,-12.0,8.000000000000002,-6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,5.0,-2.0
488,T,Short Put Condor,-13.98,136.0,3756.5317895722,436.0,19.33,80.64,-0.03206422018348624,-129.99999999999994,98.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,3.0,0.0,-3.0
575,T,Short Put Condor,-13.98,136.0,3756.5317895722,436.0,19.33,80.64,-0.03206422018348624,-129.99999999999994,98.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,3.0,0.0,-3.0
662,T,Short Put Condor,-13.98,136.0,3756.5317895722,436.0,19.33,80.64,-0.03206422018348624,-129.99999999999994,98.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,3.0,0.0,-3.0
749,T,Short Put Condor,-13.98,136.0,3756.5317895722,436.0,19.33,80.64,-0.03206422018348624,-129.99999999999994,98.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,3.0,0.0,-3.0
836,T,Short Put Condor,-13.98,136.0,3756.5317895722,436.0,19.33,80.64,-0.03206422018348624,-129.99999999999994,98.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,3.0,0.0,-3.0
1189,T,Short Put Condor,-11.11,184.0,3120.0254316577602,342.2091878074863,33.74,66.24,-0.03246552224731634,-140.99999999999997,84.00000000000001,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,3.0,-4.0
1285,T,Short Put Condor,-11.11,184.0,3120.0254316577602,342.2091878074863,33.74,66.24,-0.03246552224731634,-140.99999999999997,84.00000000000001,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,3.0,-4.0
1381,T,Short Put Condor,-11.11,184.0,3120.0254316577602,342.2091878074863,33.74,66.24,-0.03246552224731634,-140.99999999999997,84.00000000000001,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5.0,3.0,-4.0
1477,T,Short Put Condor,-11.11,184.0,3120.0254316577602,342.2091878074863,33.74,66.24,-0.03246552224731634,-140.99999999999997,84.00000000000001,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,5.0,3.0,-4.0
1573,T,Short Put Condor,-11.11,184.0,3120.0254316577602,342.2091878074863,33.74,66.24,-0.03246552224731634,-140.99999999999997,84.00000000000001,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,5.0,3.0,-4.0
1589,T,Short Put Condor,-8.21,212.0,1665.0127158288801,251.55229695187157,33.74,66.24,-0.03263734857317079,-115.99999999999997,42.00000000000001,-6.0,3.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0,-1.0
877,T,Short Put Condor,-8.54,211.0,3093.0254316577602,261.0,33.74,66.24,-0.03272030651340996,-143.00000000000003,77.0,-12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,-1.0
929,T,Short Put Condor,-8.54,211.0,3093.0254316577602,261.0,33.74,66.24,-0.03272030651340996,-143.00000000000003,77.0,-12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,0.0,1.0,-1.0
981,T,Short Put Condor,-8.54,211.0,3093.0254316577602,261.0,33.74,66.24,-0.03272030651340996,-143.00000000000003,77.0,-12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,0.0,1.0,-1.0
1033,T,Short Put Condor,-8.54,211.0,3093.0254316577602,261.0,33.74,66.24,-0.03272030651340996,-143.00000000000003,77.0,-12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,1.0,-1.0
1085,T,Short Put Condor,-8.54,211.0,3093.0254316577602,261.0,33.74,66.24,-0.03272030651340996,-143.00000000000003,77.0,-12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,0.0,1.0,-1.0
1696,T,Short Put Condor,-11.28,262.0,2453.5190737433204,341.10459390374314,33.74,66.24,-0.033069035719827104,-151.99999999999994,64.0,-9.0,6.000000000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,3.0,-2.0
874,T,Short Put Condor,-13.9,339.0,3953.5317895722,418.10459390374314,33.74,66.24,-0.033245269730760446,-212.0,99.00000000000001,-15.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,4.0,-2.0
926,T,Short Put Condor,-13.9,339.0,3953.5317895722,418.10459390374314,33.74,66.24,-0.033245269730760446,-212.0,99.00000000000001,-15.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,4.0,-2.0
978,T,Short Put Condor,-13.9,339.0,3953.5317895722,418.10459390374314,33.74,66.24,-0.033245269730760446,-212.0,99.00000000000001,-15.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,4.0,-2.0
1030,T,Short Put Condor,-13.9,339.0,3953.5317895722,418.10459390374314,33.74,66.24,-0.033245269730760446,-212.0,99.00000000000001,-15.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,4.0,-2.0
1082,T,Short Put Condor,-13.9,339.0,3953.5317895722,418.10459390374314,33.74,66.24,-0.033245269730760446,-212.0,99.00000000000001,-15.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,0.0,4.0,-2.0
463,T,Short Put Condor,-13.72,43.0,2961.0254316577602,408.55229695187137,19.33,80.64,-0.03358199207876747,-80.99999999999996,81.0,-12.0,8.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,5.0,0.0,-4.0
550,T,Short Put Condor,-13.72,43.0,2961.0254316577602,408.55229695187137,19.33,80.64,-0.03358199207876747,-80.99999999999996,81.0,-12.0,8.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,5.0,0.0,-4.0
637,T,Short Put Condor,-13.72,43.0,2961.0254316577602,408.55229695187137,19.33,80.64,-0.03358199207876747,-80.99999999999996,81.0,-12.0,8.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,5.0,0.0,-4.0
724,T,Short Put Condor,-13.72,43.0,2961.0254316577602,408.55229695187137,19.33,80.64,-0.03358199207876747,-80.99999999999996,81.0,-12.0,8.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,5.0,0.0,-4.0
811,T,Short Put Condor,-13.72,43.0,2961.0254316577602,408.55229695187137,19.33,80.64,-0.03358199207876747,-80.99999999999996,81.0,-12.0,8.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,5.0,0.0,-4.0
451,T,Short Put Condor,-9.16,71.0,2244.5190737433204,271.0,19.33,80.64,-0.03380073800738007,-74.0,59.00000000000001,-9.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,2.0,0.0,-2.0
538,T,Short Put Condor,-9.16,71.0,2244.5190737433204,271.0,19.33,80.64,-0.03380073800738007,-74.0,59.00000000000001,-9.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,2.0,0.0,-2.0
625,T,Short Put Condor,-9.16,71.0,2244.5190737433204,271.0,19.33,80.64,-0.03380073800738007,-74.0,59.00000000000001,-9.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,2.0,0.0,-2.0
712,T,Short Put Condor,-9.16,71.0,2244.5190737433204,271.0,19.33,80.64,-0.03380073800738007,-74.0,59.00000000000001,-9.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,2.0,0.0,-2.0
799,T,Short Put Condor,-9.16,71.0,2244.5190737433204,271.0,19.33,80.64,-0.03380073800738007,-74.0,59.00000000000001,-9.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,0.0,-2.0
1605,T,Short Put Condor,-11.67,265.0,2450.5190737433204,344.10459390374314,33.74,66.24,-0.0339141069510524,-153.99999999999997,63.0,-9.0,6.000000000000001,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,4.0,-2.0
1715,T,Short Put Condor,-14.74,315.0,3239.0254316577602,433.65689085561473,33.74,66.24,-0.03399000525719227,-189.99999999999991,84.99999999999999,-12.0,8.000000000000002,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,4.0,-3.0
1765,T,Short Put Condor,-14.91,393.0,2572.5190737433204,432.55229695187154,33.74,66.24,-0.03446982042418556,-200.99999999999997,65.00000000000001,-9.0,6.0,-7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,4.0,-1.0
1624,T,Short Put Condor,-15.14,318.0000000000001,3236.0254316577602,436.65689085561485,33.74,66.24,-0.03467253195142224,-191.99999999999994,84.00000000000001,-12.0,8.000000000000002,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,5.0,-3.0
1776,T,Short Put Condor,-18.38,446.0000000000002,3358.0254316577602,525.1045939037433,33.74,66.24,-0.03500255037450544,-238.99999999999997,86.0,-12.0,8.000000000000002,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,5.0,-2.0
1727,T,Short Put Condor,-15.31,396.0000000000001,2569.5190737433204,435.55229695187165,33.74,66.24,-0.035150773184171154,-202.99999999999997,63.99999999999999,-9.0,6.000000000000001,-6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,5.0,-1.0
53,T,Short Put Condor,-10.39,194.0,3060.0254316577602,294.0,33.74,66.24,-0.035340136054421774,-130.0,76.00000000000001,-12.0,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,2.0,-2.0,0.0
135,T,Short Put Condor,-10.39,194.0,3060.0254316577602,294.0,33.74,66.24,-0.035340136054421774,-130.0,76.00000000000001,-12.0,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,2.0,-2.0,0.0
217,T,Short Put Condor,-10.39,194.0,3060.0254316577602,294.0,33.74,66.24,-0.035340136054421774,-130.0,76.00000000000001,-12.0,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,2.0,-2.0,0.0
299,T,Short Put Condor,-10.39,194.0,3060.0254316577602,294.0,33.74,66.24,-0.035340136054421774,-130.0,76.00000000000001,-12.0,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,2.0,-2.0,0.0
381,T,Short Put Condor,-10.39,194.0,3060.0254316577602,294.0,33.74,66.24,-0.035340136054421774,-130.0,76.00000000000001,-12.0,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,2.0,-2.0,0.0
17,T,Short Put Condor,-5.2,97.0,1530.0127158288801,147.0,33.74,66.24,-0.03537414965986395,-65.0,38.00000000000001,-6.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,-1.0,0.0
99,T,Short Put Condor,-5.2,97.0,1530.0127158288801,147.0,33.74,66.24,-0.03537414965986395,-65.0,38.00000000000001,-6.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,-1.0,0.0
181,T,Short Put Condor,-5.2,97.0,1530.0127158288801,147.0,33.74,66.24,-0.03537414965986395,-65.0,38.00000000000001,-6.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,1.0,-1.0,0.0
263,T,Short Put Condor,-5.2,97.0,1530.0127158288801,147.0,33.74,66.24,-0.03537414965986395,-65.0,38.00000000000001,-6.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,1.0,-1.0,0.0
345,T,Short Put Condor,-5.2,97.0,1530.0127158288801,147.0,33.74,66.24,-0.03537414965986395,-65.0,38.00000000000001,-6.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,2.0,1.0,-1.0,0.0
892,T,Short Put Condor,-15.26,351.0,4680.038147486641,430.10459390374314,33.74,66.24,-0.03547974194252659,-229.99999999999997,117.0,-18.0,12.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,3.0,-2.0
944,T,Short Put Condor,-15.26,351.0,4680.038147486641,430.10459390374314,33.74,66.24,-0.03547974194252659,-229.99999999999997,117.0,-18.0,12.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.0,3.0,-2.0
996,T,Short Put Condor,-15.26,351.0,4680.038147486641,430.10459390374314,33.74,66.24,-0.03547974194252659,-229.99999999999997,117.0,-18.0,12.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,0.0,3.0,-2.0
1048,T,Short Put Condor,-15.26,351.0,4680.038147486641,430.10459390374314,33.74,66.24,-0.03547974194252659,-229.99999999999997,117.0,-18.0,12.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,0.0,3.0,-2.0
1100,T,Short Put Condor,-15.26,351.0,4680.038147486641,430.10459390374314,33.74,66.24,-0.03547974194252659,-229.99999999999997,117.0,-18.0,12.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,0.0,3.0,-2.0
81,T,Short Put Condor,-16.19,289.0,4592.038147486641,454.55229695187137,33.74,66.24,-0.03561746383984112,-193.00000000000003,114.99999999999999,-18.0,12.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,5.0,-4.0,0.0
163,T,Short Put Condor,-16.19,289.0,4592.038147486641,454.55229695187137,33.74,66.24,-0.03561746383984112,-193.00000000000003,114.99999999999999,-18.0,12.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,5.0,-4.0,0.0
245,T,Short Put Condor,-16.19,289.0,4592.038147486641,454.55229695187137,33.74,66.24,-0.03561746383984112,-193.00000000000003,114.99999999999999,-18.0,12.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,5.0,-4.0,0.0
327,T,Short Put Condor,-16.19,289.0,4592.038147486641,454.55229695187137,33.74,66.24,-0.03561746383984112,-193.00000000000003,114.99999999999999,-18.0,12.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,5.0,-4.0,0.0
409,T,Short Put Condor,-16.19,289.0,4592.038147486641,454.55229695187137,33.74,66.24,-0.03561746383984112,-193.00000000000003,114.99999999999999,-18.0,12.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,5.0,-4.0,0.0
44,T,Short Put Condor,-10.99,192.0,3062.0254316577602,307.55229695187137,33.74,66.24,-0.035733760108186796,-128.00000000000003,77.0,-12.0,8.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,4.0,-3.0,0.0
126,T,Short Put Condor,-10.99,192.0,3062.0254316577602,307.55229695187137,33.74,66.24,-0.035733760108186796,-128.00000000000003,77.0,-12.0,8.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,4.0,-3.0,0.0
208,T,Short Put Condor,-10.99,192.0,3062.0254316577602,307.55229695187137,33.74,66.24,-0.035733760108186796,-128.00000000000003,77.0,-12.0,8.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,4.0,-3.0,0.0
290,T,Short Put Condor,-10.99,192.0,3062.0254316577602,307.55229695187137,33.74,66.24,-0.035733760108186796,-128.00000000000003,77.0,-12.0,8.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-3.0,0.0
372,T,Short Put Condor,-10.99,192.0,3062.0254316577602,307.55229695187137,33.74,66.24,-0.035733760108186796,-128.00000000000003,77.0,-12.0,8.000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,4.0,-3.0,0.0
472,T,Short Put Condor,-13.5,77.0,2977.0254316577602,377.0,19.33,80.64,-0.03580901856763926,-91.99999999999994,79.0,-12.0,8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,3.0,0.0,-3.0
559,T,Short Put Condor,-13.5,77.0,2977.0254316577602,377.0,19.33,80.64,-0.03580901856763926,-91.99999999999994,79.0,-12.0,8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,3.0,0.0,-3.0
646,T,Short Put Condor,-13.5,77.0,2977.0254316577602,377.0,19.33,80.64,-0.03580901856763926,-91.99999999999994,79.0,-12.0,8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,3.0,0.0,-3.0
733,T,Short Put Condor,-13.5,77.0,2977.0254316577602,377.0,19.33,80.64,-0.03580901856763926,-91.99999999999994,79.0,-12.0,8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,3.0,0.0,-3.0
820,T,Short Put Condor,-13.5,77.0,2977.0254316577602,377.0,19.33,80.64,-0.03580901856763926,-91.99999999999994,79.0,-12.0,8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,3.0,0.0,-3.0
1626,T,Short Put Condor,-6.54,103.0,1574.0127158288801,182.10459390374314,33.74,66.24,-0.035913426782944936,-74.0,43.00000000000001,-6.0,4.0,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,1.0,-2.0
7,T,Short Put Condor,-5.8,95.0,1532.0127158288801,160.55229695187137,33.74,66.24,-0.03612530066597964,-63.000000000000014,39.0,-6.0,4.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0,-2.0,0.0
89,T,Short Put Condor,-5.8,95.0,1532.0127158288801,160.55229695187137,33.74,66.24,-0.03612530066597964,-63.000000000000014,39.0,-6.0,4.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,3.0,-2.0,0.0
171,T,Short Put Condor,-5.8,95.0,1532.0127158288801,160.55229695187137,33.74,66.24,-0.03612530066597964,-63.000000000000014,39.0,-6.0,4.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,3.0,-2.0,0.0
253,T,Short Put Condor,-5.8,95.0,1532.0127158288801,160.55229695187137,33.74,66.24,-0.03612530066597964,-63.000000000000014,39.0,-6.0,4.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,3.0,-2.0,0.0
335,T,Short Put Condor,-5.8,95.0,1532.0127158288801,160.55229695187137,33.74,66.24,-0.03612530066597964,-63.000000000000014,39.0,-6.0,4.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,3.0,-2.0,0.0
1649,T,Short Put Condor,-10.01,156.0,2359.5190737433204,274.65689085561473,33.74,66.24,-0.036445471907938363,-111.99999999999997,63.99999999999999,-9.0,6.0,-4.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,2.0,-3.0
422,T,Short Put Condor,-8.9,-22.0,1449.0127158288801,243.55229695187137,52.71,47.27,-0.03654245971557697,-24.999999999999957,41.99999999999999,-6.0,4.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,4.0,0.0,-3.0
509,T,Short Put Condor,-8.9,-22.0,1449.0127158288801,243.55229695187137,52.71,47.27,-0.03654245971557697,-24.999999999999957,41.99999999999999,-6.0,4.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,4.0,0.0,-3.0
