Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-324.44,-1500.0,7500.0000000000055,1500.0,5959.99999999583,6000.0000000000055,55.23,44.77,0.24999999999999978,0.9933333333326374,Call,147.5,10.0,Call,152.0,-20.0,Call,164.0,10.0,-510.00000000000006,-20.000000000000007,60.00000000000001,-59.99999999999998,-40.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-281.98,-1470.0000000000018,6500.0000000000055,1470.0000000000018,5429.999999995804,5030.000000000004,55.23,44.77,0.2922465208747516,1.0795228628222266,Call,148.5,10.0,Call,152.5,-20.0,Call,163.0,10.0,-449.9999999999999,-9.999999999999998,60.00000000000001,-59.999999999999986,-40.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-200.85,-970.0,3000.0000000000114,970.0,2429.999999995631,2030.0000000000114,55.23,44.77,0.47783251231526824,1.1970443349732105,Call,154.0,10.0,Call,155.5,-20.0,Call,160.0,10.0,-189.99999999999986,-9.999999999999986,9.999999999999986,-19.99999999999997,1.1102230246251565e-14
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-224.68,-1359.999999999999,4500.0000000000055,1359.999999999999,3819.9999999957154,3140.0000000000064,54.76,45.24,0.4331210191082791,1.2165605095527732,Call,151.5,10.0,Call,154.0,-20.0,Call,161.0,10.0,-300.0000000000001,-9.999999999999998,39.99999999999996,-30.00000000000003,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-204.96,-1690.0,7000.0000000000055,1690.0,6149.999999995858,5310.0000000000055,53.82,46.18,0.3182674199623349,1.158192090394699,Call,147.0,10.0,Call,151.5,-20.0,Call,163.0,10.0,-500.0000000000001,-20.000000000000007,50.0,-49.99999999999998,-40.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-193.14,-1720.0,6500.0000000000055,1720.0,5679.99999999583,4780.0000000000055,53.82,46.18,0.3598326359832632,1.1882845188275781,Call,148.0,10.0,Call,152.0,-20.0,Call,162.5,10.0,-459.99999999999994,-10.000000000000009,50.000000000000014,-39.99999999999997,-40.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-204.82,-1710.0,6000.0000000000055,1710.0,5169.999999995802,4290.0000000000055,53.82,46.18,0.3986013986013981,1.205128205127225,Call,149.0,10.0,Call,152.5,-20.0,Call,162.0,10.0,-410.00000000000006,0.0,50.000000000000014,-39.99999999999999,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-189.45,-660.0,2000.0000000000057,660.0,1619.9999999956026,1340.0000000000057,53.82,46.18,0.49253731343283375,1.2089552238773102,Call,155.0,10.0,Call,156.0,-20.0,Call,159.0,10.0,-119.99999999999984,0.0,0.0,0.0,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-184.02,-1560.0000000000018,5000.0000000000055,1560.0000000000018,4519.9999999957745,3440.0000000000036,53.36,46.64,0.4534883720930233,1.3139534883708632,Call,150.0,10.0,Call,153.0,-20.0,Call,161.0,10.0,-349.9999999999999,-19.999999999999996,29.999999999999993,-29.999999999999982,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-226.38,-1119.999999999999,3500.0000000000055,1119.999999999999,3079.999999995687,2380.0000000000064,53.36,46.64,0.47058823529411603,1.294117647057008,Call,152.5,10.0,Call,154.5,-20.0,Call,160.0,10.0,-240.00000000000003,0.0,19.99999999999997,-10.000000000000009,-20.000000000000007
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-128.64,-1950.0,6500.0000000000055,1950.0,5909.999999995858,4550.0000000000055,52.41,47.59,0.42857142857142805,1.298901098900187,Call,147.5,10.0,Call,151.5,-20.0,Call,162.0,10.0,-460.00000000000006,-10.000000000000009,30.000000000000014,-39.99999999999999,-40.0
