,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
22,T,Bear Put Spread,9.46,234.0,2431.5190737433204,234.0,33.74,66.24,0.040427350427350434,-141.0,60.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,3.0,0.0,0.0
3,T,Bear Put Spread,12.61,312.0,3242.0254316577602,312.0,33.74,66.24,0.04041666666666666,-188.0,80.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,0.0
8,T,Bear Put Spread,12.61,312.0,3242.0254316577602,312.0,33.74,66.24,0.04041666666666666,-188.0,80.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,4.0,0.0,0.0
13,T,Bear Put Spread,12.61,312.0,3242.0254316577602,312.0,33.74,66.24,0.04041666666666666,-188.0,80.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4.0,0.0,0.0
18,T,Bear Put Spread,12.61,312.0,3242.0254316577602,312.0,33.74,66.24,0.04041666666666666,-188.0,80.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0
23,T,Bear Put Spread,12.61,312.0,3242.0254316577602,312.0,33.74,66.24,0.04041666666666666,-188.0,80.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,4.0,0.0,0.0
4,T,Bear Put Spread,15.76,390.00000000000006,4052.5317895722,390.00000000000006,33.74,66.24,0.040410256410256404,-234.99999999999997,100.0,-15.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,0.0
9,T,Bear Put Spread,15.76,390.00000000000006,4052.5317895722,390.00000000000006,33.74,66.24,0.040410256410256404,-234.99999999999997,100.0,-15.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,0.0,0.0
14,T,Bear Put Spread,15.76,390.00000000000006,4052.5317895722,390.00000000000006,33.74,66.24,0.040410256410256404,-234.99999999999997,100.0,-15.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5.0,0.0,0.0
19,T,Bear Put Spread,15.76,390.00000000000006,4052.5317895722,390.00000000000006,33.74,66.24,0.040410256410256404,-234.99999999999997,100.0,-15.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,5.0,0.0,0.0
