,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,P_-1000000.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5
580,WDC,Bear Call Ladder,48.91,-95.0,1931.0108784036797,394.78890113664806,71.85,28.08,0.12388899449599979,0.0,11.000000000000004,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,WDC,Bear Call Ladder,53.83,-165.0,1851.0108784036797,435.0,71.85,28.08,0.12374712643678161,-13.0,11.000000000000004,-7.000000000000001,3.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,WDC,Bear Call Ladder,51.93,-179.0,1815.0108784036797,421.0,71.85,28.08,0.12334916864608075,-17.0,11.000000000000004,-7.000000000000001,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,WDC,Bear Call Ladder,46.96,231.0,4191.021756807359,381.0,31.79,68.14,0.12325459317585302,63.99999999999999,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,WDC,Bear Call Ladder,47.87,384.0000000000001,4388.021756807359,389.3667034099477,31.79,68.14,0.12294322955910203,92.99999999999997,17.0,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,WDC,Bear Call Ladder,31.2,66.0,2070.0108784036797,255.78890113664804,31.79,68.14,0.12197558166658794,26.0,8.999999999999998,-7.000000000000001,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,WDC,Bear Call Ladder,54.82,170.0,4202.021756807359,449.5778022732961,31.79,68.14,0.12193662525774615,59.00000000000001,18.000000000000004,-15.000000000000002,6.0,2.0,0.0,-2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,WDC,Bear Call Ladder,57.57,269.0,4353.021756807359,472.5778022732984,31.79,68.14,0.12182121065158803,86.99999999999999,21.0,-12.000000000000002,6.0,1.9999999999999998,-2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,WDC,Bear Call Ladder,42.16,319.0,4303.021756807359,348.5778022732961,31.79,68.14,0.12094860810139946,82.0,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,WDC,Bear Call Ladder,53.47,112.99999999999989,4209.021756807359,442.57780227329596,31.79,68.14,0.12081491598844754,65.0,24.0,-11.000000000000004,6.0,2.0,-3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,WDC,Bear Call Ladder,57.88,332.0,4390.021756807359,480.2110988633508,31.79,68.14,0.12053032538606605,88.99999999999999,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,WDC,Bear Call Ladder,49.68,262.0,4310.021756807359,413.7889011366492,31.79,68.14,0.12006121929208954,77.99999999999999,16.0,-14.000000000000002,6.0,2.0,0.0,-3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,WDC,Bear Call Ladder,55.97,318.0,4354.021756807359,466.2110988633508,31.79,68.14,0.12005291194580749,84.99999999999999,16.000000000000004,-14.000000000000002,6.0,1.0000000000000002,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,WDC,Bear Call Ladder,43.18,209.9999999999999,4212.021756807359,359.9999999999999,31.79,68.14,0.11994444444444448,73.00000000000001,22.0,-11.000000000000004,6.0,2.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,WDC,Bear Call Ladder,51.73,428.0,4444.021756807359,431.5778022732984,31.79,68.14,0.11986251314946399,102.0,15.999999999999998,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,-2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,WDC,Bear Call Ladder,58.96,292.0,4380.021756807359,492.0,31.79,68.14,0.11983739837398374,92.0,20.0,-12.000000000000002,6.0,2.0,-2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,WDC,Bear Call Ladder,29.48,146.0,2190.0108784036797,246.0,31.79,68.14,0.11983739837398374,46.0,10.0,-6.000000000000001,3.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,WDC,Bear Call Ladder,35.43,-3.0,1989.0108784036797,297.0,71.85,28.08,0.1192929292929293,12.00000000000001,10.0,-7.000000000000001,3.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,WDC,Bear Call Ladder,42.97,-100.0,1886.0108784036797,360.21109886335194,71.85,28.08,0.11929116047670954,-4.0000000000000036,9.0,-7.000000000000001,3.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,WDC,Bear Call Ladder,41.54,319.00000000000006,4303.021756807359,348.57780227329613,31.79,68.14,0.11916995209990829,81.99999999999999,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,-3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,WDC,Bear Call Ladder,30.5,67.0,2069.0108784036797,256.78890113664806,31.79,68.14,0.11877460382826156,25.00000000000002,10.0,-7.000000000000001,3.0,0.9999999999999999,0.0,0.0,0.0,-2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,WDC,Bear Call Ladder,41.46,320.0,4302.021756807359,349.5778022732961,31.79,68.14,0.11860020782322737,80.0,20.999999999999996,-11.000000000000004,6.0,2.0,0.0,0.0,0.0,0.0,-3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,WDC,Bear Call Ladder,39.37,181.99999999999991,4140.021756807359,331.9999999999999,31.79,68.14,0.11858433734939762,65.00000000000003,22.0,-11.000000000000004,6.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,WDC,Bear Call Ladder,33.53,-16.999999999999986,1953.0108784036797,283.0,71.85,28.08,0.11848056537102473,8.000000000000012,10.0,-7.000000000000001,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,WDC,Bear Call Ladder,51.53,197.0,4175.021756807359,436.78890113664806,31.79,68.14,0.11797460939576164,61.0,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,WDC,Bear Call Ladder,39.16,-127.99999999999997,1814.0108784036797,332.21109886335194,71.85,28.08,0.117876856414444,-12.0,9.0,-7.000000000000001,3.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,WDC,Bear Call Ladder,46.6,267.0,4255.021756807359,396.5778022732961,31.79,68.14,0.11750531606377268,74.00000000000001,15.999999999999998,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,WDC,Bear Call Ladder,49.62,183.0,4139.021756807359,422.78890113664806,31.79,68.14,0.11736353500907655,57.00000000000001,16.0,-14.000000000000002,6.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,WDC,Bear Call Ladder,32.94,-9.0,2045.0108784036797,280.78890113664806,54.73,45.2,0.11731232917917042,16.999999999999982,10.0,-7.000000000000001,3.0,1.0000000000000002,0.0,-3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,WDC,Bear Call Ladder,39.95,304.0,4268.021756807359,343.78890113664806,31.79,68.14,0.11620503125003681,78.0,15.000000000000002,-14.000000000000002,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,WDC,Bear Call Ladder,53.66,362.0,4410.021756807359,462.0,31.79,68.14,0.11614718614718614,100.0,20.0,-12.000000000000002,6.0,2.0,-2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,WDC,Bear Call Ladder,26.83,181.0,2205.0108784036797,231.0,31.79,68.14,0.11614718614718614,50.0,10.0,-6.000000000000001,3.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,WDC,Bear Call Ladder,45.99,267.0,4255.021756807359,396.5778022732961,31.79,68.14,0.11596715634705805,73.99999999999997,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,WDC,Bear Call Ladder,43.55,277.0,4295.021756807359,377.0,31.79,68.14,0.11551724137931034,81.0,18.0,-13.0,6.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,WDC,Bear Call Ladder,45.9,268.0,4254.021756807359,397.5778022732961,31.79,68.14,0.11544910137726505,69.00000000000004,20.99999999999999,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,WDC,Bear Call Ladder,38.05,290.0,4232.021756807359,329.78890113664806,31.79,68.14,0.11537683611806565,74.0,15.000000000000002,-14.000000000000002,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,WDC,Bear Call Ladder,57.58,-10.999999999999943,3883.0217568073595,499.211098863352,71.85,28.08,0.11534198684905692,18.999999999999993,15.999999999999998,-14.000000000000002,6.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,WDC,Bear Call Ladder,48.51,241.0,4231.021756807359,420.5778022732961,31.79,68.14,0.11534132267037163,70.0,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,WDC,Bear Call Ladder,48.04,192.0,4230.021756807359,421.5778022732961,31.79,68.14,0.11395286882030171,65.99999999999997,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,-3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,WDC,Bear Call Ladder,53.07,217.99999999999977,4304.021756807359,467.9999999999998,31.79,68.14,0.11339743589743595,71.99999999999999,18.0,-14.000000000000002,6.0,2.0,0.0,-5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,WDC,Bear Call Ladder,40.15,245.0,4177.021756807359,355.21109886335194,31.79,68.14,0.1130313780410491,65.00000000000001,14.000000000000002,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,WDC,Bear Call Ladder,40.9,312.0,4310.021756807359,362.0,31.79,68.14,0.11298342541436464,85.0,18.0,-13.0,6.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,WDC,Bear Call Ladder,49.57,342.00000000000006,4380.021756807359,443.78890113664926,31.79,68.14,0.11169725036619754,93.0,18.0,-13.0,6.0,2.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,WDC,Bear Call Ladder,40.81,288.0,4284.021756807359,367.5778022732961,31.79,68.14,0.1110241144802796,77.99999999999999,16.0,-14.000000000000002,6.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,WDC,Bear Call Ladder,50.18,166.0,4156.021756807359,455.78890113664806,31.79,68.14,0.11009482651916475,56.99999999999999,16.0,-14.000000000000002,6.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,WDC,Bear Call Ladder,45.26,236.0,4236.021756807359,415.5778022732961,31.79,68.14,0.10890860809316207,70.0,15.999999999999998,-14.000000000000002,6.0,1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,WDC,Bear Call Ladder,47.29,238.0,4284.021756807359,441.5778022732984,31.79,68.14,0.1070932455312407,78.99999999999999,20.0,-12.000000000000002,6.0,1.9999999999999998,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,WDC,Bear Call Ladder,34.51,-67.0,2003.0108784036797,322.78890113664806,54.73,45.2,0.10691197831920089,14.999999999999991,14.000000000000002,-5.000000000000002,3.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,WDC,Bear Call Ladder,43.88,-189.0,1875.0108784036797,411.0,54.73,45.2,0.10676399026763991,-6.000000000000005,14.000000000000002,-5.000000000000002,3.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,WDC,Bear Call Ladder,51.31,332.0,4390.021756807359,482.0,31.79,68.14,0.10645228215767635,89.99999999999999,16.0,-14.000000000000002,6.0,2.0,0.0,-3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,WDC,Bear Call Ladder,45.39,224.0,4248.021756807359,427.5778022732984,31.79,68.14,0.10615611885994891,75.0,20.0,-12.000000000000002,6.0,0.9999999999999999,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,WDC,Bear Call Ladder,41.98,-203.0,1839.0108784036797,397.0,54.73,45.2,0.10574307304785893,-10.000000000000004,14.000000000000002,-5.000000000000002,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,WDC,Bear Call Ladder,39.17,281.0,4241.021756807359,370.78890113664806,31.79,68.14,0.10563962373179167,73.0,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,WDC,Bear Call Ladder,39.69,298.0,4274.021756807359,377.5778022732961,31.79,68.14,0.10511740828257649,75.00000000000003,18.000000000000004,-15.000000000000002,6.0,2.0,0.0,0.0,0.0,-2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,WDC,Bear Call Ladder,38.95,-119.0,1955.0108784036797,370.78890113664806,54.73,45.2,0.10504629421376782,7.000000000000006,14.000000000000002,-5.000000000000002,3.0,0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,WDC,Bear Call Ladder,37.59,353.0000000000001,4319.021756807359,358.3667034099477,31.79,68.14,0.10489255737857861,84.99999999999997,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,WDC,Bear Call Ladder,37.27,267.0,4205.021756807359,356.78890113664806,31.79,68.14,0.10445952741597703,69.0,16.0,-14.000000000000002,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,WDC,Bear Call Ladder,49.05,366.0,4406.021756807359,469.5778022732984,31.79,68.14,0.1044555338062008,94.0,15.999999999999998,-14.000000000000002,6.0,1.9999999999999998,0.0,-2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,WDC,Bear Call Ladder,50.74,389.0,4433.021756807359,487.2110988633508,31.79,68.14,0.10414376872442958,98.0,15.999999999999998,-14.000000000000002,6.0,1.9999999999999998,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,WDC,Bear Call Ladder,49.04,192.0000000000001,4180.021756807358,471.5778022732962,31.79,68.14,0.10399132394187538,59.00000000000001,19.0,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,-5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,WDC,Bear Call Ladder,45.32,186.0000000000001,4136.021756807359,436.0000000000001,31.79,68.14,0.10394495412844033,51.00000000000004,20.999999999999993,-14.000000000000002,6.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,WDC,Bear Call Ladder,27.02,60.0,2126.0108784036797,260.0,31.79,68.14,0.10392307692307692,35.99999999999999,13.0,-5.000000000000002,3.0,1.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,WDC,Bear Call Ladder,44.13,246.0,4226.021756807359,425.5778022732961,31.79,68.14,0.10369431808772007,65.99999999999999,23.999999999999996,-10.000000000000004,6.0,2.0,0.0,0.0,0.0,0.0,-4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,WDC,Bear Call Ladder,22.06,123.0,2113.0108784036797,212.78890113664804,31.79,68.14,0.10367082062157737,32.99999999999999,11.999999999999998,-5.000000000000002,3.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,WDC,Bear Call Ladder,35.68,339.0000000000001,4283.021756807359,344.3667034099477,31.79,68.14,0.10361048163685302,80.99999999999999,16.000000000000004,-14.000000000000002,6.0,1.0000000000000002,0.0,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,WDC,Bear Call Ladder,28.38,227.0,2259.0108784036797,277.0,31.79,68.14,0.10245487364620938,54.99999999999999,8.0,-7.000000000000001,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,WDC,Bear Call Ladder,46.8,256.00000000000006,4316.021756807359,459.57780227329846,31.79,68.14,0.101832594543305,83.99999999999999,20.0,-12.000000000000002,6.0,2.0,-2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,WDC,Bear Call Ladder,23.4,128.00000000000003,2158.0108784036797,229.78890113664923,31.79,68.14,0.101832594543305,41.99999999999999,10.0,-6.000000000000001,3.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,WDC,Bear Call Ladder,42.62,230.0,4192.021756807359,419.78890113664806,31.79,68.14,0.10152721971590788,65.0,16.0,-14.000000000000002,6.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,WDC,Bear Call Ladder,49.81,-258.0,1794.0108784036797,492.0,63.35,36.58,0.10123983739837399,-25.00000000000001,11.000000000000004,-7.000000000000001,3.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,WDC,Bear Call Ladder,40.28,-162.0,1848.0108784036797,398.21109886335194,71.85,28.08,0.10115237901448416,-12.00000000000001,9.0,-7.000000000000001,3.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,WDC,Bear Call Ladder,48.72,-77.00000000000006,3899.0217568073595,483.2110988633519,54.73,45.2,0.10082549865804638,24.0,22.0,-11.000000000000004,6.0,-0.9999999999999999,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,WDC,Bear Call Ladder,40.71,216.0,4156.021756807359,405.78890113664806,31.79,68.14,0.10032309874904893,61.00000000000001,16.0,-14.000000000000002,6.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,WDC,Bear Call Ladder,47.9,-272.0,1758.0108784036797,478.0,63.35,36.58,0.1002092050209205,-29.00000000000001,11.000000000000004,-7.000000000000001,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,WDC,Bear Call Ladder,40.44,-136.0,1922.0108784036797,403.78890113664806,54.73,45.2,0.10015134117397276,-4.000000000000026,11.000000000000004,-7.000000000000001,3.0,1.0000000000000002,0.0,-3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,WDC,Bear Call Ladder,45.83,179.0,4193.021756807359,458.5778022732961,31.79,68.14,0.09993942090700444,61.999999999999986,16.0,-14.000000000000002,6.0,2.0,0.0,-2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,WDC,Bear Call Ladder,45.05,-139.0,1875.0108784036797,450.78890113664806,71.85,28.08,0.09993591210078162,-9.000000000000007,12.0,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,WDC,Bear Call Ladder,36.36,266.0,4206.021756807359,366.0,31.79,68.14,0.09934426229508196,68.0,15.000000000000002,-15.000000000000002,6.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,WDC,Bear Call Ladder,44.88,-188.0,1874.0108784036797,451.78890113664806,71.85,28.08,0.09933842971150281,-12.00000000000001,11.000000000000004,-7.000000000000001,3.0,1.0000000000000002,0.0,-3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,WDC,Bear Call Ladder,37.69,300.0,4272.021756807359,379.5778022732961,31.79,68.14,0.09929453138269448,78.00000000000001,15.999999999999998,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,WDC,Bear Call Ladder,37.69,300.0,4272.021756807359,379.5778022732961,31.79,68.14,0.09929453138269448,76.0,17.999999999999996,-14.000000000000002,6.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
