,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,C_100.0,C_101.0,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,P_100.0,P_101.0
50,NKE,Bear Put Spread,24.55,490.0,2787.5355018691753,490.0,50.32,49.66,0.050102040816326535,-84.0,8.000000000000002,-9.0,7.000000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7,NKE,Bear Put Spread,17.08,353.0,2724.5355018691753,353.0,33.62,66.36,0.048385269121813027,-66.0,9.000000000000002,-11.000000000000002,9.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,NKE,Bear Put Spread,19.14,402.0,2675.5355018691753,402.0,50.32,49.66,0.04761194029850747,-70.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
40,NKE,Bear Put Spread,21.65,490.0,2837.5355018691753,490.0,33.62,66.36,0.04418367346938775,-86.00000000000003,11.000000000000004,-8.999999999999996,7.000000000000001,-6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NKE,Bear Put Spread,11.82,291.0,2586.5355018691753,291.0,33.62,66.36,0.04061855670103093,-54.0,9.000000000000002,-9.000000000000002,7.000000000000001,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,NKE,Bear Put Spread,16.31,430.0,2697.5355018691753,430.0,50.32,49.66,0.03793023255813953,-75.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
61,NKE,Bear Put Spread,17.05,456.0,2721.5355018691753,456.0,50.32,49.66,0.03739035087719298,-78.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
66,NKE,Bear Put Spread,13.98,382.0,2645.5355018691753,382.0,50.32,49.66,0.03659685863874346,-66.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0
56,NKE,Bear Put Spread,12.81,358.0,2619.5355018691753,358.0,33.62,66.36,0.035782122905027934,-63.0,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8,NKE,Bear Put Spread,14.21,431.0,2846.5355018691753,431.0,33.62,66.36,0.032969837587006966,-78.0,10.000000000000004,-12.0,10.000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,NKE,Bear Put Spread,11.81,359.0,2618.5355018691753,359.0,33.62,66.36,0.03289693593314763,-63.000000000000014,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0
4,NKE,Bear Put Spread,14.52,443.0,5012.071003738351,443.0,33.62,66.36,0.0327765237020316,-89.99999999999999,12.0,-20.999999999999996,17.000000000000004,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,NKE,Bear Put Spread,9.32,286.0000000000001,2541.5355018691753,286.0000000000001,33.62,66.36,0.03258741258741257,-54.000000000000014,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
68,NKE,Bear Put Spread,11.88,436.0,2691.5355018691753,436.0,50.32,49.66,0.02724770642201835,-74.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0
22,NKE,Bear Put Spread,3.63,147.0,203.0,147.0,50.32,49.66,0.024693877551020406,-23.000000000000004,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,NKE,Bear Put Spread,10.88,441.0,609.0,441.0,50.32,49.66,0.02467120181405896,-69.00000000000001,3.0000000000000027,-3.0000000000000027,3.0000000000000027,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
24,NKE,Bear Put Spread,7.25,294.0,406.0,294.0,50.32,49.66,0.02465986394557823,-46.00000000000001,2.0000000000000018,-1.9999999999999991,2.0000000000000018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
72,NKE,Bear Put Spread,9.72,413.0,2664.5355018691753,413.0,50.32,49.66,0.023535108958837776,-71.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0
21,NKE,Bear Put Spread,9.84,492.0,708.0,492.0,50.32,49.66,0.02,-76.0,4.0000000000000036,-3.9999999999999982,4.0000000000000036,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
20,NKE,Bear Put Spread,7.38,369.0,531.0,369.0,50.32,49.66,0.02,-57.00000000000001,3.0000000000000027,-3.0000000000000027,3.0000000000000027,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
18,NKE,Bear Put Spread,4.92,246.0,354.0,246.0,50.32,49.66,0.02,-38.0,2.0000000000000018,-1.9999999999999991,2.0000000000000018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16,NKE,Bear Put Spread,2.46,123.0,177.0,123.0,50.32,49.66,0.02,-19.0,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,NKE,Bear Put Spread,7.94,405.0,2622.5355018691753,405.0,33.62,66.36,0.01960493827160494,-66.0,7.000000000000001,-7.000000000000001,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0
35,NKE,Bear Put Spread,6.32,338.0,2639.5355018691753,338.0,33.62,66.36,0.018698224852071007,-59.999999999999986,10.000000000000004,-8.999999999999996,7.000000000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,NKE,Bear Put Spread,6.39,366.0,2611.5355018691753,366.0,33.62,66.36,0.017459016393442623,-63.99999999999999,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0
65,NKE,Bear Put Spread,5.98,390.0,2637.5355018691753,390.0,50.32,49.66,0.015333333333333334,-67.0,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0
2,NKE,Bear Put Spread,3.58,242.00000000000006,2535.5355018691753,242.00000000000006,33.62,66.36,0.014793388429752063,-48.00000000000001,6.0,-11.000000000000002,9.000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,NKE,Bear Put Spread,5.18,396.0000000000001,603.9999999999999,396.0000000000001,33.62,66.36,0.013080808080808077,-64.00000000000001,4.0000000000000036,-3.9999999999999982,4.0000000000000036,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11,NKE,Bear Put Spread,2.59,198.00000000000006,301.99999999999994,198.00000000000006,33.62,66.36,0.013080808080808077,-32.00000000000001,2.0000000000000018,-1.9999999999999991,2.0000000000000018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15,NKE,Bear Put Spread,6.47,495.0000000000001,754.9999999999999,495.0000000000001,33.62,66.36,0.013070707070707068,-80.00000000000003,5.000000000000004,-4.999999999999993,5.000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
13,NKE,Bear Put Spread,3.88,297.0000000000001,452.9999999999999,297.0000000000001,33.62,66.36,0.013063973063973059,-48.00000000000002,3.0000000000000027,-3.0000000000000027,3.0000000000000027,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9,NKE,Bear Put Spread,1.29,99.00000000000003,150.99999999999997,99.00000000000003,33.62,66.36,0.013030303030303027,-16.000000000000004,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,NKE,Bear Put Spread,6.22,483.0,2694.5355018691753,483.0,50.32,49.66,0.012877846790890268,-77.0,7.000000000000001,-7.000000000000001,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0
57,NKE,Bear Put Spread,5.14,416.0,2661.5355018691753,416.0,50.32,49.66,0.01235576923076923,-70.0,7.000000000000001,-8.999999999999996,7.000000000000001,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
74,NKE,Bear Put Spread,3.65,342.0,2585.5355018691753,342.0,33.62,66.36,0.01067251461988304,-59.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0
28,NKE,Bear Put Spread,3.58,348.0,452.0,348.0,50.32,49.66,0.01028735632183908,-52.000000000000014,2.0000000000000018,-1.9999999999999991,2.0000000000000018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
26,NKE,Bear Put Spread,1.79,174.0,226.0,174.0,50.32,49.66,0.01028735632183908,-26.000000000000007,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,NKE,Bear Put Spread,1.0,116.0,134.0,116.0,50.32,49.66,0.008620689655172414,-17.000000000000004,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,NKE,Bear Put Spread,3.99,464.0,536.0,464.0,50.32,49.66,0.008599137931034484,-68.00000000000001,4.0000000000000036,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
47,NKE,Bear Put Spread,2.99,348.0,402.0,348.0,50.32,49.66,0.008591954022988506,-51.0,3.0000000000000027,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
45,NKE,Bear Put Spread,1.99,232.0,268.0,232.0,50.32,49.66,0.008577586206896552,-34.00000000000001,2.0000000000000018,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
63,NKE,Bear Put Spread,2.48,318.0,2559.5355018691753,318.0,33.62,66.36,0.00779874213836478,-54.99999999999999,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0
77,NKE,Bear Put Spread,2.89,436.0,2641.5355018691753,436.0,50.32,49.66,0.006628440366972478,-70.0,7.000000000000001,-7.000000000000001,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0
70,NKE,Bear Put Spread,1.65,344.0,2583.5355018691753,344.0,33.62,66.36,0.004796511627906976,-61.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0
75,NKE,Bear Put Spread,1.55,396.0,2631.5355018691753,396.0,50.32,49.66,0.003914141414141414,-67.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0
30,NKE,Bear Put Spread,1.49,402.0,498.0,402.0,50.32,49.66,0.0037064676616915425,-60.0,2.0000000000000018,-1.9999999999999991,2.0000000000000018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29,NKE,Bear Put Spread,0.74,201.0,249.0,201.0,50.32,49.66,0.003681592039800995,-30.0,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,NKE,Bear Put Spread,0.83,385.0,2692.5355018691753,385.0,33.62,66.36,0.002155844155844156,-66.00000000000001,11.000000000000004,-8.999999999999996,7.000000000000001,-6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,NKE,Bear Put Spread,0.48,320.0000000000001,2557.5355018691753,320.0000000000001,33.62,66.36,0.0014999999999999994,-58.00000000000001,7.000000000000001,-8.999999999999996,7.000000000000001,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
67,NKE,Bear Put Spread,0.48,471.0000000000001,2706.5355018691753,471.0000000000001,50.32,49.66,0.0010191082802547768,-76.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0
23,NKE,Bull Put Ladder,54.2,479.0000000000001,7253.606505607527,484.7331050664005,33.62,66.36,0.11181410849291072,-108.0,20.0,-26.0,20.0,-4.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0
248,NKE,Bull Put Ladder,40.68,373.00000000000006,4932.071003738351,377.8665525332013,33.62,66.36,0.10765705439468778,-81.0,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0
245,NKE,Bull Put Ladder,41.85,397.0,4958.071003738351,401.86655253320123,33.62,66.36,0.10413904749274315,-84.00000000000001,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0
276,NKE,Bull Put Ladder,41.85,397.00000000000006,4958.071003738351,401.8665525332013,33.62,66.36,0.10413904749274314,-85.00000000000001,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0
36,NKE,Bull Put Ladder,44.24,439.0,7143.606505607527,443.86655253320123,33.62,66.36,0.099669596070073,-98.0,19.0,-25.0,19.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
174,NKE,Bull Put Ladder,37.68,376.0,4929.071003738351,380.86655253320123,33.62,66.36,0.0989322894052644,-80.0,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
271,NKE,Bull Put Ladder,44.18,445.0,5010.071003738351,449.86655253320123,33.62,66.36,0.09820690102703158,-92.00000000000001,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0
332,NKE,Bull Put Ladder,44.18,445.0,5010.071003738351,449.86655253320123,33.62,66.36,0.09820690102703158,-91.0,14.000000000000002,-18.000000000000004,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,0.0,0.0
97,NKE,Bull Put Ladder,33.18,339.0,4866.071003738351,343.86655253320123,33.62,66.36,0.09649091996755452,-74.0,13.0,-18.0,14.000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
327,NKE,Bull Put Ladder,45.34,469.0,5036.071003738351,473.86655253320123,33.62,66.36,0.09568094594906712,-95.0,14.000000000000002,-18.000000000000004,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,0.0
46,NKE,Bull Put Ladder,46.57,487.0,7195.606505607527,491.86655253320123,33.62,66.36,0.09468015208628462,-106.0,19.0,-25.0,19.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0
33,NKE,Bull Put Ladder,29.55,309.0,4796.071003738351,313.86655253320123,33.62,66.36,0.09414829251955467,-68.0,13.0,-17.0,13.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
254,NKE,Bull Put Ladder,37.43,343.0,4912.071003738351,397.86655253320123,33.62,66.36,0.09407676961454692,-78.00000000000001,14.000000000000002,-19.0,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0
193,NKE,Bull Put Ladder,40.01,424.0,4981.071003738351,428.86655253320123,33.62,66.36,0.09329242339760822,-88.00000000000001,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0
296,NKE,Bull Put Ladder,40.01,424.00000000000006,4981.071003738351,428.8665525332013,33.62,66.36,0.09329242339760821,-88.00000000000001,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0
197,NKE,Bull Put Ladder,33.52,355.0,4900.071003738351,360.7331050664004,33.62,66.36,0.09292188470983263,-77.0,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
156,NKE,Bull Put Ladder,35.35,328.0,4877.071003738351,383.7331050664004,33.62,66.36,0.0921213195663249,-74.00000000000001,14.000000000000002,-18.000000000000004,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0
252,NKE,Bull Put Ladder,38.6,367.0,4938.071003738351,421.86655253320123,33.62,66.36,0.0914981284205084,-81.0,14.000000000000002,-19.0,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.0,0.0
286,NKE,Bull Put Ladder,38.6,367.0,4938.071003738351,421.86655253320123,33.62,66.36,0.0914981284205084,-82.00000000000001,14.000000000000002,-19.0,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0
111,NKE,Bull Put Ladder,35.51,387.0,4918.071003738351,391.86655253320123,33.62,66.36,0.09061758338507694,-82.0,13.0,-18.0,14.000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0
35,NKE,Bull Put Ladder,44.42,488.0,7244.606505607527,497.73310506640246,33.62,66.36,0.08924461633725154,-106.0,20.0,-26.0,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0
355,NKE,Bull Put Ladder,42.34,472.0,5033.071003738351,476.86655253320123,33.62,66.36,0.08878794240250712,-94.0,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0
38,NKE,Bull Put Ladder,40.99,409.0,7123.606505607527,463.86655253320123,33.62,66.36,0.08836593148644005,-95.0,19.0,-25.999999999999996,19.0,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0
241,NKE,Bull Put Ladder,35.63,404.00000000000006,4951.071003738351,404.00000000000006,33.62,66.36,0.08819306930693069,-85.0,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0
43,NKE,Bull Put Ladder,31.88,357.0,4848.071003738351,361.86655253320123,33.62,66.36,0.08809877502307985,-76.0,13.0,-17.0,13.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0
283,NKE,Bull Put Ladder,40.93,415.0,4990.071003738351,469.86655253320123,33.62,66.36,0.08710983954770402,-89.0,14.000000000000002,-19.0,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,0.0
346,NKE,Bull Put Ladder,40.93,415.0,4990.071003738351,469.86655253320123,33.62,66.36,0.08710983954770402,-88.0,14.000000000000002,-19.0,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.0
238,NKE,Bull Put Ladder,36.8,428.0,4977.071003738351,428.0,33.62,66.36,0.08598130841121494,-87.99999999999999,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0
265,NKE,Bull Put Ladder,36.8,428.00000000000006,4977.071003738351,428.00000000000006,33.62,66.36,0.08598130841121493,-89.0,14.000000000000002,-18.0,14.000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0
179,NKE,Bull Put Ladder,34.43,346.0,4909.071003738351,400.86655253320123,33.62,66.36,0.08588893182139057,-76.99999999999999,14.000000000000002,-19.0,14.000000000000002,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0
