,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
3,T,Long Put Condor,-12.53,-37.0,76.55229695187157,801.5063579144401,66.24,33.74,-0.01563306376334143,37.99999999999998,-21.000000000000004,3.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0
4,T,Long Put Condor,-13.01,22.0,17.55229695187157,22.0,16.14,83.83,-0.5913636363636363,-1.1102230246251565e-14,-2.0000000000000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0
3,T,Long Call Condor,-12.88,55.0,34.55229695187157,55.0,32.87,67.11,-0.23418181818181819,7.9999999999999964,-4.000000000000001,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,T,Long Call Condor,-13.01,3.000000000000014,46.999999999999986,53.000000000000014,16.72,83.25,-0.2454716981132075,-11.000000000000004,-3.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,T,Long Call Condor,-11.25,26.000000000000014,23.999999999999986,26.000000000000014,32.87,67.11,-0.43269230769230743,-1.0000000000000009,-3.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,T,Long Call Condor,-12.01,21.0,18.55229695187157,21.0,16.14,83.83,-0.5719047619047619,0.0,-2.0000000000000018,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,T,Long Call Condor,-13.63,22.000000000000014,27.999999999999986,22.000000000000014,16.72,83.25,-0.6195454545454542,-2.000000000000007,-1.9999999999999991,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,T,Short Put Condor,-3.47,53.0,785.5063579144401,92.55229695187157,33.74,66.24,-0.03749231639063962,-37.99999999999998,21.000000000000004,-3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0
1,T,Short Put Condor,-4.34,6.0,732.5063579144401,106.0,19.33,80.64,-0.040943396226415095,-17.999999999999993,20.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0
0,T,Short Put Condor,-4.72,38.0,750.5063579144401,88.0,19.33,80.64,-0.053636363636363635,-27.0,19.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0
2,T,Short Put Condor,-7.1,34.0,754.5063579144401,84.0,19.33,80.64,-0.08452380952380951,-28.999999999999993,20.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0
4,T,Short Put Condor,-8.99,0.0,0.0,39.55229695187157,0.0,32.87,-0.22729400547683246,1.1102230246251565e-14,2.0000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0
2,T,Long Iron Condor,-8.89,-68.0,68.0,770.5063579144401,66.24,33.74,-0.011537867155389755,29.000000000000004,-20.0,3.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0
3,T,Long Iron Condor,-9.53,-90.0,79.55229695187157,798.5063579144401,66.24,33.74,-0.011934782867466083,38.0,-21.0,3.0,-2.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0
1,T,Long Iron Condor,-10.66,-91.0,91.0,747.5063579144401,47.27,52.71,-0.01426074826940823,19.0,-20.0,3.0,-2.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
0,T,Long Iron Condor,-11.28,-72.0,72.0,766.5063579144401,66.24,33.74,-0.014716120595126374,27.999999999999996,-19.0,3.0,-2.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
4,T,Long Iron Condor,-10.01,-31.0,20.55229695187157,19.0,16.14,83.83,-0.5268421052631579,0.0,-2.0000000000000018,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0
3,T,Short Iron Condor,-2.47,102.0,786.5063579144401,91.55229695187157,33.74,66.24,-0.02697911556821412,-38.0,21.0,-3.0,2.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0
0,T,Short Iron Condor,-5.72,89.0,749.5063579144401,89.0,19.33,80.64,-0.06426966292134831,-27.999999999999996,19.0,-3.0,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0
1,T,Short Iron Condor,-7.34,109.0,729.5063579144401,109.0,19.33,80.64,-0.0673394495412844,-19.0,20.0,-3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
2,T,Short Iron Condor,-6.1,83.0,755.5063579144401,83.0,19.33,80.64,-0.07349397590361445,-29.000000000000004,20.0,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
4,T,Short Iron Condor,-7.99,49.0,1.0,38.55229695187157,67.11,32.87,-0.20725094564338575,0.0,2.0000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0
1,T,Long Box,-6.35,148.0,740.5063579144401,48.0,19.33,80.64,-0.13229166666666667,-30.000000000000007,17.0,-3.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
2,T,Long Box,-7.35,199.0,739.5063579144401,49.0,19.33,80.64,-0.15,-30.999999999999996,17.0,-3.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0
0,T,Long Box,-8.35,100.00000000000001,738.5063579144401,50.000000000000014,19.33,80.64,-0.16699999999999995,-30.000000000000004,17.0,-3.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
3,T,Long Box,-8.35,250.0,738.5063579144401,50.0,19.33,80.64,-0.16699999999999998,-31.000000000000007,17.0,-3.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0
4,T,Long Box,-11.0,61.0,-11.0,11.0,0.0,99.97,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
7,T,Long Box,-11.0,61.0,-11.0,11.0,0.0,99.97,-1.0,-0.9999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0
5,T,Long Box,-12.0,112.0,-12.0,12.0,0.0,99.97,-1.0,-0.9999999999999964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
8,T,Long Box,-12.0,112.0,-12.0,12.0,0.0,99.97,-1.0,-1.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0
9,T,Long Box,-12.0,62.0,-12.0,12.0,0.0,99.97,-1.0,-1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0
6,T,Long Box,-13.0,163.0,-13.0,13.0,0.0,99.97,-1.0,-1.000000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0
