,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,C_100.0,C_101.0,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,P_100.0,P_101.0
0,NKE,Bull Put Spread,-13.63,-20.0,20.0,80.0,66.36,33.62,-0.170375,6.0,0.0,0.9999999999999996,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,NKE,Bull Put Spread,-15.37,-69.0,69.0,81.0,49.66,50.32,-0.18975308641975308,9.999999999999998,0.0,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
14,NKE,Bull Put Spread,-12.12,-39.0,39.0,61.0,49.66,50.32,-0.19868852459016392,6.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
19,NKE,Bull Put Spread,-18.7,-107.0,107.0,93.0,33.49,66.49,-0.2010752688172043,12.0,1.0000000000000009,-0.9999999999999996,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5,NKE,Bull Put Spread,-19.49,-55.99999999999997,55.99999999999997,94.00000000000003,49.66,50.32,-0.2073404255319148,10.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
1,NKE,Bull Put Spread,-17.5,-24.0,24.0,76.0,49.66,50.32,-0.23026315789473684,6.0,-1.0000000000000009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,NKE,Bull Put Spread,-18.33,-32.0,32.0,68.0,49.66,50.32,-0.26955882352941174,7.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
21,NKE,Bull Put Spread,-19.75,-80.0,80.0,70.0,33.49,66.49,-0.28214285714285714,8.000000000000007,1.0000000000000009,-0.9999999999999996,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
18,NKE,Bull Put Spread,-17.2,-42.0,42.0,58.0,33.49,66.49,-0.296551724137931,6.999999999999995,0.0,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
17,NKE,Bull Put Spread,-13.95,-12.0,12.0,38.0,49.66,50.32,-0.3671052631578947,3.9999999999999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
4,NKE,Bull Put Spread,-16.16,-8.999999999999972,8.999999999999972,41.00000000000003,49.66,50.32,-0.3941463414634144,2.9999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
13,NKE,Bull Put Spread,-17.16,-8.0,8.0,42.0,49.66,50.32,-0.4085714285714286,3.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2,NKE,Bull Put Spread,-18.16,-7.0,7.0,43.0,49.66,50.32,-0.4223255813953488,4.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,NKE,Bull Put Spread,-18.25,-15.0,15.0,35.0,33.49,66.49,-0.5214285714285715,3.0000000000000027,0.0,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
4,NKE,Bear Put Spread,3.63,147.0,203.0,147.0,50.32,49.66,0.024693877551020406,-23.000000000000004,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,NKE,Bear Put Spread,2.46,123.0,177.0,123.0,50.32,49.66,0.02,-19.0,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,NKE,Bear Put Spread,1.29,99.00000000000003,150.99999999999997,99.00000000000003,33.62,66.36,0.013030303030303027,-16.000000000000004,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,NKE,Bear Put Spread,1.79,174.0,226.0,174.0,50.32,49.66,0.01028735632183908,-26.000000000000007,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,NKE,Bear Put Spread,1.0,116.0,134.0,116.0,50.32,49.66,0.008620689655172414,-17.000000000000004,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,NKE,Bear Put Spread,0.74,201.0,249.0,201.0,50.32,49.66,0.003681592039800995,-30.0,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,NKE,Bear Put Spread,-0.17,92.0,108.0,92.0,50.32,49.66,-0.001847826086956522,-13.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,NKE,Bear Put Spread,-1.0,236.0,264.0,236.0,50.32,49.66,-0.00423728813559322,-33.0,1.0000000000000009,0.0,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,NKE,Bear Put Spread,-0.84,143.0,157.0,143.0,50.32,49.66,-0.005874125874125874,-20.000000000000007,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,NKE,Bear Put Spread,-1.88,170.0,180.0,170.0,50.32,49.66,-0.011058823529411763,-24.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,NKE,Bear Put Spread,-3.63,205.0,195.0,205.0,50.32,49.66,-0.01770731707317073,-27.0,1.0000000000000009,0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,NKE,Bear Put Spread,-1.33,68.00000000000003,81.99999999999997,68.00000000000003,50.32,49.66,-0.019558823529411757,-10.000000000000004,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,NKE,Bear Put Spread,-2.87,78.0,122.0,78.0,33.62,66.36,-0.03679487179487179,-12.0,1.0000000000000009,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,NKE,Bear Put Spread,-19.5,321.00000000000006,278.99999999999994,321.00000000000006,50.32,49.66,-0.060747663551401855,-38.00000000000001,0.0,0.0,1.0000000000000009,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,NKE,Bear Put Spread,-11.13,171.0,129.0,171.0,50.32,49.66,-0.06508771929824562,-21.000000000000004,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,NKE,Bear Put Spread,-9.38,136.0,114.0,136.0,50.32,49.66,-0.06897058823529412,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,NKE,Bear Put Spread,-8.34,109.0,91.0,109.0,50.32,49.66,-0.07651376146788991,-14.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,NKE,Bear Put Spread,-6.5,82.0,68.0,82.0,50.32,49.66,-0.07926829268292683,-11.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,NKE,Bear Put Spread,-16.3,151.0,99.0,151.0,50.32,49.66,-0.10794701986754968,-17.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
9,NKE,Bear Put Spread,-5.5,47.0,53.0,47.0,50.32,49.66,-0.11702127659574468,-6.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,NKE,Bear Put Spread,-14.55,116.0,84.0,116.0,50.32,49.66,-0.12543103448275864,-13.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
17,NKE,Bear Put Spread,-7.67,58.0,42.0,58.0,50.32,49.66,-0.13224137931034483,-7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,NKE,Bear Put Spread,-18.46,128.0,72.0,128.0,50.32,49.66,-0.14421875,-14.000000000000002,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
24,NKE,Bear Put Spread,-13.5,89.0,61.0,89.0,50.32,49.66,-0.15168539325842698,-10.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
29,NKE,Bear Put Spread,-16.71,93.0,57.0,93.0,50.32,49.66,-0.17967741935483872,-10.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
0,NKE,Bear Put Spread,-7.37,41.0,59.0,41.0,33.62,66.36,-0.1797560975609756,-6.0,0.0,-0.9999999999999996,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,NKE,Bear Put Spread,-11.67,62.0,38.0,62.0,50.32,49.66,-0.1882258064516129,-7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
28,NKE,Bear Put Spread,-15.67,66.0,34.0,66.0,50.32,49.66,-0.23742424242424243,-7.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
16,NKE,Bear Put Spread,-8.83,34.00000000000003,15.999999999999972,34.00000000000003,50.32,49.66,-0.25970588235294095,-4.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NKE,Bear Put Spread,-16.74,50.0,0.0,50.0,0.0,33.49,-0.3348,-3.0000000000000027,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
22,NKE,Bear Put Spread,-12.83,38.0,12.0,38.0,50.32,49.66,-0.33763157894736845,-2.9999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
27,NKE,Bear Put Spread,-13.83,39.0,11.0,39.0,50.32,49.66,-0.3546153846153846,-4.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
91,NKE,Bull Put Ladder,14.87,179.00000000000003,2448.5355018691753,183.86655253320126,33.62,66.36,0.08087387181154052,-39.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
101,NKE,Bull Put Ladder,16.03,203.0,2474.5355018691753,207.86655253320123,33.62,66.36,0.07711678384351725,-42.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0
87,NKE,Bull Put Ladder,13.7,155.00000000000003,2422.5355018691753,207.86655253320023,33.62,66.36,0.0659076692861005,-35.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0
94,NKE,Bull Put Ladder,13.03,206.00000000000003,2471.5355018691753,210.86655253320126,33.62,66.36,0.06179263540597984,-42.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
104,NKE,Bull Put Ladder,14.2,230.0,2497.5355018691753,234.86655253320123,33.62,66.36,0.06045986474805797,-45.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0
110,NKE,Bull Put Ladder,15.36,254.0,2523.5355018691753,258.86655253320123,33.62,66.36,0.0593355914454417,-49.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
92,NKE,Bull Put Ladder,11.62,149.0,2428.5355018691753,203.86655253320123,33.62,66.36,0.056998069843299054,-36.0,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0
102,NKE,Bull Put Ladder,12.78,173.0,2454.5355018691753,227.86655253320123,33.62,66.36,0.05608545816805603,-39.0,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0
76,NKE,Bull Put Ladder,10.7,158.0,2419.5355018691753,210.8665525332002,33.62,66.36,0.050742993004143325,-35.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
100,NKE,Bull Put Ladder,10.98,234.0,2493.5355018691753,234.0,33.62,66.36,0.04692307692307692,-46.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
90,NKE,Bull Put Ladder,9.82,210.00000000000003,2467.5355018691753,210.00000000000003,33.62,66.36,0.046761904761904755,-43.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
79,NKE,Bull Put Ladder,8.87,185.0,2442.5355018691753,189.86655253320123,33.62,66.36,0.046717022464759485,-38.00000000000001,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
88,NKE,Bull Put Ladder,10.45,125.0,2402.5355018691753,227.8665525332002,33.62,66.36,0.045860175106118006,-31.999999999999996,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0
86,NKE,Bull Put Ladder,8.65,186.00000000000003,2441.5355018691753,188.86655253320023,33.62,66.36,0.0457995335011976,-38.99999999999999,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0
111,NKE,Bull Put Ladder,12.11,224.0,2503.5355018691753,278.86655253320123,33.62,66.36,0.043425788750905185,-46.00000000000001,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0
105,NKE,Bull Put Ladder,10.95,200.0,2477.5355018691753,254.86655253320123,33.62,66.36,0.04296366035937004,-42.00000000000001,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0
103,NKE,Bull Put Ladder,11.28,108.0,2419.5355018691753,262.86655253320123,33.62,66.36,0.0429115073458244,-34.0,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0
95,NKE,Bull Put Ladder,9.78,176.0,2451.5355018691753,230.86655253320123,33.62,66.36,0.04236213471673652,-39.0,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0
93,NKE,Bull Put Ladder,10.11,84.0,2393.5355018691753,238.86655253320123,33.62,66.36,0.04232488765288627,-30.999999999999993,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
72,NKE,Bull Put Ladder,9.54,134.0,2393.5355018691753,236.8665525332002,33.62,66.36,0.040275842654748956,-31.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
113,NKE,Bull Put Ladder,11.06,251.0,2526.5355018691753,301.0,33.62,66.36,0.03674418604651163,-49.999999999999986,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0
107,NKE,Bull Put Ladder,9.9,227.0,2500.5355018691753,277.0,33.62,66.36,0.035740072202166066,-45.999999999999986,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
64,NKE,Bull Put Ladder,6.65,188.0,2439.5355018691753,190.8665525332002,33.62,66.36,0.03484109662872058,-39.0,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
97,NKE,Bull Put Ladder,8.73,203.0,2474.5355018691753,253.0,33.62,66.36,0.03450592885375494,-43.00000000000001,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
89,NKE,Bull Put Ladder,8.95,60.0,2367.5355018691753,262.8665525332002,33.62,66.36,0.03404769421499378,-26.99999999999999,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
112,NKE,Bull Put Ladder,10.61,159.0,2468.5355018691753,313.86655253320123,33.62,66.36,0.03380417541903469,-41.0,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
106,NKE,Bull Put Ladder,9.44,135.0,2442.5355018691753,289.86655253320123,33.62,66.36,0.03256671015507643,-37.0,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
77,NKE,Bull Put Ladder,7.45,128.0,2399.5355018691753,230.8665525332002,33.62,66.36,0.03226972429853665,-31.999999999999996,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
67,NKE,Bull Put Ladder,8.37,110.0,2367.5355018691753,262.8665525332002,33.62,66.36,0.031841251461396415,-28.000000000000004,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
96,NKE,Bull Put Ladder,8.28,111.0,2416.5355018691753,265.86655253320123,33.62,66.36,0.031143443660390485,-34.0,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
75,NKE,Bull Put Ladder,5.65,189.0,2438.5355018691753,191.8665525332002,33.62,66.36,0.029447550526151948,-38.99999999999999,7.000000000000001,-9.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
114,NKE,Bull Put Ladder,9.56,186.0,2491.5355018691753,336.0,33.62,66.36,0.028452380952380955,-44.999999999999986,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
116,NKE,Bull Put Ladder,9.23,278.0,2549.5355018691753,328.0,33.62,66.36,0.028140243902439025,-53.000000000000014,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
55,NKE,Bull Put Ladder,6.2,121.0,2356.5355018691753,221.0,33.62,66.36,0.028054298642533938,-29.000000000000004,6.0,-9.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
108,NKE,Bull Put Ladder,8.4,162.0,2465.5355018691753,312.0,33.62,66.36,0.026923076923076925,-40.99999999999998,8.000000000000002,-10.0,7.000000000000001,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
80,NKE,Bull Put Ladder,5.62,155.0,2422.5355018691753,209.86655253320123,33.62,66.36,0.02677892180608869,-35.0,7.000000000000001,-10.0,7.000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
