,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
165,SWK,Bear Call Ladder,31.68,360.0,5473.945627935992,460.0,32.4,67.56,0.06886956521739131,32.99999999999999,3.0,-18.0,10.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,SWK,Bear Call Ladder,31.68,360.0,5473.945627935992,460.0,32.4,67.56,0.06886956521739131,33.00000000000001,3.0,-18.0,10.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,SWK,Bear Call Ladder,31.68,360.0,5473.945627935992,460.0,32.4,67.56,0.06886956521739131,32.99999999999999,3.0,-18.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,SWK,Bear Call Ladder,34.38,300.0,5433.945627935992,500.0,32.4,67.56,0.06876,29.999999999999993,3.0,-18.0,10.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,SWK,Bear Call Ladder,54.83,-129.9999999999999,5063.945627935992,801.049769891368,54.41,45.54,0.06844768210524,6.999999999999995,3.0,-17.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,SWK,Bear Call Ladder,37.69,220.0,5313.945627935992,551.0497698913679,19.72,80.23,0.06839672577565921,24.0,3.0,-15.999999999999998,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,SWK,Bear Call Ladder,38.85,300.00000000000006,5533.945627935992,568.9502301086322,32.4,67.56,0.06828365284707275,33.0,3.0,-20.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,SWK,Bear Call Ladder,46.42,-19.999999999999943,5153.945627935992,680.0,54.41,45.54,0.06826470588235295,12.999999999999995,3.0,-18.000000000000004,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,SWK,Bear Call Ladder,29.27,329.99999999999994,5403.945627935992,429.99999999999994,19.72,80.23,0.06806976744186047,30.0,3.0,-17.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,SWK,Bear Call Ladder,29.27,329.99999999999994,5403.945627935992,429.99999999999994,19.72,80.23,0.06806976744186047,28.000000000000004,4.0,-14.000000000000002,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,SWK,Bear Call Ladder,44.85,160.0,5373.945627935992,660.0,19.72,80.23,0.06795454545454546,24.0,3.0,-19.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,SWK,Bear Call Ladder,42.44,130.0,5303.945627935992,630.0,19.72,80.23,0.06736507936507936,20.999999999999996,3.0,-19.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,SWK,Bear Call Ladder,46.92,130.0000000000001,5403.945627935992,698.9502301086322,19.72,80.23,0.06712924322624174,24.999999999999993,3.0,-20.0,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,SWK,Bear Call Ladder,38.47,280.0,5453.945627935992,580.0,32.4,67.56,0.06632758620689655,30.000000000000004,3.0,-18.0,10.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,SWK,Bear Call Ladder,35.77,340.0,5493.945627935992,540.0,32.4,67.56,0.06624074074074075,33.00000000000001,3.0,-18.0,10.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,SWK,Bear Call Ladder,36.06,250.0,5383.945627935992,550.0,19.72,80.23,0.06556363636363637,27.0,3.0,-18.0,10.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,SWK,Bear Call Ladder,39.37,170.0,5263.945627935992,601.0497698913679,19.72,80.23,0.06550206317709036,20.999999999999996,3.0,-15.999999999999998,10.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,SWK,Bear Call Ladder,33.36,310.0,5423.945627935992,510.0,19.72,80.23,0.06541176470588235,30.000000000000004,3.0,-18.0,10.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,SWK,Bear Call Ladder,50.13,-60.0,5093.945627935992,771.0497698913679,54.41,45.54,0.065015258362716,8.999999999999996,3.0,-17.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,SWK,Bear Call Ladder,30.95,279.99999999999994,5353.945627935992,479.99999999999994,19.72,80.23,0.06447916666666667,26.999999999999996,3.0,-17.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,SWK,Bear Call Ladder,30.95,279.99999999999994,5353.945627935992,479.99999999999994,19.72,80.23,0.06447916666666667,25.000000000000007,4.0,-13.0,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,SWK,Bear Call Ladder,41.71,49.99999999999994,5183.945627935992,650.0,19.72,80.23,0.06416923076923077,14.999999999999996,3.0,-18.000000000000004,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,SWK,Bear Call Ladder,49.78,-119.99999999999994,5053.945627935992,780.0,54.41,45.54,0.06382051282051282,4.999999999999999,4.0,-14.000000000000002,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,SWK,Bear Call Ladder,37.45,289.99999999999994,5443.945627935992,590.0,32.4,67.56,0.06347457627118644,30.000000000000004,3.0,-18.0,11.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,SWK,Bear Call Ladder,34.14,370.0,5563.945627935992,538.9502301086321,32.4,67.56,0.06334536677555302,36.0,3.0,-20.0,12.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,SWK,Bear Call Ladder,42.21,200.0,5433.945627935992,668.9502301086321,32.4,67.56,0.06309886460932293,26.999999999999996,3.0,-20.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,SWK,Bear Call Ladder,31.45,430.0,5603.945627935992,498.9502301086321,32.4,67.56,0.063032338903126,39.0,3.0,-20.0,12.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,SWK,Bear Call Ladder,31.45,430.0,5603.945627935992,498.9502301086321,32.4,67.56,0.063032338903126,38.99999999999999,3.0,-19.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,SWK,Bear Call Ladder,31.45,430.0,5603.945627935992,498.9502301086321,32.4,67.56,0.063032338903126,37.00000000000001,4.0,-15.0,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,SWK,Bear Call Ladder,50.27,30.000000000000114,5303.945627935992,798.9502301086322,19.72,80.23,0.06292006448657617,17.0,4.0,-16.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,SWK,Bear Call Ladder,35.04,259.99999999999994,5373.945627935992,560.0,19.72,80.23,0.06257142857142857,27.0,3.0,-18.0,11.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,SWK,Bear Call Ladder,29.77,480.0,5653.945627935992,480.0,32.4,67.56,0.06202083333333333,42.00000000000001,3.0,-20.0,12.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,SWK,Bear Call Ladder,29.77,480.0,5653.945627935992,480.0,32.4,67.56,0.06202083333333333,42.0,3.0,-19.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,SWK,Bear Call Ladder,32.63,229.99999999999994,5303.945627935992,530.0,19.72,80.23,0.06156603773584906,22.000000000000004,4.0,-13.0,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,SWK,Bear Call Ladder,41.82,179.99999999999994,5353.945627935992,680.0,19.72,80.23,0.0615,24.0,3.0,-18.0,11.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,SWK,Bear Call Ladder,39.13,239.99999999999994,5393.945627935992,640.0,19.72,80.23,0.061140625000000004,27.0,3.0,-18.0,11.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,SWK,Bear Call Ladder,39.41,149.99999999999994,5283.945627935992,650.0,19.72,80.23,0.060630769230769224,20.999999999999996,3.0,-18.0,11.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,SWK,Bear Call Ladder,36.21,200.0000000000001,5433.945627935992,600.0000000000001,32.4,67.56,0.06034999999999999,27.999999999999993,3.0,-19.0,11.000000000000002,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,SWK,Bear Call Ladder,33.12,379.99999999999994,5553.945627935992,548.950230108632,32.4,67.56,0.0603333384038219,34.00000000000001,4.0,-16.0,11.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,SWK,Bear Call Ladder,33.12,380.0,5553.945627935992,548.9502301086321,32.4,67.56,0.060333338403821886,34.0,4.0,-15.0,9.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,SWK,Bear Call Ladder,36.72,209.99999999999994,5323.945627935992,610.0,19.72,80.23,0.06019672131147541,24.0,3.0,-18.0,11.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,SWK,Bear Call Ladder,45.07,-50.00000000000006,5083.945627935992,750.0,54.41,45.54,0.06009333333333333,7.000000000000001,4.0,-14.000000000000002,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SWK,Bear Call Ladder,33.8,170.0000000000001,5363.945627935992,570.0000000000001,19.72,80.23,0.05929824561403507,24.99999999999999,3.0,-19.0,11.000000000000002,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,SWK,Bear Call Ladder,45.56,100.0,5333.945627935992,768.9502301086321,19.72,80.23,0.05924960838305958,19.0,4.0,-16.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,SWK,Bear Call Ladder,34.31,179.99999999999994,5253.945627935992,580.0,19.72,80.23,0.05915517241379311,19.0,4.0,-13.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,SWK,Bear Call Ladder,40.81,189.99999999999994,5343.945627935992,690.0,19.72,80.23,0.059144927536231885,22.000000000000007,4.0,-13.999999999999998,10.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,SWK,Bear Call Ladder,30.78,470.0,5663.945627935992,522.9502301086325,32.4,67.56,0.058858373565694906,42.00000000000001,3.0,-20.0,11.000000000000002,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,SWK,Bear Call Ladder,37.5,269.99999999999994,5463.945627935992,638.950230108632,32.4,67.56,0.05869001720779471,28.000000000000004,4.0,-16.0,11.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,SWK,Bear Call Ladder,37.89,150.0000000000001,5383.945627935992,650.0000000000001,19.72,80.23,0.058292307692307685,25.0,3.0,-19.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,SWK,Bear Call Ladder,38.4,159.99999999999994,5273.945627935992,660.0,19.72,80.23,0.05818181818181818,19.000000000000007,4.0,-13.999999999999998,10.0,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,SWK,Bear Call Ladder,34.8,329.99999999999994,5503.945627935992,598.950230108632,32.4,67.56,0.05810165561450456,31.000000000000007,4.0,-16.0,11.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,SWK,Bear Call Ladder,34.8,330.0,5503.945627935992,598.9502301086321,32.4,67.56,0.058101655614504547,31.0,4.0,-15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,SWK,Bear Call Ladder,45.18,79.99999999999994,5253.945627935992,780.0,19.72,80.23,0.057923076923076924,16.000000000000004,4.0,-13.999999999999998,10.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,SWK,Bear Call Ladder,42.49,139.99999999999994,5293.945627935992,740.0,19.72,80.23,0.05741891891891892,19.000000000000007,4.0,-13.999999999999998,10.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,SWK,Bear Call Ladder,35.48,120.00000000000011,5313.945627935992,620.0000000000001,19.72,80.23,0.05722580645161289,21.999999999999996,3.0,-19.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,SWK,Bear Call Ladder,42.77,49.99999999999994,5183.945627935992,750.0,19.72,80.23,0.05702666666666667,13.0,4.0,-13.999999999999998,10.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,SWK,Bear Call Ladder,40.08,109.99999999999994,5223.945627935992,710.0,19.72,80.23,0.05645070422535211,16.000000000000004,4.0,-13.999999999999998,10.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,SWK,Bear Call Ladder,31.5,270.0,5463.945627935992,570.0,32.4,67.56,0.05526315789473684,29.999999999999993,3.0,-19.0,10.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,SWK,Bear Call Ladder,33.56,240.0000000000001,5493.945627935992,608.9502301086322,32.4,67.56,0.055111236256554404,30.999999999999993,3.0,-21.000000000000004,13.0,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,SWK,Bear Call Ladder,41.25,50.00000000000006,5283.945627935992,750.0,19.72,80.23,0.055,18.999999999999993,3.0,-19.0,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,SWK,Bear Call Ladder,38.84,20.000000000000057,5213.945627935992,720.0,19.72,80.23,0.05394444444444445,15.999999999999993,3.0,-19.0,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,SWK,Bear Call Ladder,29.09,240.0,5393.945627935992,540.0,19.72,80.23,0.05387037037037037,26.99999999999999,3.0,-19.0,10.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,SWK,Bear Call Ladder,33.18,220.0,5413.945627935992,620.0,19.72,80.23,0.05351612903225807,27.0,3.0,-19.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,SWK,Bear Call Ladder,28.09,530.0,5703.945627935992,530.0,32.4,67.56,0.053,45.00000000000001,3.0,-20.0,11.000000000000002,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,SWK,Bear Call Ladder,44.6,-49.99999999999994,5183.945627935992,850.0,54.41,45.54,0.052470588235294116,10.999999999999998,4.0,-15.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,SWK,Bear Call Ladder,30.77,190.0,5343.945627935992,590.0,19.72,80.23,0.052152542372881354,24.0,3.0,-19.0,10.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,SWK,Bear Call Ladder,36.92,140.00000000000006,5393.945627935992,708.9502301086322,19.72,80.23,0.05207699840134442,23.0,4.0,-17.0,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,SWK,Bear Call Ladder,42.19,-79.99999999999994,5113.945627935992,820.0,54.41,45.54,0.05145121951219512,7.9999999999999964,4.0,-15.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,SWK,Bear Call Ladder,30.21,340.0000000000001,5593.945627935992,592.9502301086326,32.4,67.56,0.05094862682567021,37.0,3.0,-21.000000000000004,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,SWK,Bear Call Ladder,29.1,520.0,5713.945627935992,572.9502301086325,32.4,67.56,0.05078975183321348,45.00000000000001,3.0,-20.0,11.000000000000002,2.0000000000000004,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,SWK,Bear Call Ladder,36.54,119.99999999999994,5313.945627935992,720.0,19.72,80.23,0.050749999999999997,20.999999999999996,3.0,-19.0,11.0,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
