Cost of Strategy,Description,Exp_Pnl/Max_Loss,Expected PnL,Leg_Profit_Factor,Leg_profit,Max_Loss,Max_Profit,Name,Prob of Loss,Prob of Profit,Profit_Factor,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Strike_1,Strike_1_alloc,Strike_1_type,Strike_2,Strike_2_alloc,Strike_2_type,Strike_3,Strike_3_alloc,Strike_3_type,Underlying
-900.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.20322056074766315,-1087.23,0.16822429906542022,900.0,5350.000000000011,2140.0000000005634,Bearish Call Modified Butterfly,42.96,57.04,0.4000000000001045,-720.0000000000001,-150.00000000000003,-20.0,99.99999999999997,-39.99999999999999,78.75,10.0,Call,80.0,-30.0,Call,83.75,20.0,Call,SSO
-1100.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.19090781249999966,-1221.81,0.1718749999999997,1100.0,6400.000000000011,3540.0000000005375,Bearish Call Modified Butterfly,47.47,52.53,0.553125000000083,-1000.0,-99.99999999999997,-20.0,109.99999999999997,-49.999999999999986,76.25,10.0,Call,78.75,-30.0,Call,83.75,20.0,Call,SSO
-1500.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.18883076923076894,-1227.4,0.2307692307692304,1500.0,6500.000000000011,3440.0000000005375,Bearish Call Modified Butterfly,47.47,52.53,0.529230769230851,-1010.0000000000001,-99.99999999999997,-20.0,119.99999999999996,-49.999999999999986,76.75,10.0,Call,78.75,-30.0,Call,83.75,20.0,Call,SSO
-1900.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.16125196850393675,-1023.95,0.2992125984251963,1900.0,6350.000000000011,3590.0000000005375,Bearish Call Modified Butterfly,47.47,52.53,0.5653543307087451,-1020.0000000000001,-89.99999999999997,-20.0,119.99999999999996,-49.999999999999986,77.0,10.0,Call,78.75,-30.0,Call,83.75,20.0,Call,SSO
-2300.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.15557209302325556,-1003.44,0.3565891472868211,2300.0,6450.000000000011,3490.0000000005375,Bearish Call Modified Butterfly,47.47,52.53,0.5410852713179118,-1020.0000000000001,-80.0,-20.0,129.99999999999997,-49.999999999999986,77.5,10.0,Call,78.75,-30.0,Call,83.75,20.0,Call,SSO
-2700.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.14712977099236618,-963.7,0.41221374045801457,2700.0,6550.000000000011,3390.0000000005375,Bearish Call Modified Butterfly,48.38,51.62,0.5175572519084781,-1070.0,-70.0,-20.0,119.99999999999996,-49.999999999999986,78.0,10.0,Call,78.75,-30.0,Call,83.75,20.0,Call,SSO
-1400.0,PROSHARES TRUST PSHS ULT S&P 500 ETF,-0.20070114942528683,-873.05,0.32183908045976933,1400.0,4350.000000000011,3090.0000000005375,Bearish Call Modified Butterfly,49.29,50.71,0.7103448275863287,-780.0000000000001,-9.999999999999964,-20.0,59.99999999999994,-9.999999999999986,77.0,10.0,Call,78.75,-30.0,Call,82.5,20.0,Call,SSO
-1120.0,TEXAS INSTRUMENTS INC COM,-0.1301855670103085,-505.12,0.2886597938144313,1120.0,3880.0000000000227,2064.9999999959005,Bearish Call Modified Butterfly,37.84,62.16,0.5322164948443011,-349.9999999999999,-19.999999999999996,2.7755575615628914e-15,89.99999999999999,-39.99999999999999,143.0,10.0,Call,144.0,-30.0,Call,147.0,20.0,Call,TXN
-420.0,TEXAS INSTRUMENTS INC COM,-0.24436046511627693,-630.45,0.16279069767441717,420.0,2580.0000000000227,1364.9999999959005,Bearish Call Modified Butterfly,40.61,59.39,0.5290697674402668,-229.9999999999999,2.220446049250313e-14,2.7755575615628914e-15,49.99999999999996,-19.99999999999997,143.0,10.0,Call,144.0,-30.0,Call,146.0,20.0,Call,TXN
-1210.0,TEXAS INSTRUMENTS INC COM,-0.144202505219206,-690.73,0.2526096033402911,1210.0,4790.000000000023,3154.9999999959573,Bearish Call Modified Butterfly,41.31,58.69,0.6586638830889232,-430.00000000000034,-30.000000000000004,10.000000000000004,60.00000000000001,-49.99999999999998,141.0,10.0,Call,143.0,-30.0,Call,147.0,20.0,Call,TXN
-1860.0,TEXAS INSTRUMENTS INC COM,-0.1315525291828788,-676.18,0.361867704280154,1860.0,5140.000000000023,2804.9999999959573,Bearish Call Modified Butterfly,42.73,57.27,0.5457198443571877,-490.0000000000003,-19.999999999999996,10.000000000000004,50.0,-39.99999999999999,142.0,10.0,Call,143.0,-30.0,Call,147.0,20.0,Call,TXN
-2310.000000000002,TEXAS INSTRUMENTS INC COM,-0.10221616871704708,-581.61,0.4059753954305788,2310.000000000002,5690.000000000021,4254.999999996016,Bearish Call Modified Butterfly,44.16,55.84,0.7478031634439368,-580.0,-30.000000000000004,-19.999999999999996,99.99999999999996,-49.99999999999998,140.0,10.0,Call,142.0,-30.0,Call,147.0,20.0,Call,TXN
-3160.000000000002,TEXAS INSTRUMENTS INC COM,-0.07433561643835591,-434.12,0.5410958904109574,3160.000000000002,5840.00000000002,4104.999999996016,Bearish Call Modified Butterfly,44.87,55.13,0.702910958903425,-640.0000000000001,-30.000000000000004,-19.999999999999996,89.99999999999999,-49.99999999999998,141.0,10.0,Call,142.0,-30.0,Call,147.0,20.0,Call,TXN
-1160.0,TEXAS INSTRUMENTS INC COM,-0.20872656249999877,-801.51,0.30208333333333154,1160.0,3840.0000000000227,2104.9999999959573,Bearish Call Modified Butterfly,44.87,55.13,0.5481770833322773,-370.0000000000003,2.220446049250313e-14,10.000000000000004,9.999999999999964,-19.99999999999997,142.0,10.0,Call,143.0,-30.0,Call,146.0,20.0,Call,TXN
-1010.0000000000018,TEXAS INSTRUMENTS INC COM,-0.1866277128547573,-1117.9,0.16861435726210322,1010.0000000000018,5990.000000000021,3954.999999996016,Bearish Call Modified Butterfly,45.59,54.41,0.660267111852421,-400.0000000000001,-40.000000000000014,-30.0,210.0,-90.00000000000001,139.0,10.0,Call,142.0,-30.0,Call,147.0,20.0,Call,TXN
-1610.0000000000018,TEXAS INSTRUMENTS INC COM,-0.1610341685649195,-706.94,0.36674259681093263,1610.0000000000018,4390.000000000021,3554.999999996016,Bearish Call Modified Butterfly,47.04,52.96,0.809794988609567,-459.99999999999994,-9.999999999999986,-19.999999999999996,59.99999999999992,-29.99999999999996,140.0,10.0,Call,142.0,-30.0,Call,146.0,20.0,Call,TXN
-4380.0,TEXAS INSTRUMENTS INC COM,-0.06313444108761308,-417.95,0.6616314199395749,4380.0,6620.000000000022,5324.999999996071,Bearish Call Modified Butterfly,47.76,52.24,0.8043806646519718,-760.0,2.220446049250313e-14,-19.999999999999996,69.99999999999997,-19.999999999999996,140.0,10.0,Call,141.0,-30.0,Call,147.0,20.0,Call,TXN
-2460.000000000002,TEXAS INSTRUMENTS INC COM,-0.12322687224669547,-559.45,0.5418502202643151,2460.000000000002,4540.000000000021,3404.999999996016,Bearish Call Modified Butterfly,47.76,52.24,0.749999999999119,-520.0000000000001,-9.999999999999986,-19.999999999999996,49.99999999999996,-29.99999999999996,141.0,10.0,Call,142.0,-30.0,Call,146.0,20.0,Call,TXN
-420.0,TEXAS INSTRUMENTS INC COM,-0.32526356589147,-839.18,0.16279069767441717,420.0,2580.0000000000227,1364.9999999959573,Bearish Call Modified Butterfly,47.76,52.24,0.5290697674402889,-230.00000000000026,2.220446049250313e-14,10.000000000000004,-10.000000000000009,2.220446049250313e-14,142.0,10.0,Call,143.0,-30.0,Call,145.0,20.0,Call,TXN
-3080.0,TEXAS INSTRUMENTS INC COM,-0.137895953757225,-954.24,0.44508670520231075,3080.0,6920.000000000022,5024.999999996071,Bearish Call Modified Butterfly,49.22,50.78,0.7261560693635918,-580.0000000000001,-9.999999999999986,-30.0,180.00000000000003,-60.00000000000001,139.0,10.0,Call,141.0,-30.0,Call,147.0,20.0,Call,TXN
-870.0000000000018,TEXAS INSTRUMENTS INC COM,-0.23789456869009426,-744.61,0.27795527156549393,870.0000000000018,3130.000000000021,2814.999999996016,Bearish Call Modified Butterfly,49.94,50.06,0.8993610223629384,-319.99999999999994,-9.999999999999986,-19.999999999999996,39.99999999999994,-9.999999999999964,140.0,10.0,Call,142.0,-30.0,Call,145.0,20.0,Call,TXN
-1720.0000000000018,TEXAS INSTRUMENTS INC COM,-0.1820487804878037,-597.12,0.5243902439024363,1720.0000000000018,3280.000000000021,2664.999999996016,Bearish Call Modified Butterfly,49.94,50.06,0.8124999999987802,-380.00000000000006,-9.999999999999986,-19.999999999999996,29.999999999999982,-9.999999999999964,141.0,10.0,Call,142.0,-30.0,Call,145.0,20.0,Call,TXN
-209.9999999999991,WALMART INC COM,-0.17951898734176677,-141.82,0.26582278481011745,209.9999999999991,790.0000000000236,1159.9999999959803,Bearish Call Modified Butterfly,40.88,59.12,1.4683544303746145,-29.999999999999893,0.0,2.7755575615628914e-15,-8.881784197001252e-14,2.220446049250313e-14,140.0,10.0,Call,141.0,-30.0,Call,142.0,20.0,Call,WMT
-409.9999999999991,WALMART INC COM,-0.1433647798742117,-227.95,0.2578616352201214,409.9999999999991,1590.0000000000236,2359.9999999960373,Bearish Call Modified Butterfly,43.39,56.61,1.484276729557234,-70.00000000000011,0.0,10.000000000000004,29.999999999999982,-9.999999999999964,138.0,10.0,Call,140.0,-30.0,Call,142.0,20.0,Call,WMT
-909.9999999999991,WALMART INC COM,-0.16004784688995033,-334.5,0.4354066985645879,909.9999999999991,2090.0000000000236,1859.999999996037,Bearish Call Modified Butterfly,44.65,55.35,0.8899521531081417,-120.00000000000011,0.0,2.7755575615628914e-15,9.999999999999964,2.220446049250313e-14,139.0,10.0,Call,140.0,-30.0,Call,142.0,20.0,Call,WMT
-210.0,WALMART INC COM,-0.258430379746828,-204.16,0.26582278481011895,210.0,790.0000000000227,1159.999999996038,Bearish Call Modified Butterfly,47.21,52.79,1.4683544303746894,-40.00000000000021,0.0,2.7755575615628914e-15,9.999999999999964,2.220446049250313e-14,139.0,10.0,Call,140.0,-30.0,Call,141.0,20.0,Call,WMT
-1059.999999999999,WALMART INC COM,-0.18320068027210737,-538.61,0.3605442176870716,1059.999999999999,2940.0000000000236,3009.9999999960937,Bearish Call Modified Butterfly,47.85,52.15,1.023809523808187,-199.99999999999983,0.0,10.000000000000004,9.999999999999876,-9.999999999999964,137.0,10.0,Call,139.0,-30.0,Call,142.0,20.0,Call,WMT
-1759.999999999999,WALMART INC COM,-0.15633641975308527,-506.53,0.5432098765432056,1759.999999999999,3240.0000000000236,2709.9999999960937,Bearish Call Modified Butterfly,48.49,51.51,0.836419753085208,-249.99999999999983,0.0,10.000000000000004,-8.881784197001252e-14,-9.999999999999964,138.0,10.0,Call,139.0,-30.0,Call,142.0,20.0,Call,WMT
-360.0,WALMART INC COM,-0.24894512195121604,-408.27,0.21951219512194817,360.0,1640.0000000000227,2309.9999999960946,Bearish Call Modified Butterfly,49.78,50.22,1.4085365853634528,-119.99999999999993,0.0,10.000000000000004,9.999999999999876,-9.999999999999964,137.0,10.0,Call,139.0,-30.0,Call,141.0,20.0,Call,WMT
-710.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.093775725593667,-355.41,0.18733509234828383,710.0,3790.0000000000227,2205.0000000008004,Bearish Call Modified Butterfly,31.25,68.75,0.5817941952508673,-349.9999999999999,-39.99999999999999,-20.0,120.00000000000001,-39.99999999999997,108.5,10.0,Call,110.0,-30.0,Call,113.0,20.0,Call,XBI
-620.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14472422680412286,-561.53,0.15979381443298876,620.0,3880.0000000000227,1115.0000000008004,Bearish Call Modified Butterfly,31.94,68.06,0.28737113402082315,-309.99999999999994,-39.99999999999999,-20.0,90.00000000000003,-39.99999999999997,110.0,10.0,Call,110.5,-30.0,Call,113.0,20.0,Call,XBI
-1250.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.06816941176470552,-289.72,0.29411764705882193,1250.0,4250.000000000023,1745.0000000008004,Bearish Call Modified Butterfly,33.36,66.64,0.41058823529430377,-419.99999999999994,-39.99999999999999,-20.0,120.00000000000001,-39.99999999999997,109.5,10.0,Call,110.0,-30.0,Call,113.0,20.0,Call,XBI
-680.0000000000009,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10518518518518465,-454.4,0.15740740740740683,680.0000000000009,4320.000000000022,2675.000000000787,Bearish Call Modified Butterfly,33.36,66.64,0.6192129629631421,-390.0000000000001,-39.99999999999999,-20.0,129.99999999999997,-39.99999999999997,107.5,10.0,Call,109.5,-30.0,Call,113.0,20.0,Call,XBI
-970.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10143342776203901,-358.06,0.2747875354107631,970.0,3530.0000000000227,1465.0000000008004,Bearish Call Modified Butterfly,34.08,65.92,0.41501416430617305,-339.9999999999999,-39.99999999999999,-20.0,100.0,-19.99999999999997,109.5,10.0,Call,110.0,-30.0,Call,112.5,20.0,Call,XBI
-1030.000000000001,SPDR SERIES TRUST S&P BIOTECH ETF,-0.08755480984340003,-391.37,0.2304250559284107,1030.000000000001,4470.000000000022,2525.000000000787,Bearish Call Modified Butterfly,34.08,65.92,0.5648769574945806,-430.00000000000017,-39.99999999999999,-20.0,120.00000000000001,-39.99999999999997,108.0,10.0,Call,109.5,-30.0,Call,113.0,20.0,Call,XBI
-1280.000000000001,SPDR SERIES TRUST S&P BIOTECH ETF,-0.08653389830508434,-408.44,0.27118644067796505,1280.000000000001,4720.000000000022,2275.000000000787,Bearish Call Modified Butterfly,34.8,65.2,0.48199152542389334,-470.0,-39.99999999999999,-20.0,120.00000000000001,-39.99999999999997,108.5,10.0,Call,109.5,-30.0,Call,113.0,20.0,Call,XBI
-750.0000000000009,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12258933333333262,-459.71,0.19999999999999907,750.0000000000009,3750.000000000022,2245.000000000787,Bearish Call Modified Butterfly,34.8,65.2,0.5986666666668731,-350.0,-39.99999999999999,-20.0,100.0,-19.99999999999997,108.0,10.0,Call,109.5,-30.0,Call,112.5,20.0,Call,XBI
-1000.0000000000009,SPDR SERIES TRUST S&P BIOTECH ETF,-0.11919499999999934,-476.78,0.24999999999999886,1000.0000000000009,4000.000000000022,1995.0000000007872,Bearish Call Modified Butterfly,35.53,64.47,0.4987500000001941,-389.99999999999994,-39.99999999999999,-20.0,100.0,-19.99999999999997,108.5,10.0,Call,109.5,-30.0,Call,112.5,20.0,Call,XBI
-690.0000000000002,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14139857651245435,-397.33,0.24555160142348564,690.0000000000002,2810.0000000000227,1185.0000000008006,Bearish Call Modified Butterfly,35.53,64.47,0.42170818505366225,-279.9999999999999,-19.99999999999997,2.7755575615628914e-15,79.99999999999999,-19.99999999999997,109.5,10.0,Call,110.0,-30.0,Call,112.0,20.0,Call,XBI
-470.0000000000009,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1646798679867975,-498.98,0.1551155115511543,470.0000000000009,3030.000000000022,1965.0000000007872,Bearish Call Modified Butterfly,36.27,63.73,0.6485148514854037,-290.0000000000002,-19.99999999999997,5.551115123125783e-15,79.99999999999999,-19.99999999999997,108.0,10.0,Call,109.5,-30.0,Call,112.0,20.0,Call,XBI
-389.9999999999998,SPDR SERIES TRUST S&P BIOTECH ETF,-0.2015829383886234,-425.34,0.18483412322274673,389.9999999999998,2110.0000000000227,885.0000000008001,Bearish Call Modified Butterfly,36.27,63.73,0.4194312796212278,-199.99999999999991,-19.99999999999997,2.7755575615628914e-15,60.00000000000001,-19.99999999999997,109.5,10.0,Call,110.0,-30.0,Call,111.5,20.0,Call,XBI
-720.0000000000011,SPDR SERIES TRUST S&P BIOTECH ETF,-0.15733231707316966,-516.05,0.2195121951219501,720.0000000000011,3280.000000000022,1715.0000000007872,Bearish Call Modified Butterfly,37.01,62.99,0.5228658536587731,-330.0,-19.99999999999997,2.7755575615628914e-15,79.99999999999999,-19.99999999999997,108.5,10.0,Call,109.5,-30.0,Call,112.0,20.0,Call,XBI
-420.0000000000007,SPDR SERIES TRUST S&P BIOTECH ETF,-0.21087596899224625,-544.06,0.16279069767441748,420.0000000000007,2580.000000000022,1415.0000000007867,Bearish Call Modified Butterfly,37.76,62.24,0.5484496124034011,-250.0,-19.99999999999997,2.7755575615628914e-15,60.00000000000001,-19.99999999999997,108.5,10.0,Call,109.5,-30.0,Call,111.5,20.0,Call,XBI
-1530.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12072696817420389,-720.74,0.2562814070351749,1530.0,5970.000000000023,3025.000000000772,Bearish Call Modified Butterfly,39.27,60.73,0.506700167504315,-560.0,-49.99999999999998,-9.999999999999998,129.99999999999997,-39.99999999999997,107.0,10.0,Call,108.5,-30.0,Call,113.0,20.0,Call,XBI
-1180.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12800687285223317,-745.0,0.20274914089347,1180.0,5820.000000000023,3175.000000000772,Bearish Call Modified Butterfly,39.27,60.73,0.5455326460482405,-530.0,-49.99999999999998,-9.999999999999998,140.00000000000003,-49.99999999999998,106.5,10.0,Call,108.5,-30.0,Call,113.0,20.0,Call,XBI
-900.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1594784313725483,-813.34,0.17647058823529332,900.0,5100.000000000023,2895.000000000772,Bearish Call Modified Butterfly,40.03,59.97,0.5676470588236783,-449.99999999999983,-50.0,-9.999999999999998,120.00000000000001,-29.999999999999982,106.5,10.0,Call,108.5,-30.0,Call,112.5,20.0,Call,XBI
-1820.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.11930906148867271,-737.33,0.2944983818770216,1820.0,6180.000000000023,2815.000000000772,Bearish Call Modified Butterfly,40.03,59.97,0.45550161812310064,-600.0000000000001,-39.99999999999999,-20.0,129.99999999999997,-39.99999999999997,107.5,10.0,Call,108.5,-30.0,Call,113.0,20.0,Call,XBI
-2170.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10652448657187956,-674.3,0.3428120063191141,2170.0,6330.000000000022,2665.000000000772,Bearish Call Modified Butterfly,40.8,59.2,0.42101105845193726,-640.0000000000001,-39.99999999999999,-20.0,120.00000000000001,-39.99999999999997,108.0,10.0,Call,108.5,-30.0,Call,113.0,20.0,Call,XBI
-1250.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.15030095238095173,-789.08,0.23809523809523706,1250.0,5250.000000000023,2745.000000000772,Bearish Call Modified Butterfly,40.8,59.2,0.5228571428572877,-479.9999999999999,-50.0,-9.999999999999998,109.99999999999997,-19.99999999999997,107.0,10.0,Call,108.5,-30.0,Call,112.5,20.0,Call,XBI
-1620.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1194310344827582,-761.97,0.25391849529780475,1620.0,6380.000000000023,3615.000000000772,Bearish Call Modified Butterfly,40.8,59.2,0.5666144200628149,-619.9999999999999,-59.999999999999986,-9.999999999999998,129.99999999999997,-49.99999999999998,106.0,10.0,Call,108.0,-30.0,Call,113.0,20.0,Call,XBI
-970.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1828587196467982,-828.35,0.21412803532008723,970.0,4530.000000000023,2465.000000000772,Bearish Call Modified Butterfly,41.57,58.43,0.5441501103754437,-420.0000000000001,-29.999999999999982,10.000000000000004,89.99999999999994,-19.99999999999997,107.0,10.0,Call,108.5,-30.0,Call,112.0,20.0,Call,XBI
-1540.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14755860805860743,-805.67,0.2820512820512809,1540.0,5460.000000000023,2535.000000000772,Bearish Call Modified Butterfly,41.57,58.43,0.4642857142858538,-520.0000000000001,-39.99999999999999,-20.0,109.99999999999997,-19.99999999999997,107.5,10.0,Call,108.5,-30.0,Call,112.5,20.0,Call,XBI
-2020.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10898148148148112,-706.2,0.31172839506172734,2020.0,6480.000000000022,3515.000000000772,Bearish Call Modified Butterfly,41.57,58.43,0.5424382716050556,-649.9999999999998,-49.99999999999998,-9.999999999999998,140.00000000000003,-49.99999999999998,106.5,10.0,Call,108.0,-30.0,Call,113.0,20.0,Call,XBI
-1890.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1323778966131902,-742.64,0.33689839572192376,1890.0,5610.000000000023,2385.000000000772,Bearish Call Modified Butterfly,42.35,57.65,0.4251336898397081,-560.0,-39.99999999999999,-20.0,100.0,-19.99999999999997,108.0,10.0,Call,108.5,-30.0,Call,112.5,20.0,Call,XBI
-1260.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.17825738396624388,-844.94,0.26582278481012533,1260.0,4740.000000000023,2255.000000000772,Bearish Call Modified Butterfly,42.35,57.65,0.4757383966246332,-459.99999999999994,-19.99999999999997,5.551115123125783e-15,89.99999999999994,-19.99999999999997,107.5,10.0,Call,108.5,-30.0,Call,112.0,20.0,Call,XBI
-1340.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.14669964664310928,-830.32,0.2367491166077734,1340.0,5660.000000000011,3335.000000000772,Bearish Call Modified Butterfly,42.35,57.65,0.5892226148411247,-539.9999999999997,-60.0,-9.999999999999998,109.99999999999999,-29.999999999999982,106.0,10.0,Call,108.0,-30.0,Call,112.5,20.0,Call,XBI
-2370.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10285671191553511,-681.94,0.35746606334841513,2370.0,6630.000000000022,3365.000000000772,Bearish Call Modified Butterfly,42.35,57.65,0.5075414781298282,-679.9999999999998,-49.99999999999998,-9.999999999999998,129.99999999999997,-39.99999999999997,107.0,10.0,Call,108.0,-30.0,Call,113.0,20.0,Call,XBI
-1740.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.13446874999999975,-774.54,0.30208333333333276,1740.0,5760.000000000011,3235.000000000772,Bearish Call Modified Butterfly,42.35,57.65,0.5616319444445774,-569.9999999999995,-49.999999999999986,-9.999999999999998,120.0,-29.999999999999982,106.5,10.0,Call,108.0,-30.0,Call,112.5,20.0,Call,XBI
-2660.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10212573099415172,-698.54,0.3888888888888877,2660.0,6840.000000000022,3155.000000000772,Bearish Call Modified Butterfly,43.12,56.88,0.4612573099416319,-719.9999999999999,-39.99999999999999,-20.0,129.99999999999997,-39.99999999999997,107.5,10.0,Call,108.0,-30.0,Call,113.0,20.0,Call,XBI
-670.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.22359268929503784,-856.36,0.17493472584856293,670.0,3830.0000000000227,2165.000000000772,Bearish Call Modified Butterfly,43.12,56.88,0.5652741514362296,-340.00000000000006,-29.999999999999982,10.000000000000004,70.00000000000001,-19.99999999999997,107.0,10.0,Call,108.5,-30.0,Call,111.5,20.0,Call,XBI
-1530.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.13951362984218033,-972.41,0.21951219512195053,1530.0,6970.000000000022,4025.0000000007576,Bearish Call Modified Butterfly,43.12,56.88,0.5774748923960896,-690.0000000000001,-70.0,0.0,120.00000000000001,-49.99999999999998,105.0,10.0,Call,107.5,-30.0,Call,113.0,20.0,Call,XBI
-1060.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.1760283400809713,-869.58,0.21457489878542463,1060.0,4940.000000000011,3055.000000000772,Bearish Call Modified Butterfly,43.12,56.88,0.6184210526317339,-479.9999999999999,-39.99999999999998,10.000000000000004,89.99999999999997,-29.999999999999982,106.0,10.0,Call,108.0,-30.0,Call,112.0,20.0,Call,XBI
-2090.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12695093062605728,-750.28,0.35363790186125144,2090.0,5910.000000000011,3085.000000000772,Bearish Call Modified Butterfly,43.12,56.88,0.521996615905375,-599.9999999999997,-49.999999999999986,-9.999999999999998,109.99999999999999,-19.999999999999986,107.0,10.0,Call,108.0,-30.0,Call,112.5,20.0,Call,XBI
-1610.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.15989979550102174,-781.91,0.32924335378322955,1610.0,4890.000000000023,2105.000000000772,Bearish Call Modified Butterfly,43.12,56.88,0.4304703476484177,-500.00000000000017,-19.99999999999997,5.551115123125783e-15,79.99999999999999,-19.99999999999997,108.0,10.0,Call,108.5,-30.0,Call,112.0,20.0,Call,XBI
-1810.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.15212909441233108,-789.55,0.3487475915221573,1810.0,5190.000000000011,2805.000000000772,Bearish Call Modified Butterfly,43.91,56.09,0.5404624277458124,-539.9999999999999,-29.99999999999997,10.000000000000004,89.99999999999997,-19.999999999999986,107.0,10.0,Call,108.0,-30.0,Call,112.0,20.0,Call,XBI
-1310.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.19329832935560753,-809.92,0.3126491646778026,1310.0,4190.000000000023,1805.000000000772,Bearish Call Modified Butterfly,43.91,56.09,0.4307875894989886,-420.0000000000001,-19.99999999999997,5.551115123125783e-15,60.00000000000001,-19.99999999999997,108.0,10.0,Call,108.5,-30.0,Call,111.5,20.0,Call,XBI
-1390.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.11357665260196871,-807.53,0.19549929676511896,1390.0,7110.000000000022,4885.000000000744,Bearish Call Modified Butterfly,43.91,56.09,0.6870604781998212,-710.0,-50.00000000000002,0.0,160.00000000000006,-69.99999999999997,103.5,10.0,Call,107.0,-30.0,Call,113.0,20.0,Call,XBI
-1460.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.16147023809523772,-813.81,0.28968253968253904,1460.0,5040.000000000011,2955.000000000772,Bearish Call Modified Butterfly,43.91,56.09,0.5863095238096757,-509.9999999999998,-29.99999999999997,10.000000000000004,99.99999999999997,-29.999999999999982,106.5,10.0,Call,108.0,-30.0,Call,112.0,20.0,Call,XBI
-1840.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10884776536312817,-779.35,0.2569832402234629,1840.0,7160.000000000022,4835.000000000744,Bearish Call Modified Butterfly,43.91,56.09,0.6752793296090404,-759.9999999999999,-40.000000000000014,-19.999999999999996,130.00000000000003,-59.999999999999986,104.0,10.0,Call,107.0,-30.0,Call,113.0,20.0,Call,XBI
-2380.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.12530718954248343,-766.88,0.3888888888888882,2380.0,6120.000000000011,2875.000000000772,Bearish Call Modified Butterfly,43.91,56.09,0.4697712418301907,-639.9999999999997,-39.99999999999999,-20.0,109.99999999999999,-19.999999999999986,107.5,10.0,Call,108.0,-30.0,Call,112.5,20.0,Call,XBI
-960.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.21607673267326613,-872.95,0.23762376237623628,960.0,4040.0000000000227,1955.000000000772,Bearish Call Modified Butterfly,43.91,56.09,0.48391089108929725,-380.00000000000006,-19.99999999999997,5.551115123125783e-15,70.00000000000001,-19.99999999999997,107.5,10.0,Call,108.5,-30.0,Call,111.5,20.0,Call,XBI
-760.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.2116957547169806,-897.59,0.17924528301886747,760.0,4240.000000000011,2755.000000000772,Bearish Call Modified Butterfly,44.69,55.31,0.6497641509435766,-399.99999999999983,-39.99999999999998,10.000000000000004,70.0,-29.999999999999982,106.0,10.0,Call,108.0,-30.0,Call,111.5,20.0,Call,XBI
-2640.0,SPDR SERIES TRUST S&P BIOTECH ETF,-0.10627445652173881,-782.18,0.35869565217391197,2640.0,7360.000000000022,4635.000000000744,Bearish Call Modified Butterfly,44.69,55.31,0.6297554347827079,-810.0000000000001,-40.000000000000014,-30.0,120.00000000000001,-49.99999999999998,105.0,10.0,Call,107.0,-30.0,Call,113.0,20.0,Call,XBI
