,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
329,T,Bear Call Ladder,58.13,508.00000000000006,6308.050863315519,573.5522969518714,33.37,66.6,0.10135082765587437,331.00000000000006,150.99999999999997,-24.0,16.0,-1.0,-1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
157,T,Bear Call Ladder,48.19,457.0,5494.544505401079,475.89540609625726,33.37,66.6,0.10126174655750474,286.00000000000006,127.99999999999999,-21.0,14.000000000000002,1.9999999999999998,-1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
224,T,Bear Call Ladder,28.05,212.0,3146.0254316577593,277.55229695187137,33.37,66.6,0.10106203518418,155.0,79.0,-12.0,8.0,-1.0,-1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
347,T,Bear Call Ladder,39.84,266.0,4621.038147486639,397.10459390374274,33.37,66.6,0.10032621282053748,208.0,115.99999999999999,-18.0,12.0,-2.0,-2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
312,T,Bear Call Ladder,19.92,133.0,2310.5190737433195,198.55229695187137,33.37,66.6,0.10032621282053748,104.0,57.99999999999999,-9.0,6.0,-1.0,-1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
746,T,Bear Call Ladder,19.27,163.00000000000003,2330.5190737433195,192.10459390374317,33.37,66.6,0.10030993849972956,110.00000000000001,56.00000000000001,-9.0,6.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
496,T,Bear Call Ladder,42.21,406.0,4781.038147486639,421.55229695187137,33.37,66.6,0.10012992529090434,259.0,114.99999999999999,-18.0,12.000000000000002,-1.0,0.0,-1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
583,T,Bear Call Ladder,41.61,401.0,4736.038147486639,416.55229695187137,33.37,66.6,0.09989141892742374,252.0,112.00000000000001,-18.0,12.0,-1.0,0.0,-1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
593,T,Bear Call Ladder,26.16,103.00000000000003,2955.0254316577593,263.44770304812846,20.2,79.77,0.09929864522379574,99.00000000000003,73.0,-12.0,8.0,-2.0,0.0,-2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
426,T,Bear Call Ladder,37.27,76.0,3696.531789572199,376.0,20.2,79.77,0.09912234042553192,116.00000000000001,96.0,-15.0,10.0,-2.0,-2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
684,T,Bear Call Ladder,34.91,163.00000000000006,3759.531789572199,352.55229695187165,20.2,79.77,0.09902077025686122,141.0,93.0,-15.0,10.0,-2.0,0.0,-2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
230,T,Bear Call Ladder,43.08,372.0,4765.038147486639,437.55229695187137,33.37,66.6,0.09845680230708191,250.99999999999997,117.0,-18.0,12.000000000000002,-1.0,-1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
763,T,Bear Call Ladder,24.13,135.0,2973.0254316577593,245.44770304812843,20.2,79.77,0.09831014794735515,107.0,71.0,-12.0,8.0,0.0,0.0,0.0,-2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
611,T,Bear Call Ladder,45.0,427.0000000000001,5474.544505401079,458.10459390374285,33.37,66.6,0.0982308420366014,277.00000000000006,131.0,-21.0,14.000000000000002,-2.0,0.0,-2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
439,T,Bear Call Ladder,44.17,181.0,4556.038147486639,449.65689085561473,33.37,66.6,0.0982304528147063,177.0,117.0,-18.0,12.0,-2.0,-2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
323,T,Bear Call Ladder,42.48,367.0,4720.038147486639,432.55229695187137,33.37,66.6,0.09820777810995326,244.00000000000003,114.00000000000001,-18.0,12.0,-1.0,-1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
657,T,Bear Call Ladder,20.9,134.00000000000006,2309.5190737433195,213.1045939037432,33.37,66.6,0.09807390641911867,101.0,57.00000000000001,-9.0,6.0,-1.0,0.0,-1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
596,T,Bear Call Ladder,24.3,148.00000000000003,3010.0254316577593,248.00000000000003,20.2,79.77,0.09798387096774193,118.00000000000001,74.0,-12.0,8.0,-2.0,0.0,-2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
567,T,Bear Call Ladder,12.15,74.00000000000001,1505.0127158288797,124.00000000000001,20.2,79.77,0.09798387096774193,59.00000000000001,37.0,-6.0,4.0,-1.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
775,T,Bear Call Ladder,31.02,240.0,3832.531789572199,319.10459390374314,33.37,66.6,0.09720950620145907,168.0,92.0,-15.0,10.0,0.0,0.0,0.0,-2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
372,T,Bear Call Ladder,44.11,258.00000000000006,5343.544505401079,454.65689085561417,33.37,66.6,0.09701821502581835,225.00000000000009,137.0,-21.0,14.000000000000002,-3.0,-3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
625,T,Bear Call Ladder,34.59,267.0,4570.038147486639,356.55229695187154,33.37,66.6,0.09701241667970256,196.00000000000003,111.99999999999999,-18.0,12.000000000000002,-3.0,0.0,-3.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
71,T,Bear Call Ladder,34.55,308.0,3964.531789572199,358.0,33.37,66.6,0.09650837988826814,206.99999999999997,97.0,-15.0,10.0,0.0,-1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
600,T,Bear Call Ladder,22.44,193.00000000000003,3065.0254316577593,232.5522969518716,33.37,66.6,0.09649442423974046,137.0,75.00000000000001,-12.0,7.999999999999999,-2.0,0.0,-2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
489,T,Bear Call Ladder,19.04,179.00000000000006,2364.5190737433195,197.65689085561476,33.37,66.6,0.09632854143146681,120.00000000000001,58.00000000000001,-9.0,6.0,-1.0,0.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
495,T,Bear Call Ladder,34.08,339.0,3983.531789572199,354.55229695187137,33.37,66.6,0.09612122187048243,216.0,96.0,-15.0,10.0,-1.0,0.0,-1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
800,T,Bear Call Ladder,42.77,317.0,5334.544505401079,446.10459390374314,33.37,66.6,0.09587437696108678,225.99999999999997,127.99999999999999,-21.0,14.000000000000002,0.0,0.0,0.0,-3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
170,T,Bear Call Ladder,26.27,64.0,2944.0254316577593,274.44770304812846,20.2,79.77,0.09571951125199676,92.00000000000003,75.99999999999999,-12.0,8.0,-1.0,-2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
173,T,Bear Call Ladder,22.78,138.0,3020.0254316577593,238.0,20.2,79.77,0.09571428571428572,120.00000000000001,76.0,-12.0,8.0,0.0,-2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
144,T,Bear Call Ladder,11.39,69.0,1510.0127158288797,119.0,20.2,79.77,0.09571428571428572,60.00000000000001,38.0,-6.0,4.0,0.0,-1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
501,T,Bear Call Ladder,49.11,499.0,5602.544505401079,514.5522969518713,33.37,66.6,0.09544219371076582,312.0,134.0,-21.0,14.000000000000002,-1.0,0.0,-1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
352,T,Bear Call Ladder,46.74,359.00000000000006,5442.544505401079,490.1045939037428,33.37,66.6,0.09536739826841902,261.00000000000006,135.0,-21.0,14.000000000000002,-2.0,-2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
675,T,Bear Call Ladder,27.4,77.00000000000003,2931.0254316577593,287.44770304812846,20.2,79.77,0.09532168707367375,89.00000000000001,73.0,-12.0,8.0,-2.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
430,T,Bear Call Ladder,36.65,95.00000000000003,3727.531789572199,384.55229695187154,20.2,79.77,0.09530563278519934,125.00000000000003,97.0,-15.0,10.0,-2.0,-2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
588,T,Bear Call Ladder,48.51,494.00000000000006,5557.544505401079,509.5522969518714,33.37,66.6,0.09520121936489258,305.0,131.0,-21.0,14.000000000000002,-1.0,0.0,-1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
403,T,Bear Call Ladder,21.77,100.00000000000003,2293.5190737433195,229.10459390374317,33.37,66.6,0.0950221016045908,93.00000000000001,59.00000000000001,-9.0,6.0,-1.0,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
688,T,Bear Call Ladder,34.29,182.00000000000003,3790.531789572199,361.1045939037432,20.2,79.77,0.09495863685727692,150.0,94.0,-15.0,10.0,-2.0,0.0,-2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
334,T,Bear Call Ladder,27.9,35.0,2923.0254316577593,295.44770304812846,20.2,79.77,0.09443295619548304,83.00000000000003,76.99999999999999,-12.0,8.0,-2.0,-2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
229,T,Bear Call Ladder,34.95,305.0,3967.531789572199,370.55229695187137,33.37,66.6,0.09431867050210035,208.0,98.0,-15.0,10.0,-1.0,-1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
235,T,Bear Call Ladder,49.98,465.0,5586.544505401079,530.5522969518713,33.37,66.6,0.09420371994833508,304.0,136.0,-21.0,14.000000000000002,-1.0,-1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
577,T,Bear Call Ladder,25.95,260.0,3148.0254316577593,275.55229695187137,33.37,66.6,0.09417450076466788,165.0,75.0,-12.0,7.999999999999999,-1.0,0.0,-1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
328,T,Bear Call Ladder,49.38,460.00000000000006,5541.544505401079,525.5522969518714,33.37,66.6,0.09395829927182694,297.00000000000006,133.0,-21.0,14.000000000000002,-1.0,-1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
179,T,Bear Call Ladder,36.8,308.0,4629.038147486639,392.44770304812863,33.37,66.6,0.09377045581914631,216.0,111.99999999999999,-18.0,12.0,0.9999999999999999,-2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
714,T,Bear Call Ladder,47.67,230.0,5271.544505401079,509.10459390374314,20.2,79.77,0.09363498300903765,199.00000000000003,130.99999999999997,-21.0,14.000000000000002,-3.0,0.0,-3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
223,T,Bear Call Ladder,19.91,145.00000000000003,2348.5190737433195,213.65689085561473,33.37,66.6,0.09318679084146553,112.00000000000001,60.00000000000001,-9.0,6.0,-1.0,-1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
337,T,Bear Call Ladder,26.05,80.0,2978.0254316577593,280.0,20.2,79.77,0.09303571428571429,102.00000000000003,78.0,-12.0,8.0,-2.0,-2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
307,T,Bear Call Ladder,13.02,40.0,1489.0127158288797,140.0,20.2,79.77,0.093,51.000000000000014,39.0,-6.0,4.0,-1.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
150,T,Bear Call Ladder,25.41,239.0,3119.0254316577593,273.44770304812863,33.37,66.6,0.09292453261356402,156.0,74.0,-12.0,8.0,1.0,-1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
779,T,Bear Call Ladder,30.4,259.0,3863.531789572199,327.65689085561473,33.37,66.6,0.09277998067007252,177.0,93.0,-15.0,10.0,0.0,0.0,0.0,-2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
766,T,Bear Call Ladder,23.51,154.0,3004.0254316577593,254.0,20.2,79.77,0.09255905511811024,116.00000000000001,72.0,-12.0,8.0,0.0,0.0,0.0,-2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
605,T,Bear Call Ladder,29.34,286.0,3886.531789572199,317.10459390374274,33.37,66.6,0.0925246766021503,190.0,94.0,-15.0,10.0,-2.0,0.0,-2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
737,T,Bear Call Ladder,11.75,77.0,1502.0127158288797,127.0,20.2,79.77,0.09251968503937008,58.00000000000001,36.0,-6.0,4.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
506,T,Bear Call Ladder,56.01,592.0,6424.050863315519,607.5522969518713,33.37,66.6,0.0921895946752333,365.0,153.0,-24.0,16.0,-1.0,0.0,-1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
156,T,Bear Call Ladder,39.43,409.0,4728.038147486639,427.89540609625726,33.37,66.6,0.09214868736199991,252.0,110.00000000000001,-18.0,12.0,1.9999999999999998,-1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
317,T,Bear Call Ladder,26.82,226.0,3132.0254316577593,291.55229695187137,33.37,66.6,0.09199035740893981,157.00000000000003,77.0,-12.0,7.999999999999999,-1.0,-1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
367,T,Bear Call Ladder,37.21,165.0,4522.038147486639,404.55229695187154,20.2,79.77,0.09197821957843628,172.00000000000006,118.0,-18.0,12.000000000000002,-3.0,-3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
162,T,Bear Call Ladder,53.46,579.0,6337.050863315519,582.3431091443858,33.37,66.6,0.0918015499119526,348.00000000000006,146.0,-24.0,16.0,3.0,-1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
434,T,Bear Call Ladder,36.03,114.0,3758.531789572199,393.10459390374314,20.2,79.77,0.09165499604622383,134.0,98.0,-15.0,10.0,-2.0,-2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
500,T,Bear Call Ladder,40.97,432.0,4805.038147486639,447.55229695187137,33.37,66.6,0.09154237455384082,269.0,115.00000000000001,-18.0,12.0,-1.0,0.0,-1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
341,T,Bear Call Ladder,24.19,125.0,3033.0254316577593,264.55229695187154,20.2,79.77,0.09143749753343003,121.00000000000001,79.0,-12.0,7.999999999999999,-2.0,-2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
629,T,Bear Call Ladder,32.74,312.00000000000006,4625.038147486639,358.65689085561417,33.37,66.6,0.09128501594349755,215.00000000000003,112.99999999999999,-18.0,12.000000000000002,-3.0,0.0,-3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
421,T,Bear Call Ladder,29.14,9.0,2899.0254316577593,319.44770304812846,20.2,79.77,0.09121993904463832,73.00000000000001,76.99999999999999,-12.0,8.0,-2.0,-2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
240,T,Bear Call Ladder,56.88,558.0,6408.050863315519,623.5522969518713,33.37,66.6,0.0912192935188406,357.0,154.99999999999997,-24.0,16.0,-1.0,-1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
692,T,Bear Call Ladder,33.66,201.00000000000003,3821.531789572199,369.65689085561473,33.37,66.6,0.0910574125159413,159.0,95.0,-15.0,10.0,-2.0,0.0,-2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
70,T,Bear Call Ladder,26.41,241.0,3167.0254316577593,291.0,33.37,66.6,0.09075601374570447,164.0,78.0,-12.0,8.0,0.0,-1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
648,T,Bear Call Ladder,13.39,48.000000000000014,1481.0127158288797,148.0,20.2,79.77,0.09047297297297298,49.00000000000001,37.0,-6.0,4.0,-1.0,0.0,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
679,T,Bear Call Ladder,26.77,96.00000000000003,2962.0254316577593,296.0,20.2,79.77,0.09043918918918918,98.00000000000001,74.0,-12.0,8.0,-2.0,0.0,-2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
234,T,Bear Call Ladder,41.85,398.0,4789.038147486639,463.55229695187137,33.37,66.6,0.09028107567406814,261.00000000000006,117.0,-18.0,12.0,-1.0,-1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
461,T,Bear Call Ladder,50.29,128.0,5223.544505401079,557.1045939037431,20.2,79.77,0.09027030211258523,175.00000000000006,137.0,-21.0,14.000000000000002,-3.0,-3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
494,T,Bear Call Ladder,25.94,272.00000000000006,3186.0254316577593,287.5522969518714,33.37,66.6,0.09020967759593888,173.0,77.0,-12.0,8.0,-1.0,0.0,-1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
511,T,Bear Call Ladder,62.91,685.0,7245.557221229958,700.5522969518713,33.37,66.6,0.08980057630775562,418.0,172.0,-27.0,18.0,-1.0,0.0,-1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
582,T,Bear Call Ladder,32.85,353.0,3969.531789572199,368.55229695187137,33.37,66.6,0.08913253362328068,218.00000000000003,94.0,-15.0,10.0,-1.0,0.0,-1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
346,T,Bear Call Ladder,31.09,218.0,3854.531789572199,349.10459390374274,33.37,66.6,0.0890564047076743,174.00000000000003,98.0,-15.0,10.0,-2.0,-2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
245,T,Bear Call Ladder,63.78,651.0,7229.557221229958,716.5522969518713,33.37,66.6,0.08900955348452942,410.00000000000006,173.99999999999997,-27.0,18.0,-1.0,-1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
795,T,Bear Call Ladder,34.64,250.0,4537.038147486639,389.55229695187154,20.2,79.77,0.08892259209109402,183.0,108.99999999999999,-18.0,12.000000000000002,0.0,0.0,0.0,-3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
523,T,Bear Call Ladder,36.85,384.0,4753.038147486639,415.10459390374274,33.37,66.6,0.08877280700137236,250.0,116.00000000000001,-18.0,12.0,-2.0,0.0,-2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
505,T,Bear Call Ladder,47.87,525.0,5626.544505401079,540.5522969518713,33.37,66.6,0.08855757392935869,322.0,134.0,-21.0,14.000000000000002,-1.0,0.0,-1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
518,T,Bear Call Ladder,29.95,291.0,3931.531789572199,338.7614847593578,33.37,66.6,0.08841028672806546,197.0,97.0,-15.0,10.0,-2.0,0.0,-2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
610,T,Bear Call Ladder,36.24,379.0000000000001,4708.038147486639,410.10459390374285,33.37,66.6,0.08836770067615,243.00000000000006,112.99999999999999,-18.0,12.0,-2.0,0.0,-2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
228,T,Bear Call Ladder,26.81,238.00000000000003,3170.0254316577593,303.5522969518714,33.37,66.6,0.08832086025773264,165.0,79.0,-12.0,8.0,-1.0,-1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
438,T,Bear Call Ladder,35.41,133.0,3789.531789572199,401.65689085561473,20.2,79.77,0.0881598219927689,143.00000000000003,98.99999999999999,-15.0,10.0,-2.0,-2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
322,T,Bear Call Ladder,33.72,319.0,3953.531789572199,384.55229695187137,33.37,66.6,0.08768638301546856,210.0,96.0,-15.0,10.0,-1.0,-1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
239,T,Bear Call Ladder,48.75,491.0,5610.544505401079,556.5522969518713,33.37,66.6,0.0875928466506998,314.0,136.0,-21.0,14.000000000000002,-1.0,-1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
709,T,Bear Call Ladder,39.54,163.0,4474.038147486639,452.55229695187154,20.2,79.77,0.08737111769472476,156.00000000000003,111.99999999999999,-18.0,12.000000000000002,-3.0,0.0,-3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
770,T,Bear Call Ladder,22.88,173.00000000000003,3035.0254316577593,262.5522969518716,20.2,79.77,0.0871445432610103,125.0,73.00000000000001,-12.0,7.999999999999999,0.0,0.0,0.0,-2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
425,T,Bear Call Ladder,28.52,28.0,2930.0254316577593,328.0,20.2,79.77,0.08695121951219512,82.00000000000001,78.0,-12.0,8.0,-2.0,-2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
394,T,Bear Call Ladder,14.26,14.0,1465.0127158288797,164.0,20.2,79.77,0.08695121951219512,41.00000000000001,39.0,-6.0,4.0,-1.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
371,T,Bear Call Ladder,35.35,210.00000000000006,4577.038147486639,406.65689085561417,33.37,66.6,0.08692831916759827,191.00000000000009,119.0,-18.0,12.000000000000002,-3.0,-3.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
510,T,Bear Call Ladder,54.77,618.0,6448.050863315519,633.5522969518713,33.37,66.6,0.08644905915976922,375.0,153.0,-24.0,16.0,-1.0,0.0,-1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
258,T,Bear Call Ladder,38.59,316.0,4721.038147486639,447.10459390374274,33.37,66.6,0.08631090023715582,234.0,120.0,-18.0,12.0,-2.0,-2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
499,T,Bear Call Ladder,32.84,365.0,4007.531789572199,380.55229695187137,33.37,66.6,0.0862956294392129,226.00000000000003,96.00000000000001,-15.0,10.0,-1.0,0.0,-1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
587,T,Bear Call Ladder,39.75,446.00000000000006,4791.038147486639,461.5522969518714,33.37,66.6,0.08612241833160013,271.00000000000006,112.99999999999999,-18.0,12.0,-1.0,0.0,-1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
528,T,Bear Call Ladder,43.75,477.0,5574.544505401079,508.10459390374274,33.37,66.6,0.08610431892353283,303.0,135.0,-21.0,14.000000000000002,-2.0,0.0,-2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
351,T,Bear Call Ladder,37.99,311.00000000000006,4676.038147486639,442.1045939037428,33.37,66.6,0.08592989198450034,227.00000000000006,117.0,-18.0,12.0,-2.0,-2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
683,T,Bear Call Ladder,26.15,115.00000000000006,2993.0254316577593,304.55229695187165,20.2,79.77,0.0858637424892989,107.0,75.00000000000001,-12.0,7.999999999999999,-2.0,0.0,-2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
76,T,Bear Call Ladder,39.81,430.0,4807.038147486639,464.44770304812863,33.37,66.6,0.085714709619039,269.0,114.99999999999999,-18.0,12.000000000000002,1.0,-1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
244,T,Bear Call Ladder,55.64,584.0,6432.050863315519,649.5522969518713,33.37,66.6,0.08565899968501328,367.00000000000006,154.99999999999997,-24.0,16.0,-1.0,-1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
621,T,Bear Call Ladder,27.7,174.0,3748.531789572199,324.0,20.2,79.77,0.08549382716049382,143.00000000000003,93.0,-15.0,10.0,-3.0,0.0,-3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
253,T,Bear Call Ladder,31.69,223.0,3899.531789572199,370.7614847593578,33.37,66.6,0.08547274003007176,181.0,101.0,-15.0,10.0,-2.0,-2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
799,T,Bear Call Ladder,34.01,269.0,4568.038147486639,398.10459390374314,33.37,66.6,0.0854298104588645,192.0,109.99999999999999,-18.0,12.000000000000002,0.0,0.0,0.0,-3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
327,T,Bear Call Ladder,40.62,412.00000000000006,4775.038147486639,477.5522969518714,33.37,66.6,0.0850587469880681,263.00000000000006,114.99999999999999,-18.0,12.0,-1.0,-1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
233,T,Bear Call Ladder,33.71,331.0,3991.531789572199,396.55229695187137,33.37,66.6,0.08500770329440635,218.00000000000003,98.00000000000001,-15.0,10.0,-1.0,-1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
713,T,Bear Call Ladder,38.92,182.0,4505.038147486639,461.10459390374314,20.2,79.77,0.08440601224659379,165.0,112.99999999999999,-18.0,12.000000000000002,-3.0,0.0,-3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
184,T,Bear Call Ladder,42.06,430.0,5471.544505401079,498.89540609625726,33.37,66.6,0.08430624833591856,278.0,129.99999999999997,-21.0,14.000000000000002,2.0,-2.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
533,T,Bear Call Ladder,50.64,570.0000000000001,6396.050863315519,601.1045939037429,33.37,66.6,0.08424490598404771,356.00000000000006,154.0,-24.0,16.0,-2.0,0.0,-2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
263,T,Bear Call Ladder,45.49,409.0,5542.544505401079,540.1045939037427,33.37,66.6,0.0842244271081079,287.0,139.0,-21.0,14.000000000000002,-2.0,-2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
456,T,Bear Call Ladder,42.15,61.0,4426.038147486639,500.55229695187154,20.2,79.77,0.08420698547718931,132.00000000000006,118.0,-18.0,12.000000000000002,-3.0,-3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
504,T,Bear Call Ladder,39.74,458.0,4829.038147486639,473.55229695187137,33.37,66.6,0.08391892565149758,279.0,115.00000000000001,-18.0,12.0,-1.0,0.0,-1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
167,T,Bear Call Ladder,58.72,701.0,7179.557221229958,701.0,33.37,66.6,0.0837660485021398,410.00000000000006,163.99999999999997,-27.0,18.0,4.0,-1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
624,T,Bear Call Ladder,25.84,219.0,3803.531789572199,308.55229695187154,33.37,66.6,0.08374593304042252,162.00000000000003,94.0,-15.0,10.0,-3.0,0.0,-3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
161,T,Bear Call Ladder,44.7,531.0,5570.544505401079,534.3431091443858,33.37,66.6,0.08365411518373587,314.0,127.99999999999999,-21.0,14.000000000000002,3.0,-1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
