,C_1000000.0,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_34.0,C_35.0,C_35.5,C_36.0,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
464,0.0,,,,,,,,,,,,,,0.0,-3.0,3.0,3.0,194.9999999999999,0.09774448925303864,32.58,333.31802384948435,3819.042453140204,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,83.99999999999999,39.0,-3.0,-12.0,6.0,TAP
439,0.0,,,,,,,,,,,,,,0.0,-2.0,2.0,2.0,130.0,0.09774448925303861,21.72,222.2120158996563,2546.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,55.99999999999999,26.0,-2.0,-8.0,4.0,TAP
410,0.0,,,,,,,,,,,,,,0.0,-1.0,1.0,1.0,65.0,0.09774448925303861,10.86,111.10600794982815,1273.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,27.999999999999996,13.0,-1.0,-4.0,2.0,TAP
600,0.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
601,0.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
602,0.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
603,0.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
604,0.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
640,1.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
641,2.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
642,3.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
643,4.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
644,5.0,,,,,,,,,,,,,,0.0,-3.0,0.0,5.0,59.99999999999994,0.0974697086265377,19.33,198.3180238494844,2416.02830209347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,31.000000000000007,24.0,-3.0,-4.999999999999999,1.0000000000000009,TAP
129,0.0,,,,,,,,,,,,,,-3.0,5.0,0.0,3.0,375.0,0.09732527359423736,56.72,582.7879841003437,6465.070755233674,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,165.0,60.0,2.0000000000000004,-21.999999999999996,12.0,TAP
245,0.0,,,,,,,,,,,,,,-2.0,0.0,5.0,1.0,250.0,0.09686247899330866,52.52,542.2120158996563,5152.05660418694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,119.99999999999997,53.0,-2.0,-19.0,11.0,TAP
232,0.0,,,,,,,,,,,,,,-2.0,0.0,2.0,3.0,115.0,0.09641169333685454,39.26,407.2120158996563,3749.042453140204,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,66.99999999999999,38.0,-2.0,-12.0,6.0,TAP
119,0.0,,,,,,,,,,,,,,-3.0,2.0,0.0,5.0,165.0,0.09317049547317106,47.62,511.10600794982815,4987.05660418694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,91.00000000000001,48.0,-0.9999999999999999,-15.0,7.000000000000001,TAP
139,0.0,,,,,,,,,,,,,,-4.0,5.0,0.0,5.0,375.0,0.09308623852030555,67.85,728.8939920501718,7653.084906280409,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,175.0,72.0,1.0000000000000002,-25.0,13.0,TAP
148,0.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
149,0.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
150,0.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
151,0.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
152,0.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
178,1.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
179,2.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
180,3.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
181,4.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
182,5.0,,,,,,,,,,,,,,-1.0,3.0,0.0,0.0,209.99999999999994,0.09288850385188942,20.23,217.78798410034364,2666.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,84.0,24.0,1.9999999999999998,-10.000000000000002,6.0,TAP
264,0.0,,,,,,,,,,,,,,-3.0,0.0,5.0,3.0,250.0,0.09248631852464846,63.66,688.3180238494845,6340.070755233674,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,129.99999999999997,65.0,-3.0,-21.999999999999996,12.0,TAP
42,0.0,,,,,,,,,,,,,,-2.0,5.0,1.0,0.0,395.0,0.09163926361351925,41.85,456.68197615051554,5307.05660418694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,161.0,49.0,3.0000000000000004,-20.0,12.0,TAP
254,0.0,,,,,,,,,,,,,,-3.0,0.0,2.0,5.0,115.0,0.09108685751706144,50.4,553.3180238494845,4937.05660418694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,77.00000000000001,50.0,-3.0,-15.0,7.000000000000001,TAP
38,0.0,,,,,,,,,,,,,,-2.0,4.0,2.0,0.0,370.0,0.09050039230563584,43.24,477.7879841003437,5282.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,154.0,50.0,2.0,-20.0,12.0,TAP
5,0.0,,,,,,,,,,,,,,-1.0,2.0,1.0,0.0,185.0,0.09050039230563584,21.62,238.89399205017185,2641.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,77.0,25.0,1.0,-10.0,6.0,TAP
60,0.0,,,,,,,,,,,,,,-3.0,5.0,4.0,0.0,530.0,0.08978189049903386,66.24,737.7879841003437,7898.08490628041,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,224.00000000000003,76.0,2.0000000000000004,-30.0,18.0,TAP
276,0.0,,,,,,,,,,,,,,-4.0,0.0,5.0,5.0,250.0,0.08963068793539704,74.79,834.4240317993126,7528.084906280409,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,140.0,77.0,-4.0,-25.0,13.0,TAP
34,0.0,,,,,,,,,,,,,,-2.0,3.0,3.0,0.0,344.9999999999999,0.08943783791950885,44.62,498.89399205017173,5257.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,147.0,51.0,0.9999999999999999,-20.000000000000004,12.0,TAP
56,0.0,,,,,,,,,,,,,,-3.0,4.0,5.0,0.0,505.0,0.08911653104183338,67.63,758.8939920501718,7873.08490628041,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,217.0,77.0,1.0000000000000002,-30.0,18.0,TAP
1,0.0,,,,,,,,,,,,,,-1.0,1.0,2.0,0.0,160.0,0.08850000000000001,23.01,260.0,2616.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,70.0,26.0,0.0,-10.0,6.0,TAP
30,0.0,,,,,,,,,,,,,,-2.0,2.0,4.0,0.0,320.0,0.08848076923076922,46.01,520.0,5232.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,140.0,52.0,0.0,-20.0,12.0,TAP
27,0.0,,,,,,,,,,,,,,-2.0,1.0,5.0,0.0,295.0,0.08759836206511862,47.4,541.1060079498282,5207.05660418694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,132.99999999999997,53.0,-1.0,-20.0,12.0,TAP
285,0.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
286,0.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
287,0.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
288,0.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
289,0.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
315,1.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
316,2.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
317,3.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
318,4.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
319,5.0,,,,,,,,,,,,,,-1.0,0.0,3.0,0.0,134.99999999999994,0.08676442093102875,24.39,281.1060079498281,2591.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,63.0,27.0,-1.0,-10.000000000000002,6.0,TAP
102,0.0,,,,,,,,,,,,,,-2.0,3.0,0.0,2.0,209.99999999999994,0.08617894410215007,31.36,363.8939920501718,3854.042453140204,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,94.0,36.0,0.9999999999999999,-13.0,7.000000000000001,TAP
486,0.0,,,,,,,,,,,,,,0.0,-4.0,5.0,3.0,280.0,0.08550375794756358,39.71,464.4240317993126,5122.05660418694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,117.99999999999997,53.0,-4.0,-17.0,9.0,TAP
121,0.0,,,,,,,,,,,,,,-3.0,3.0,0.0,4.0,209.99999999999994,0.08333333333333334,42.5,509.99999999999994,5042.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,104.0,48.0,0.0,-16.0,8.0,TAP
236,0.0,,,,,,,,,,,,,,-2.0,0.0,3.0,2.0,134.99999999999994,0.0831671364045746,35.53,427.21201589965625,3779.042453140204,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,73.0,39.0,-2.0,-13.0,7.000000000000001,TAP
468,0.0,,,,,,,,,,,,,,0.0,-3.0,4.0,2.0,214.99999999999994,0.0816544813810299,28.85,353.3180238494844,3849.042453140204,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,89.99999999999999,40.0,-3.0,-13.0,7.000000000000001,TAP
256,0.0,,,,,,,,,,,,,,-3.0,0.0,3.0,4.0,134.99999999999994,0.08138589414424173,46.66,573.3180238494845,4967.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,83.0,51.0,-3.0,-16.0,8.0,TAP
479,0.0,,,,,,,,,,,,,,0.0,-4.0,2.0,5.0,145.0,0.08029165284490695,26.45,329.4240317993126,3719.0424531402045,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,64.99999999999999,38.0,-4.0,-10.0,4.000000000000001,TAP
360,0.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
361,0.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
362,0.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
363,0.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
364,0.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
395,1.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
396,2.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
397,3.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
398,4.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
399,5.0,,,,,,,,,,,,,,-2.0,0.0,0.0,4.0,0.0,0.07621178729230413,22.27,292.2120158996563,2376.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,19.999999999999996,24.0,-2.0,-6.0,2.0000000000000004,TAP
340,0.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
341,0.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
342,0.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
343,0.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
344,0.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
375,1.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
376,2.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
377,3.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
378,4.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
379,5.0,,,,,,,,,,,,,,-1.0,0.0,0.0,2.0,0.0,0.07617756556473687,11.13,146.10600794982815,1188.0141510467347,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.67,19.77,9.999999999999998,12.0,-1.0,-3.0,1.0000000000000002,TAP
443,0.0,,,,,,,,,,,,,,0.0,-2.0,3.0,1.0,149.99999999999994,0.07427377181589913,17.99,242.21201589965625,2576.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,62.0,27.0,-2.0,-9.000000000000002,5.0,TAP
136,0.0,,,,,,,,,,,,,,-4.0,4.0,0.0,5.0,255.0,0.07406106870229007,48.51,655.0,6285.070755233674,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,127.0,60.0,0.0,-20.0,10.0,TAP
124,0.0,,,,,,,,,,,,,,-3.0,4.0,0.0,3.0,255.0,0.07345341187740867,37.38,508.89399205017185,5097.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,117.0,48.0,1.0000000000000002,-17.0,9.0,TAP
272,0.0,,,,,,,,,,,,,,-4.0,0.0,4.0,5.0,155.0,0.0731109589019585,54.06,739.4240317993126,6185.070755233674,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,99.0,64.0,-4.0,-20.0,10.0,TAP
491,0.0,,,,,,,,,,,,,,0.0,-5.0,4.0,5.0,230.0,0.07291598180716212,33.58,460.53003974914077,5022.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,99.0,52.0,-5.0,-15.000000000000002,7.000000000000001,TAP
259,0.0,,,,,,,,,,,,,,-3.0,0.0,4.0,3.0,155.0,0.07235579954485029,42.93,593.3180238494845,4997.056604186939,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,88.99999999999999,52.0,-3.0,-17.0,9.0,TAP
106,0.0,,,,,,,,,,,,,,-2.0,4.0,0.0,1.0,255.0,0.07232874612722086,26.24,362.7879841003437,3909.042453140204,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.45,32.51,106.99999999999999,36.0,2.0,-14.000000000000002,8.0,TAP
458,0.0,,,,,,,,,,,,,,0.0,-3.0,1.0,4.0,79.99999999999994,0.0714095873767539,15.59,218.3180238494844,2446.0283020934694,Bear Call Ladder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.18,19.77,36.999999999999986,25.0,-3.0,-5.999999999999998,2.0000000000000004,TAP
