,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,C_100.0,C_101.0,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,P_100.0,P_101.0
2631,NKE,Bear Call Ladder,40.08,-73.99999999999989,4225.071003738349,506.5337898671952,70.59,29.39,0.07912601449650242,5.999999999999995,12.0,-16.0,14.000000000000002,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,NKE,Bear Call Ladder,20.04,-36.99999999999994,2112.5355018691744,253.2668949335976,70.59,29.39,0.07912601449650242,2.9999999999999973,6.0,-8.0,7.000000000000001,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,NKE,Bear Call Ladder,92.51,-321.0,6697.606505607523,1169.2668949335975,53.89,46.09,0.07911795023090398,33.999999999999986,23.000000000000004,-27.0,26.000000000000007,0.9999999999999996,-5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,NKE,Bear Call Ladder,30.75,-16.0,2241.5355018691744,388.86655253320123,70.59,29.39,0.07907597040600343,14.000000000000012,10.000000000000004,-8.999999999999996,7.000000000000001,0.9999999999999996,0.0,0.0,-3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,NKE,Bear Call Ladder,79.53,-679.0000000000002,3980.0710037383487,1006.4003424003961,61.32,38.66,0.0790242179472143,-42.99999999999997,18.000000000000004,-17.999999999999993,18.000000000000004,-0.9999999999999996,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,NKE,Bear Call Ladder,49.7,-483.0,1708.5355018691744,629.5996575996055,55.68,44.29,0.07893905182459099,-51.0,7.000000000000001,-5.999999999999997,7.000000000000001,-0.9999999999999996,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,NKE,Bear Call Ladder,26.26,-22.0,2297.5355018691744,332.86655253320123,53.89,46.09,0.07889047367527484,19.99999999999997,8.000000000000002,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,-4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,NKE,Bear Call Ladder,30.95,-57.0,2182.5355018691744,393.0,70.59,29.39,0.0787531806615776,7.000000000000018,10.000000000000004,-9.0,7.000000000000001,1.0,0.0,0.0,-3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,NKE,Bear Call Ladder,48.25,-342.0,2017.5355018691744,612.8665525332012,61.32,38.66,0.07872839495085045,-20.000000000000018,11.000000000000004,-8.999999999999996,7.000000000000001,0.9999999999999996,0.0,-4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,NKE,Bear Call Ladder,77.66,-793.0000000000002,3794.0710037383487,987.5337898671949,61.32,38.66,0.07864034709176264,-59.999999999999986,15.000000000000002,-15.000000000000002,18.000000000000004,-2.0000000000000004,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,NKE,Bear Call Ladder,91.67,-1058.0,3509.0710037383487,1167.199315199211,61.32,38.66,0.07853842853253755,-93.99999999999997,14.000000000000002,-13.000000000000005,19.000000000000007,-1.0000000000000002,-5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,NKE,Bear Call Ladder,48.45,-383.0,1958.5355018691744,617.0,61.32,38.66,0.07852512155591572,-27.000000000000014,11.000000000000004,-9.0,7.000000000000001,1.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,NKE,Bear Call Ladder,40.58,-107.99999999999989,4159.071003738349,517.1993151992111,70.59,29.39,0.07846104742882284,1.9999999999999796,9.999999999999998,-14.000000000000002,14.000000000000002,-1.9999999999999998,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,NKE,Bear Call Ladder,20.29,-53.99999999999994,2079.5355018691744,258.59965759960556,70.59,29.39,0.07846104742882284,0.9999999999999898,4.999999999999999,-7.000000000000001,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,NKE,Bear Call Ladder,47.42,-350.0,2025.5355018691744,604.8665525332012,61.32,38.66,0.07839745775560487,-20.000000000000018,12.000000000000005,-9.000000000000007,7.000000000000001,1.9999999999999991,0.0,-5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,NKE,Bear Call Ladder,110.59,-589.0,6465.606505607523,1411.0,53.89,46.09,0.07837703756201275,-1.9999999999999574,26.000000000000007,-27.0,26.000000000000007,-2.0000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,NKE,Bear Call Ladder,76.72,-521.0,4272.071003738349,979.0,53.89,46.09,0.07836567926455566,-8.000000000000007,19.000000000000007,-17.999999999999993,19.000000000000007,2.0000000000000004,-5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,NKE,Bear Call Ladder,45.71,-579.0,1754.5355018691744,583.5996575996055,61.32,38.66,0.07832424060700974,-48.999999999999986,8.000000000000002,-6.999999999999998,10.000000000000004,3.469446951953614e-16,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,NKE,Bear Call Ladder,52.94,-124.00000000000023,4575.071003738349,675.9999999999998,53.89,46.09,0.07831360946745565,38.0,14.000000000000002,-18.0,18.000000000000004,2.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,NKE,Bear Call Ladder,26.47,-62.000000000000114,2287.5355018691744,337.9999999999999,53.89,46.09,0.07831360946745565,19.0,7.000000000000001,-9.0,9.000000000000002,1.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,NKE,Bear Call Ladder,79.26,-711.0,3762.0710037383487,1014.6672373339939,61.32,38.66,0.07811427932595237,-63.000000000000036,16.000000000000004,-15.000000000000002,14.000000000000002,-3.0000000000000004,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,NKE,Bear Call Ladder,78.04,-496.0000000000002,4247.071003738349,999.1334474667985,53.89,46.09,0.07810768441178954,-8.999999999999986,18.000000000000004,-18.000000000000004,18.000000000000004,0.9999999999999996,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,NKE,Bear Call Ladder,35.09,-155.0000000000001,2180.5355018691744,449.8665525332011,53.89,46.09,0.07800090894156948,2.0000000000000018,11.000000000000004,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,-4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,NKE,Bear Call Ladder,111.61,-794.0,6170.606505607523,1431.6672373339939,70.59,29.39,0.07795805972890507,-36.999999999999964,26.000000000000007,-27.0,26.000000000000007,-2.0000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,NKE,Bear Call Ladder,45.08,-145.9999999999999,4097.071003738349,579.1993151992111,70.59,29.39,0.07783158373468567,-6.000000000000005,9.999999999999998,-14.000000000000002,14.000000000000002,-1.9999999999999998,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,NKE,Bear Call Ladder,22.54,-72.99999999999994,2048.5355018691744,289.59965759960556,70.59,29.39,0.07783158373468567,-3.0000000000000027,4.999999999999999,-7.000000000000001,7.000000000000001,-0.9999999999999999,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,NKE,Bear Call Ladder,73.19,-419.00000000000034,4320.071003738349,940.7331050664021,53.89,46.09,0.07780102518538863,-1.9999999999999574,18.000000000000004,-17.999999999999993,18.000000000000004,-0.9999999999999996,-4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,NKE,Bear Call Ladder,79.74,-474.0000000000001,4125.071003738349,1026.0,70.59,29.39,0.07771929824561404,-26.0,19.000000000000007,-18.0,14.000000000000002,-3.0000000000000004,0.0,-5.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,NKE,Bear Call Ladder,33.75,-120.0,2195.5355018691744,434.86655253320123,53.89,46.09,0.07761001577012124,4.000000000000014,10.000000000000004,-8.999999999999996,7.000000000000001,3.469446951953614e-16,0.0,-3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,NKE,Bear Call Ladder,79.64,-414.0,4215.071003738349,1026.2668949335975,70.59,29.39,0.07760164572506545,-12.00000000000001,19.000000000000007,-18.000000000000004,14.000000000000002,0.0,0.0,-5.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,NKE,Bear Call Ladder,79.94,-515.0,4066.0710037383487,1030.1334474667988,61.32,38.66,0.07760159637237336,-33.00000000000003,19.000000000000007,-18.000000000000004,14.000000000000002,-3.0000000000000004,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,NKE,Bear Call Ladder,54.54,-42.0,4543.071003738349,703.1334474667988,53.89,46.09,0.07756706809566945,34.999999999999964,15.000000000000002,-18.000000000000004,14.000000000000002,0.9999999999999996,0.0,-5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,NKE,Bear Call Ladder,86.46,-111.0,6587.606505607523,1114.6672373339939,70.59,29.39,0.07756574976294339,25.99999999999998,26.000000000000007,-27.0,21.000000000000004,-2.0000000000000004,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,NKE,Bear Call Ladder,83.81,-629.0,4180.071003738349,1080.7331050664025,53.89,46.09,0.07754921137060065,-20.99999999999995,19.000000000000007,-18.000000000000004,19.000000000000007,0.9999999999999996,-5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,NKE,Bear Call Ladder,80.14,-556.0,4007.0710037383487,1034.2668949335975,61.32,38.66,0.07748483529016481,-40.000000000000014,19.000000000000007,-18.000000000000004,14.000000000000002,-3.0000000000000004,0.0,-5.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,NKE,Bear Call Ladder,72.6,-298.0,4299.071003738349,937.4003424003963,70.59,29.39,0.07744823285864558,-4.440892098500626e-14,18.000000000000004,-17.999999999999993,14.000000000000002,-0.9999999999999996,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,NKE,Bear Call Ladder,71.02,-392.00000000000034,4343.071003738349,917.7331050664021,53.89,46.09,0.0773863333554491,2.000000000000046,17.000000000000004,-17.999999999999993,18.000000000000004,-0.9999999999999996,-4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,NKE,Bear Call Ladder,80.35,-597.0,3948.0710037383487,1038.4003424003963,61.32,38.66,0.07737863396140703,-47.00000000000002,19.000000000000007,-18.0,14.000000000000002,-3.0,0.0,-5.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,NKE,Bear Call Ladder,47.24,-214.0,4065.0710037383487,611.199315199211,61.32,38.66,0.07729066251424521,-12.000000000000032,10.999999999999998,-15.000000000000002,14.000000000000002,-2.0000000000000004,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,NKE,Bear Call Ladder,48.58,-376.0,2001.5355018691744,628.8665525332012,61.32,38.66,0.07725009352828507,-23.000000000000043,12.000000000000005,-9.000000000000007,7.000000000000001,1.9999999999999991,0.0,-5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,NKE,Bear Call Ladder,74.2,-624.0000000000002,4025.0710037383487,961.4003424003961,61.32,38.66,0.07717908630523225,-36.999999999999964,18.000000000000004,-17.999999999999993,18.000000000000004,-0.9999999999999996,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,NKE,Bear Call Ladder,34.16,-202.0,2077.5355018691744,443.13344746679877,70.59,29.39,0.07708738799853151,-9.999999999999986,10.000000000000004,-8.999999999999996,7.000000000000001,3.469446951953614e-16,0.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,NKE,Bear Call Ladder,64.91,-3.0,6829.606505607523,842.1334474667988,53.89,46.09,0.07707804528516733,59.00000000000003,22.000000000000004,-27.0,26.000000000000007,1.9999999999999998,-5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,NKE,Bear Call Ladder,41.54,-260.0,2085.5355018691744,540.0,70.59,29.39,0.07692592592592593,-10.999999999999988,11.000000000000004,-8.999999999999996,7.000000000000001,0.9999999999999996,0.0,-4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,NKE,Bear Call Ladder,73.64,-423.0,4124.071003738349,957.5337898671951,70.59,29.39,0.07690590220342353,-20.000000000000025,17.000000000000004,-17.0,14.000000000000002,-1.9999999999999998,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,NKE,Bear Call Ladder,40.64,-326.0,2101.5355018691744,528.8665525332012,53.89,46.09,0.0768435814390979,-8.999999999999986,10.000000000000004,-9.0,10.000000000000004,2.0000000000000004,-3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,NKE,Bear Call Ladder,47.16,-548.0,1723.5355018691744,614.5996575996055,55.68,44.29,0.0767328771125405,-54.000000000000014,10.000000000000004,-7.0000000000000036,7.000000000000001,-3.469446951953614e-16,0.0,-5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,NKE,Bear Call Ladder,73.76,-324.0,4275.071003738349,961.4003424003963,70.59,29.39,0.07672142056433867,-3.000000000000025,18.000000000000004,-17.999999999999993,14.000000000000002,-0.9999999999999996,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,NKE,Bear Call Ladder,52.04,-245.0,3996.0710037383487,680.199315199211,61.32,38.66,0.07650698675690222,-17.000000000000014,8.999999999999996,-13.0,14.000000000000002,-2.0000000000000004,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,NKE,Bear Call Ladder,40.42,-226.0,2101.5355018691744,528.8665525332012,70.59,29.39,0.07642759748445713,-8.999999999999986,10.000000000000004,-8.999999999999996,7.000000000000001,-0.9999999999999996,0.0,-3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,NKE,Bear Call Ladder,40.92,-269.0,2094.5355018691744,535.8665525332012,70.59,29.39,0.0763622954382186,-11.000000000000032,12.000000000000005,-8.999999999999996,7.000000000000001,2.0000000000000004,0.0,-5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,NKE,Bear Call Ladder,70.7,-363.0,4314.071003738349,927.2668949335975,53.89,46.09,0.07624557760693365,1.000000000000023,17.000000000000004,-17.999999999999993,17.000000000000004,-0.9999999999999996,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,NKE,Bear Call Ladder,49.75,-402.0,1977.5355018691744,652.8665525332012,61.32,38.66,0.07620240278348459,-26.00000000000002,12.000000000000005,-9.000000000000007,7.000000000000001,1.9999999999999991,0.0,-5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,NKE,Bear Call Ladder,70.91,-404.0,4255.071003738349,931.4003424003963,53.89,46.09,0.07613267546933836,-5.999999999999995,17.000000000000004,-17.999999999999996,17.000000000000004,-0.9999999999999997,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,NKE,Bear Call Ladder,38.47,-299.0,2124.5355018691744,505.86655253320123,53.89,46.09,0.07604772406350215,-4.999999999999982,9.000000000000002,-9.0,10.000000000000004,2.0000000000000004,-3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,NKE,Bear Call Ladder,60.32,-265.0,4466.071003738349,794.7331050664025,53.89,46.09,0.07589969464649403,23.0,17.000000000000004,-18.0,19.000000000000007,4.0,-5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,NKE,Bear Call Ladder,44.37,-428.0,1753.5355018691744,584.5996575996055,55.68,44.29,0.0758980944022194,-44.99999999999999,7.000000000000001,-5.999999999999997,7.000000000000001,-0.9999999999999996,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,NKE,Bear Call Ladder,29.21,-65.00000000000011,2240.5355018691744,384.9999999999999,53.89,46.09,0.0758701298701299,11.000000000000016,10.000000000000004,-9.0,7.000000000000001,1.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,NKE,Bear Call Ladder,57.12,-2.0,4503.071003738349,752.8665525332012,70.59,29.39,0.0758700194713206,29.00000000000005,18.000000000000004,-17.999999999999993,14.000000000000002,-1.9999999999999998,0.0,0.0,-4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,NKE,Bear Call Ladder,41.03,-349.0,1924.5355018691744,541.2668949335975,61.32,38.66,0.07580363843429506,-30.000000000000004,10.000000000000004,-9.0,7.000000000000001,-0.9999999999999996,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,NKE,Bear Call Ladder,34.83,-353.0000000000001,1878.5355018691744,459.5996575996054,61.32,38.66,0.07578334627556063,-31.999999999999996,9.000000000000002,-7.0000000000000036,7.000000000000001,-3.469446951953614e-16,0.0,-4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,NKE,Bear Call Ladder,83.3,-1025.0,3576.0710037383487,1100.199315199211,61.32,38.66,0.07571355376177182,-88.99999999999999,15.000000000000002,-14.000000000000007,19.000000000000007,-3.0000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,NKE,Bear Call Ladder,108.54,-611.0,6437.606505607523,1434.1334474667988,53.89,46.09,0.07568333350827366,-4.999999999999982,26.000000000000007,-27.0,26.000000000000007,-2.0000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,NKE,Bear Call Ladder,32.98,-219.0,2194.5355018691744,435.86655253320123,53.89,46.09,0.0756653608961835,3.000000000000025,10.000000000000004,-8.999999999999996,10.000000000000004,2.0000000000000004,-3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,NKE,Bear Call Ladder,29.42,-66.0,2241.5355018691744,388.86655253320123,53.89,46.09,0.0756557739624267,12.0,8.000000000000002,-8.999999999999996,7.000000000000001,3.469446951953614e-16,0.0,-3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,NKE,Bear Call Ladder,38.76,-242.0,2117.5355018691744,512.8665525332012,53.89,46.09,0.07557521505068476,-7.000000000000028,11.000000000000004,-8.999999999999996,7.000000000000001,2.0000000000000004,0.0,-5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,NKE,Bear Call Ladder,72.98,-324.0,4275.071003738349,966.2668949335975,70.59,29.39,0.07552778676642465,-4.0000000000000036,18.000000000000004,-18.000000000000004,14.000000000000002,-2.0000000000000004,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,NKE,Bear Call Ladder,36.49,-162.0,2137.5355018691744,483.13344746679877,70.59,29.39,0.07552778676642465,-2.0000000000000018,9.000000000000002,-9.000000000000002,7.000000000000001,-1.0000000000000002,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,NKE,Bear Call Ladder,41.45,-351.0,1926.5355018691744,549.0,61.32,38.66,0.0755009107468124,-28.999999999999986,9.000000000000002,-8.0,7.000000000000001,-1.9999999999999998,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,NKE,Bear Call Ladder,109.36,-775.0,6201.606505607523,1450.6672373339939,70.59,29.39,0.07538599975620842,-32.999999999999986,26.000000000000007,-27.0,26.000000000000007,-2.0000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,NKE,Bear Call Ladder,73.39,-406.0,4157.071003738349,974.5337898671951,70.59,29.39,0.07530780437074557,-18.000000000000014,18.000000000000004,-18.0,14.000000000000002,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,NKE,Bear Call Ladder,36.69,-203.0,2078.5355018691744,487.26689493359754,70.59,29.39,0.0752975430538944,-9.000000000000007,9.000000000000002,-9.0,7.000000000000001,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,NKE,Bear Call Ladder,65.36,-457.0,3808.0710037383487,868.199315199211,61.32,38.66,0.0752822524226513,-47.0,14.000000000000002,-13.000000000000005,14.000000000000002,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,NKE,Bear Call Ladder,50.91,-428.0,1953.5355018691744,676.8665525332012,61.32,38.66,0.07521423507996843,-29.000000000000004,12.000000000000005,-8.999999999999996,7.000000000000001,2.0000000000000004,0.0,-5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,NKE,Bear Call Ladder,41.58,-252.0,2077.5355018691744,552.8665525332012,70.59,29.39,0.07520802227858231,-11.99999999999999,10.000000000000004,-8.999999999999996,7.000000000000001,-0.9999999999999996,0.0,-3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
