,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
386,SWK,Bear Call Ladder,54.24,-1310.0,14111.836883807977,3345.2488494568397,62.59,37.36,0.01621404040204866,-37.000000000000014,9.0,-49.0,35.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,SWK,Bear Call Ladder,48.57,-569.9999999999995,14971.836883807977,2998.9502301086327,54.41,45.54,0.016195667241280166,-2.220446049250313e-14,14.000000000000002,-40.0,34.0,2.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,SWK,Bear Call Ladder,45.89,-70.0,15471.836883807977,2836.8506903258963,54.41,45.54,0.016176388893674266,25.99999999999998,14.000000000000002,-42.00000000000001,30.0,2.0000000000000018,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,SWK,Bear Call Ladder,40.13,-150.0,15151.836883807977,2481.0497698913678,54.41,45.54,0.01617460499462576,23.99999999999998,9.0,-56.00000000000001,33.0,2.0000000000000004,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,SWK,Bear Call Ladder,47.19,-280.0000000000002,15181.836883807977,2920.0,54.41,45.54,0.01616095890410959,12.99999999999999,13.0,-42.00000000000001,30.000000000000004,2.0000000000000004,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,SWK,Bear Call Ladder,28.68,-480.0,9747.891255871984,1782.0995397827355,54.41,45.54,0.016093377142949332,-3.000000000000025,6.0,-34.99999999999999,23.0,2.0000000000000004,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,SWK,Bear Call Ladder,44.9,-370.0,14971.836883807977,2798.9502301086322,54.41,45.54,0.016041728615609343,1.9999999999999907,14.000000000000002,-38.00000000000001,30.0,2.000000000000001,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,SWK,Bear Call Ladder,51.89,-670.0,15071.836883807977,3236.8506903258963,54.41,45.54,0.016031014391576878,4.999999999999982,12.0,-48.0,35.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,SWK,Bear Call Ladder,32.41,-950.0,8817.891255871984,2031.7013806517934,62.59,37.36,0.015952147450725505,-47.99999999999998,6.0,-23.0,19.999999999999996,1.3877787807814457e-15,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,SWK,Bear Call Ladder,32.47,-230.0,9997.891255871984,2038.9502301086322,71.37,28.58,0.01592486149025327,8.999999999999996,6.0,-32.99999999999999,20.0,1.0408340855860843e-15,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,SWK,Bear Call Ladder,29.28,-30.0,10097.891255871984,1838.9502301086322,71.37,28.58,0.015922127483716807,18.00000000000001,6.0,-31.999999999999996,20.0,1.0408340855860843e-15,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,SWK,Bear Call Ladder,28.78,-179.99999999999977,9847.891255871984,1820.0000000000002,71.37,28.58,0.015813186813186813,6.000000000000016,6.0,-30.0,20.0,6.938893903907228e-16,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,SWK,Bear Call Ladder,14.39,-89.99999999999989,4923.945627935992,910.0000000000001,71.37,28.58,0.015813186813186813,3.000000000000008,3.0,-15.0,10.0,3.469446951953614e-16,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,SWK,Bear Call Ladder,32.59,-400.0,9867.891255871984,2062.0995397827355,54.41,45.54,0.015804280720335018,-2.0000000000000018,7.000000000000001,-30.999999999999993,20.0,1.0000000000000009,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SWK,Bear Call Ladder,24.67,-500.0,9567.891255871984,1562.0995397827355,54.41,45.54,0.015792847620601198,-9.000000000000007,6.0,-31.0,23.0,2.0000000000000004,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,SWK,Bear Call Ladder,49.42,-1420.0,13821.836883807977,3142.0995397827355,62.59,37.36,0.015728336857023063,-55.00000000000001,12.0,-38.000000000000014,35.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,SWK,Bear Call Ladder,28.29,-330.0000000000001,9597.891255871984,1801.0497698913678,71.37,28.58,0.015707505962873163,-5.999999999999983,6.0,-28.000000000000004,20.000000000000007,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,SWK,Bear Call Ladder,32.77,-350.0,10117.891255871984,2087.9004602172645,54.41,45.54,0.015695192670530853,6.000000000000005,9.0,-28.999999999999993,23.000000000000004,1.0000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,SWK,Bear Call Ladder,34.07,-560.0,9827.891255871984,2171.0497698913678,54.41,45.54,0.015692869169786353,-7.000000000000006,8.0,-28.999999999999996,23.000000000000004,1.0000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,SWK,Bear Call Ladder,27.91,-380.0,9747.891255871984,1782.0995397827355,54.41,45.54,0.015661302512542396,-3.0000000000000027,6.0,-34.99999999999999,20.999999999999996,1.0000000000000009,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,SWK,Bear Call Ladder,51.83,-1340.0,14041.836883807977,3315.2488494568397,62.59,37.36,0.015633818863549767,-40.000000000000036,9.0,-49.0,35.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,SWK,Bear Call Ladder,43.66,-360.0000000000001,14661.836883807977,2795.2488494568393,71.37,28.58,0.015619360690724842,3.000000000000025,9.0,-43.99999999999999,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,SWK,Bear Call Ladder,27.8,-480.0,9347.891255871984,1782.0995397827355,62.59,37.36,0.015599577565341404,-17.999999999999993,6.0,-26.0,20.0,1.3877787807814457e-15,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,SWK,Bear Call Ladder,13.9,-240.0,4673.945627935992,891.0497698913678,62.59,37.36,0.015599577565341404,-8.999999999999996,3.0,-13.0,10.0,6.938893903907228e-16,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,SWK,Bear Call Ladder,31.69,-229.99999999999955,14931.836883807977,2032.099539782736,54.41,45.54,0.015594708516782681,18.999999999999993,9.0,-49.00000000000001,34.0,4.000000000000001,-4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,SWK,Bear Call Ladder,40.07,-30.0,15731.836883807977,2576.8506903258963,54.41,45.54,0.015549989042994306,49.99999999999996,9.0,-62.000000000000014,40.000000000000014,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,SWK,Bear Call Ladder,31.78,-650.0,9617.891255871984,2050.0,54.41,45.54,0.015502439024390245,-17.999999999999982,9.0,-24.999999999999993,23.000000000000004,1.0000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,SWK,Bear Call Ladder,27.3,-630.0,9097.891255871984,1763.1493096741037,62.59,37.36,0.015483657481649168,-29.999999999999982,6.0,-24.0,19.999999999999996,1.3877787807814457e-15,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,SWK,Bear Call Ladder,38.58,-480.0000000000001,14981.836883807977,2520.0,54.41,45.54,0.01530952380952381,13.999999999999947,9.0,-56.00000000000001,40.000000000000014,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,SWK,Bear Call Ladder,28.57,-260.00000000000057,9827.891255871984,1871.0497698913673,71.37,28.58,0.015269502960179818,-1.0000000000000009,8.0,-25.999999999999996,20.0,1.0000000000000002,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,SWK,Bear Call Ladder,49.42,-1370.0,13971.836883807977,3285.2488494568397,62.59,37.36,0.015043000474125654,-43.00000000000006,9.0,-49.0,35.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,SWK,Bear Call Ladder,22.04,-160.0000000000001,9927.891255871984,1471.0497698913678,54.41,45.54,0.014982497840047643,9.000000000000007,6.0,-34.0,20.0,1.0000000000000002,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,SWK,Bear Call Ladder,38.83,-470.0,14371.836883807977,2592.0995397827355,71.37,28.58,0.014980134599018775,-14.999999999999968,12.0,-33.00000000000001,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,SWK,Bear Call Ladder,41.25,-390.0,14591.836883807977,2765.2488494568393,71.37,28.58,0.014917283125568422,0.0,9.0,-43.99999999999999,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,SWK,Bear Call Ladder,29.23,-300.0,9967.891255871984,1962.0995397827355,54.41,45.54,0.014897307403291402,6.000000000000005,6.0,-34.99999999999999,20.999999999999996,1.0000000000000009,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,SWK,Bear Call Ladder,25.43,-79.99999999999977,9947.891255871984,1720.0000000000002,71.37,28.58,0.01478488372093023,6.000000000000039,9.0,-21.999999999999993,20.0,1.0000000000000002,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,SWK,Bear Call Ladder,32.16,-170.00000000000023,14771.836883807977,2192.0995397827355,54.41,45.54,0.01467086663554861,12.000000000000032,9.0,-45.000000000000014,30.000000000000004,1.0000000000000009,0.0,0.0,-5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,SWK,Bear Call Ladder,42.88,-780.0,14481.836883807977,2982.0995397827355,71.37,28.58,0.014379131020933016,-15.000000000000036,9.0,-52.0,30.000000000000004,1.0000000000000009,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,SWK,Bear Call Ladder,36.6,-9.999999999999545,15611.836883807977,2558.9502301086327,54.41,45.54,0.014302740072614173,45.99999999999997,9.0,-60.0,39.00000000000001,2.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,SWK,Bear Call Ladder,30.0,-980.0,8747.891255871984,2101.7013806517934,62.59,37.36,0.014274149637136463,-51.0,6.0,-23.0,19.999999999999996,1.3877787807814457e-15,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,SWK,Bear Call Ladder,41.82,-370.0,15371.836883807977,2936.8506903258963,54.41,45.54,0.014239743320202404,28.999999999999957,9.0,-60.00000000000001,38.00000000000001,1.0000000000000009,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,SWK,Bear Call Ladder,38.83,-420.0,14521.836883807977,2735.2488494568393,71.37,28.58,0.014196148919945908,-3.000000000000025,9.0,-43.99999999999999,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,SWK,Bear Call Ladder,41.4,-1230.0,13731.836883807977,2925.2488494568397,62.59,37.36,0.014152642093231539,-51.00000000000004,9.0,-46.0,30.000000000000004,1.0000000000000009,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,SWK,Bear Call Ladder,39.96,-370.00000000000034,14971.836883807977,2829.9999999999995,54.41,45.54,0.014120141342756186,4.0000000000000036,13.0,-42.00000000000001,30.000000000000004,2.0000000000000004,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,SWK,Bear Call Ladder,27.2,-10.0,10277.891255871984,1927.9004602172643,54.41,45.54,0.014108612224167788,24.00000000000002,6.0,-34.999999999999986,20.999999999999996,1.3877787807814457e-15,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,SWK,Bear Call Ladder,25.87,-200.0,10067.891255871984,1862.0995397827355,54.41,45.54,0.013892920033167742,12.00000000000001,6.0,-34.99999999999999,20.0,1.0000000000000009,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,SWK,Bear Call Ladder,27.36,-360.0,10027.891255871984,1971.0497698913678,54.41,45.54,0.013880928030299264,8.999999999999986,6.0,-37.0,25.0,1.0000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,SWK,Bear Call Ladder,32.57,-719.9999999999995,9787.891255871984,2348.9502301086327,54.41,45.54,0.01386576845372059,-8.000000000000018,6.0,-36.99999999999999,24.000000000000004,1.0408340855860843e-15,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,SWK,Bear Call Ladder,35.26,-110.00000000000011,14911.836883807977,2545.2488494568393,71.37,28.58,0.013853262327384824,18.00000000000006,9.0,-43.99999999999999,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,SWK,Bear Call Ladder,29.21,-279.9999999999998,9947.891255871984,2120.0,71.37,28.58,0.013778301886792453,6.000000000000005,6.0,-31.999999999999996,20.0,6.938893903907228e-16,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,SWK,Bear Call Ladder,14.6,-139.9999999999999,4973.945627935992,1060.0,71.37,28.58,0.013773584905660377,3.0000000000000027,3.0,-15.999999999999998,10.0,3.469446951953614e-16,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,SWK,Bear Call Ladder,38.02,-129.99999999999955,15531.836883807977,2776.8506903258967,54.41,45.54,0.013691769648420636,29.999999999999982,14.000000000000002,-44.00000000000001,36.0,2.0000000000000018,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,SWK,Bear Call Ladder,18.69,-60.000000000000114,10027.891255871984,1371.0497698913678,54.41,45.54,0.013631890256967743,14.999999999999991,6.0,-34.0,20.0,3.0,0.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,SWK,Bear Call Ladder,22.63,-160.0000000000001,10027.891255871984,1671.0497698913678,54.41,45.54,0.013542385396140019,12.00000000000001,6.0,-37.0,22.0,1.0000000000000002,0.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,SWK,Bear Call Ladder,24.72,-760.0,9027.891255871984,1833.1493096741037,62.59,37.36,0.013484989940287356,-35.999999999999964,6.0,-25.0,20.999999999999996,1.3877787807814457e-15,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,SWK,Bear Call Ladder,21.58,-130.0000000000001,9797.891255871984,1601.0497698913678,71.37,28.58,0.01347865657009789,6.0000000000000275,6.0,-28.000000000000004,20.000000000000007,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,SWK,Bear Call Ladder,24.19,-150.0,10117.891255871984,1812.0995397827357,54.41,45.54,0.01334915630677788,14.999999999999991,6.0,-34.99999999999999,20.0,2.0000000000000004,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,SWK,Bear Call Ladder,13.62,-440.0,4473.945627935992,1022.0995397827357,62.59,37.36,0.013325512310567283,-20.999999999999996,3.0,-12.0,10.0,6.938893903907228e-16,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,SWK,Bear Call Ladder,21.08,-280.0,9547.891255871984,1582.0995397827357,71.37,28.58,0.01332406683014069,-5.999999999999983,6.0,-26.0,20.0,1.3877787807814457e-15,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,SWK,Bear Call Ladder,10.54,-140.0,4773.945627935992,791.0497698913679,71.37,28.58,0.01332406683014069,-2.9999999999999916,3.0,-13.0,10.0,6.938893903907228e-16,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,SWK,Bear Call Ladder,27.23,-880.0,8947.891255871984,2044.1990795654715,62.59,37.36,0.013320620419117002,-41.99999999999999,6.0,-24.0,20.0,1.3877787807814457e-15,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,SWK,Bear Call Ladder,27.13,-20.000000000000227,14921.836883807977,2042.0995397827353,54.41,45.54,0.013285346512974796,21.000000000000018,9.0,-45.000000000000014,30.000000000000004,4.000000000000001,0.0,0.0,-5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,SWK,Bear Call Ladder,20.59,-430.0,9297.891255871984,1563.1493096741037,62.59,37.36,0.013172126215052832,-17.99999999999997,6.0,-24.0,19.999999999999996,1.3877787807814457e-15,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,SWK,Bear Call Ladder,21.86,-60.00000000000057,10027.891255871984,1671.0497698913673,54.41,45.54,0.013081597205462701,14.999999999999991,6.0,-34.0,22.0,1.0000000000000002,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,SWK,Bear Call Ladder,46.63,-10.0,20845.782511743968,3565.8009204345285,54.41,45.54,0.013077005991214358,51.99999999999996,17.0,-65.00000000000001,49.00000000000001,3.0000000000000013,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,SWK,Bear Call Ladder,32.85,-140.0,14841.836883807977,2515.2488494568393,71.37,28.58,0.013060337949103471,15.000000000000036,9.0,-43.99999999999999,30.000000000000004,1.0000000000000009,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,SWK,Bear Call Ladder,30.1,-1469.9999999999995,8537.891255871984,2311.701380651794,62.59,37.36,0.013020712905190713,-68.0,6.0,-27.0,24.0,1.3877787807814457e-15,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,SWK,Bear Call Ladder,30.16,-749.9999999999995,9717.891255871984,2318.9502301086327,54.41,45.54,0.013005884994171322,-11.000000000000021,6.0,-36.99999999999999,24.000000000000004,1.0408340855860843e-15,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
