,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
47,T,Bear Call Ladder,5.67,-181.0,2024.5190737433195,379.44770304812846,53.94,46.04,0.014942770649163285,-1.9999999999999796,68.0,-9.0,6.0,-5.0,-5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
119,T,Bear Call Ladder,5.63,-96.0,2039.5190737433195,404.0,70.66,29.31,0.013935643564356436,6.999999999999984,59.00000000000001,-9.0,6.0,-5.0,0.0,-5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
0,T,Bear Call Ladder,3.63,-57.0,1436.0127158288797,272.10459390374314,53.94,46.04,0.013340458343324077,24.000000000000043,46.0,-6.0,4.000000000000001,-1.9999999999999998,-3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6,T,Bear Call Ladder,2.63,-59.0,1388.0127158288797,201.44770304812846,53.94,46.04,0.013055497581780115,16.000000000000036,42.00000000000001,-6.0,4.0,-0.9999999999999999,-3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
17,T,Bear Call Ladder,2.79,-34.0,1463.0127158288797,245.10459390374314,53.94,46.04,0.011382895585774625,35.00000000000004,47.00000000000001,-6.0,4.0,-3.0,-3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
49,T,Bear Call Ladder,3.81,-135.99999999999994,2079.5190737433195,364.00000000000006,53.94,46.04,0.010467032967032965,17.000000000000036,69.0,-9.0,6.0,-5.0,-5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
39,T,Bear Call Ladder,2.18,-27.0,1456.0127158288797,212.55229695187157,53.94,46.04,0.010256299420248654,36.00000000000005,46.0,-6.0,4.000000000000001,-3.0,-3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,T,Bear Call Ladder,4.42,-131.0,2124.5190737433195,437.65689085561473,53.94,46.04,0.010099235479553275,24.0,72.0,-9.0,6.0,-5.0,-5.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
95,T,Bear Call Ladder,3.17,-56.0,2049.5190737433195,314.89540609625686,53.94,46.04,0.01006683469695013,19.000000000000018,57.00000000000001,-9.0,6.0,-5.0,0.0,-5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
106,T,Bear Call Ladder,2.87,-152.99999999999994,1232.0127158288797,286.31378171122975,61.45,38.53,0.010023967350948631,-34.999999999999964,36.999999999999986,-6.0,4.000000000000001,-4.0,0.0,-4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
10,T,Bear Call Ladder,2.63,-139.0,2032.5190737433195,331.89540609625686,53.94,46.04,0.007924183196549707,6.000000000000005,63.99999999999999,-9.0,6.0,-2.0000000000000004,-5.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
107,T,Bear Call Ladder,2.25,-133.99999999999994,1263.0127158288797,286.8954060962569,61.45,38.53,0.007842579393708025,-26.0,38.0,-6.0,4.0,-4.0,0.0,-4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
97,T,Bear Call Ladder,1.12,-66.99999999999997,631.5063579144398,143.44770304812846,61.45,38.53,0.007807723485291545,-13.0,19.0,-3.0,2.0,-2.0,0.0,-2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
25,T,Bear Call Ladder,3.18,-105.0,2148.5190737433195,413.65689085561473,53.94,46.04,0.007687530584640898,34.00000000000001,72.0,-9.0,6.0,-5.0,-5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84,T,Bear Call Ladder,3.1,-371.0,1100.0127158288797,418.3137817112297,55.84,44.14,0.007410704919447267,-94.0,47.999999999999986,-6.0,4.0,-5.0,-5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
18,T,Bear Call Ladder,1.56,-8.0,1487.0127158288797,221.10459390374314,53.94,46.04,0.007055484340950142,45.00000000000004,47.0,-6.0,4.000000000000001,-3.0,-3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,T,Bear Call Ladder,1.63,-126.99999999999994,1256.0127158288797,262.31378171122975,61.45,38.53,0.00621393199155048,-24.99999999999998,36.999999999999986,-6.0,4.000000000000001,-4.0,0.0,-4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
85,T,Bear Call Ladder,2.48,-352.0,1131.0127158288797,418.8954060962569,55.84,44.14,0.0059203322927588444,-84.99999999999999,49.0,-6.0,3.9999999999999996,-5.0,-5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
19,T,Bear Call Ladder,2.01,-168.0,1347.0127158288797,361.1045939037431,53.94,46.04,0.005566254303969864,-11.999999999999966,49.99999999999999,-6.0,4.000000000000001,-4.0,-4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
109,T,Bear Call Ladder,1.62,-114.99999999999989,1294.0127158288797,295.4477030481286,61.45,38.53,0.005483203908124821,-16.999999999999993,39.000000000000014,-6.0,3.9999999999999996,-4.0,0.0,-4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
27,T,Bear Call Ladder,1.94,-78.99999999999991,2172.5190737433195,389.65689085561485,53.94,46.04,0.0049787391049087235,44.00000000000004,72.0,-9.0,6.0,-5.0,-5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
96,T,Bear Call Ladder,1.31,-11.0,2104.5190737433195,299.44770304812846,53.94,46.04,0.004374720482626149,38.000000000000014,58.00000000000001,-9.0,6.0,-5.0,0.0,-5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
86,T,Bear Call Ladder,1.86,-333.0,1162.0127158288797,427.44770304812846,61.45,38.53,0.004351409509833238,-76.0,50.0,-6.0,3.9999999999999996,-5.0,-5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
1,T,Bear Call Ladder,0.76,-1.9999999999999716,1481.0127158288797,227.10459390374317,53.94,46.04,0.003346475678612301,43.000000000000036,45.00000000000001,-6.0,4.0,-0.9999999999999999,-3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
112,T,Bear Call Ladder,1.0,-95.99999999999994,1325.0127158288797,304.00000000000006,61.45,38.53,0.0032894736842105257,-7.9999999999999964,40.0,-6.0,4.0,-4.0,0.0,-4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
99,T,Bear Call Ladder,0.5,-47.99999999999997,662.5063579144398,152.00000000000003,61.45,38.53,0.0032894736842105257,-3.9999999999999982,20.0,-3.0,2.0,-2.0,0.0,-2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
12,T,Bear Call Ladder,0.39,-71.0,685.5063579144398,168.55229695187157,53.94,46.04,0.0023138219238350733,-0.9999999999999898,25.0,-3.0,2.0,-2.0,-2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20,T,Bear Call Ladder,0.77,-142.0,1371.0127158288797,337.10459390374314,53.94,46.04,0.002284157540196162,-1.9999999999999796,50.0,-6.0,4.0,-4.0,-4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
114,T,Bear Call Ladder,0.38,-76.99999999999994,1356.0127158288797,312.5522969518716,70.66,29.31,0.0012157965361506025,0.9999999999999953,41.0,-6.0,4.000000000000001,-4.0,0.0,-4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2,T,Bear Call Ladder,0.37,-139.0,1368.0127158288797,340.10459390374314,53.94,46.04,0.001087900624196561,-2.9999999999999805,48.99999999999999,-6.0,4.000000000000001,-3.0,-4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
60,T,Bear Call Ladder,0.23,-236.0,500.50635791443983,258.65689085561485,55.84,44.14,0.0008892088636772046,-64.99999999999997,25.000000000000007,-3.0,2.0000000000000004,-3.0,-3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
13,T,Long Straddle,46.82,651.0,3421.531789572199,532.3431091443853,53.94,46.04,0.08795079563489043,-31.0,147.0,-24.0,16.0,-3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0
12,T,Long Straddle,28.3,418.0,2025.5190737433195,338.89540609625686,53.94,46.04,0.08350659079740348,-32.0,92.0,-15.0,10.0,-2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
4,T,Long Straddle,27.0,435.0,2308.5190737433195,366.10459390374274,52.71,47.27,0.07374941601278819,65.0,97.0,-15.0,10.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5,T,Long Straddle,37.06,606.0,3052.0254316577593,502.6568908556141,52.71,47.27,0.07372822431005988,71.0,136.0,-21.0,14.0,-3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2,T,Long Straddle,13.21,249.0,1528.0127158288801,188.55229695187157,53.94,46.04,0.07006013829347242,-41.0,59.0,-9.0,6.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3,T,Long Straddle,26.41,498.0,3056.0254316577602,377.10459390374314,53.94,46.04,0.07003362045157481,-82.0,118.0,-18.0,12.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
9,T,Long Straddle,34.1,692.0,3062.0254316577602,650.2091878074863,53.94,46.04,0.05244466033306241,-59.99999999999997,156.0,-24.0,16.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
7,T,Long Straddle,17.05,346.0,1531.0127158288801,325.10459390374314,53.94,46.04,0.05244466033306241,-29.999999999999986,78.0,-12.0,8.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
11,T,Long Straddle,42.62,865.0000000000001,3827.5317895722,812.7614847593579,53.94,46.04,0.05243850846674767,-75.0,195.0,-30.0,20.0,-5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
8,T,Long Straddle,25.57,519.0,2296.5190737433204,487.65689085561473,53.94,46.04,0.05243440722253786,-44.99999999999997,117.00000000000001,-18.0,12.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
6,T,Long Straddle,8.52,173.0,765.5063579144401,162.55229695187157,53.94,46.04,0.05241390100148876,-14.999999999999993,39.0,-6.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,T,Long Straddle,34.49,798.0000000000001,3894.5317895722,756.2091878074864,53.94,46.04,0.045609072933904066,-118.0,176.0,-27.0,18.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0
1,T,Long Straddle,18.66,783.0,3409.5317895722,720.7908121925145,52.71,47.27,0.025888232319776213,58.0,167.0,-27.0,18.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,T,Long Straddle,13.87,602.0,2752.0254316577602,555.3431091443858,52.71,47.27,0.024975550739018682,34.0,130.0,-21.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
11,T,Long Strangle,35.58,679.0,2779.0254316577593,518.5522969518715,53.94,46.04,0.06861410162320096,-29.00000000000003,133.0,-21.0,14.0,-3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
12,T,Long Strangle,44.72,883.0,3439.531789572199,672.5522969518715,53.94,46.04,0.0664929704391452,-53.0,171.0,-27.0,18.0,-4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
2,T,Long Strangle,33.34,1014.0,3428.5317895722,579.5522969518713,52.71,47.27,0.05752716394249527,45.00000000000003,164.0,-27.0,18.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
4,T,Long Strangle,16.84,400.0,1529.0127158288797,300.0,52.71,47.27,0.056133333333333334,30.0,76.0,-12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3,T,Long Strangle,8.42,200.0,764.5063579144398,150.0,52.71,47.27,0.056133333333333334,15.0,38.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,T,Long Strangle,42.09,1000.0,3822.531789572199,750.0,52.71,47.27,0.05612,75.00000000000003,190.0,-30.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
6,T,Long Strangle,33.67,800.0,3058.0254316577593,600.0,52.71,47.27,0.05611666666666667,60.0,152.0,-24.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5,T,Long Strangle,25.25,600.0,2293.5190737433195,450.0,52.71,47.27,0.05611111111111111,45.0,114.0,-18.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
9,T,Long Strangle,22.23,806.0,3052.0254316577593,490.44770304812863,52.71,47.27,0.04532593355385442,74.00000000000003,132.0,-21.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10,T,Long Strangle,22.26,703.0,3051.0254316577602,521.6568908556147,53.94,46.04,0.04267172616753791,-72.99999999999997,137.0,-21.0,14.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8,T,Long Strangle,17.74,896.0000000000001,3796.5317895722,564.6568908556148,53.94,46.04,0.03141730896636873,-104.0,154.0,-24.0,16.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0,T,Long Strangle,7.34,489.0,2026.5190737433204,357.89540609625726,52.71,47.27,0.020508785178499554,25.999999999999986,89.0,-15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1,T,Long Strangle,10.78,763.0,3429.5317895722,566.3431091443858,52.71,47.27,0.01903439774571655,19.99999999999997,143.0,-24.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
