,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,P_-1000000.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5
49,WDC,Bear Call Ladder,54.44,-35.000000000000114,4007.0217568073595,525.2110988633518,54.73,45.2,0.10365355971687884,36.00000000000001,22.0,-11.000000000000004,6.0,2.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,WDC,Bear Call Ladder,71.78,-184.0,3956.021756807358,695.5778022732961,54.73,45.2,0.10319478247495492,23.99999999999998,30.999999999999993,-9.000000000000002,6.0,2.0,-5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,WDC,Bear Call Ladder,102.04,-307.99999999999994,5516.032635211038,993.0554943167599,71.85,28.08,0.10275357277007502,-23.0,24.0,-21.000000000000004,9.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,WDC,Bear Call Ladder,78.9,-351.99999999999994,3524.021756807358,768.4221977267039,63.35,36.58,0.10267792918192284,-40.99999999999997,19.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,0.0,-5.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,WDC,Bear Call Ladder,100.13,-321.99999999999994,5480.032635211038,979.0554943167599,71.85,28.08,0.10227203726574902,-26.99999999999998,24.0,-21.000000000000004,9.0,-1.0000000000000002,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,WDC,Bear Call Ladder,54.9,-72.99999999999994,3845.0217568073595,537.2110988633519,54.73,45.2,0.10219446343561989,10.999999999999988,15.999999999999998,-14.000000000000002,6.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,WDC,Bear Call Ladder,98.23,-336.0,5444.032635211038,965.0554943167599,71.85,28.08,0.10178689264863974,-30.99999999999996,24.0,-21.000000000000004,9.0,-2.0000000000000004,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,WDC,Bear Call Ladder,92.97,-56.0,5864.032635211038,914.4221977267039,71.85,28.08,0.10167076021462268,28.000000000000004,24.0,-21.000000000000004,9.0,3.0,0.0,0.0,-5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,WDC,Bear Call Ladder,49.81,-258.0,1794.0108784036797,492.0,63.35,36.58,0.10123983739837399,-25.00000000000001,11.000000000000004,-7.000000000000001,3.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,WDC,Bear Call Ladder,90.09,-420.0,3642.021756807358,890.2110988633519,71.85,28.08,0.10120071533036333,-36.999999999999986,19.999999999999996,-14.000000000000002,6.0,1.9999999999999998,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,WDC,Bear Call Ladder,80.56,-324.0,3696.0217568073595,796.4221977267039,71.85,28.08,0.10115237901448416,-24.00000000000002,18.0,-14.000000000000002,6.0,2.0,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,WDC,Bear Call Ladder,40.28,-162.0,1848.0108784036797,398.21109886335194,71.85,28.08,0.10115237901448416,-12.00000000000001,9.0,-7.000000000000001,3.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,WDC,Bear Call Ladder,54.42,-261.0,1747.0108784036797,539.0,63.35,36.58,0.10096474953617811,-29.999999999999993,11.999999999999998,-7.000000000000001,3.0,1.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,WDC,Bear Call Ladder,75.65,-231.0,3703.0217568073595,749.6332965900559,71.85,28.08,0.10091600832582805,-16.000000000000014,17.0,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,WDC,Bear Call Ladder,48.72,-77.00000000000006,3899.0217568073595,483.2110988633519,54.73,45.2,0.10082549865804638,24.0,22.0,-11.000000000000004,6.0,-0.9999999999999999,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,WDC,Bear Call Ladder,66.8,-16.0,3988.0217568073567,663.5778022732961,71.85,28.08,0.1006664173683258,27.0,19.000000000000007,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,WDC,Bear Call Ladder,69.13,-242.0,3714.0217568073595,688.6332965900559,71.85,28.08,0.1003872457842438,-15.00000000000002,16.000000000000004,-14.000000000000002,6.0,1.0000000000000002,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,WDC,Bear Call Ladder,115.18,-473.0,5631.032635211038,1147.4221977267039,54.73,45.2,0.10038153369195485,-12.000000000000055,37.00000000000001,-16.000000000000004,9.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,WDC,Bear Call Ladder,61.67,-106.0,3878.0217568073595,614.4221977267039,54.73,45.2,0.10037072265320553,9.999999999999964,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,WDC,Bear Call Ladder,47.9,-272.0,1758.0108784036797,478.0,63.35,36.58,0.1002092050209205,-29.00000000000001,11.000000000000004,-7.000000000000001,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,WDC,Bear Call Ladder,40.44,-136.0,1922.0108784036797,403.78890113664806,54.73,45.2,0.10015134117397276,-4.000000000000026,11.000000000000004,-7.000000000000001,3.0,1.0000000000000002,0.0,-3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,WDC,Bear Call Ladder,51.0,-60.99999999999994,3783.0217568073595,509.4221977267039,71.85,28.08,0.1001134230655583,5.000000000000004,17.0,-14.000000000000002,6.0,-1.9999999999999998,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,WDC,Bear Call Ladder,63.51,-145.0,4017.021756807358,634.5778022732961,54.73,45.2,0.10008229057569193,32.999999999999986,30.0,-9.000000000000002,6.0,1.9999999999999998,-5.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,WDC,Bear Call Ladder,52.51,-275.0,1711.0108784036797,525.0,63.35,36.58,0.10001904761904762,-33.99999999999999,11.999999999999998,-7.000000000000001,3.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,WDC,Bear Call Ladder,45.05,-139.0,1875.0108784036797,450.78890113664806,71.85,28.08,0.09993591210078162,-9.000000000000007,12.0,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,WDC,Bear Call Ladder,91.63,-153.0000000000001,5861.032635211039,917.4221977267038,54.73,45.2,0.09987767924849818,28.999999999999982,30.000000000000004,-18.000000000000004,9.0,3.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,WDC,Bear Call Ladder,66.11,-158.0,3830.0217568073595,662.4221977267039,71.85,28.08,0.09980039954409116,1.9999999999999796,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,WDC,Bear Call Ladder,67.23,-255.99999999999997,3678.0217568073595,674.6332965900559,71.85,28.08,0.09965413853691338,-19.000000000000007,16.0,-14.000000000000002,6.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,WDC,Bear Call Ladder,84.37,-461.99999999999994,3534.021756807358,848.2110988633519,63.35,36.58,0.09946816318845662,-49.0,19.999999999999996,-14.000000000000002,6.0,-1.0000000000000002,0.0,-5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,WDC,Bear Call Ladder,44.88,-188.0,1874.0108784036797,451.78890113664806,71.85,28.08,0.09933842971150281,-12.00000000000001,11.000000000000004,-7.000000000000001,3.0,1.0000000000000002,0.0,-3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,WDC,Bear Call Ladder,49.49,-191.0,1827.0108784036797,498.78890113664806,71.85,28.08,0.09922033126082277,-16.999999999999993,12.0,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,WDC,Bear Call Ladder,61.98,-54.0,4026.021756807358,625.5778022732961,54.73,45.2,0.09907640548428986,26.0,19.999999999999996,-14.000000000000002,6.0,1.9999999999999998,0.0,-5.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,WDC,Bear Call Ladder,128.8,-498.99999999999994,7443.043513614717,1302.05549431676,54.73,45.2,0.09892051495668891,-14.000000000000036,42.00000000000001,-23.000000000000004,12.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,WDC,Bear Call Ladder,65.32,-269.99999999999994,3642.0217568073595,660.633296590056,71.85,28.08,0.0988748225939528,-23.00000000000002,16.0,-14.000000000000002,6.0,-0.9999999999999999,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,WDC,Bear Call Ladder,83.44,-126.0,5684.032635211038,844.4221977267039,71.85,28.08,0.09881312952765986,8.000000000000028,24.0,-21.000000000000004,9.0,-2.0000000000000004,0.0,0.0,-5.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,WDC,Bear Call Ladder,126.89,-513.0,7407.043513614717,1288.05549431676,71.85,28.08,0.09851283625579185,-18.000000000000014,42.00000000000001,-23.000000000000004,12.0,-1.0000000000000002,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,WDC,Bear Call Ladder,72.94,-379.99999999999994,3552.0217568073595,740.4221977267039,63.35,36.58,0.09851136314381916,-40.000000000000014,18.0,-14.000000000000002,6.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,WDC,Bear Call Ladder,36.47,-189.99999999999997,1776.0108784036797,370.21109886335194,63.35,36.58,0.09851136314381916,-20.000000000000007,9.0,-7.000000000000001,3.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,WDC,Bear Call Ladder,61.18,-88.0,3910.0217568073595,622.2110988633519,54.73,45.2,0.09832675777041412,14.999999999999991,16.0,-14.000000000000002,6.0,2.0,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,WDC,Bear Call Ladder,80.42,-41.99999999999994,5800.032635211038,818.2110988633519,71.85,28.08,0.09828759364388776,25.00000000000002,24.0,-21.000000000000004,9.0,-1.0000000000000002,0.0,0.0,-5.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,WDC,Bear Call Ladder,44.41,-7.999999999999943,3930.0217568073595,452.211098863352,54.73,45.2,0.0982063467960562,23.0,15.999999999999998,-14.000000000000002,6.0,-1.0000000000000002,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,WDC,Bear Call Ladder,63.42,-283.99999999999994,3606.0217568073595,646.633296590056,63.35,36.58,0.09807722604826855,-27.000000000000025,16.000000000000004,-14.000000000000002,6.0,-1.9999999999999998,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,WDC,Bear Call Ladder,105.66,-543.0,5451.032635211038,1077.4221977267039,71.85,28.08,0.09806740590915637,-32.00000000000003,37.00000000000001,-16.000000000000004,9.0,-2.0000000000000004,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,WDC,Bear Call Ladder,75.3,-210.0,3882.0217568073567,769.5778022732961,54.73,45.2,0.09784585753067122,2.0000000000000018,19.999999999999996,-14.000000000000002,6.0,2.0000000000000004,0.0,-5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,WDC,Bear Call Ladder,116.7,-163.0,7907.043513614717,1197.211098863352,54.73,45.2,0.09747654370294138,53.99999999999996,42.00000000000001,-23.000000000000004,12.0,4.0,-5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,WDC,Bear Call Ladder,66.13,-301.0,3523.0217568073595,679.6332965900559,63.35,36.58,0.09730247227702937,-35.999999999999986,17.0,-14.000000000000002,6.0,-3.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,WDC,Bear Call Ladder,60.58,-37.0,3909.0217568073595,623.2110988633519,71.85,28.08,0.09720622773004087,16.000000000000036,19.0,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,0.0,-4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,WDC,Bear Call Ladder,82.11,-223.0000000000001,5681.032635211039,847.4221977267038,54.73,45.2,0.09689385081045603,9.000000000000007,30.000000000000004,-18.000000000000004,9.0,-1.9999999999999998,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,WDC,Bear Call Ladder,71.3,-284.0000000000001,3756.0217568073595,736.4221977267038,54.73,45.2,0.09681946065735024,-6.000000000000005,23.0,-11.000000000000004,6.0,2.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,WDC,Bear Call Ladder,78.0,-34.99999999999997,5793.032635211039,805.8443954534079,71.85,28.08,0.09679288016405865,22.000000000000007,24.000000000000004,-21.000000000000004,9.0,1.0000000000000002,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,WDC,Bear Call Ladder,54.05,-161.99999999999994,3734.0217568073595,558.4221977267039,71.85,28.08,0.09679056495252805,-6.0000000000000275,16.000000000000004,-14.000000000000002,6.0,-1.9999999999999998,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,WDC,Bear Call Ladder,56.25,-18.0,3990.0217568073595,582.0,54.73,45.2,0.09664948453608248,27.99999999999998,16.0,-14.000000000000002,6.0,2.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,WDC,Bear Call Ladder,111.78,-93.0,7987.043513614717,1157.0,54.73,45.2,0.09661192739844425,66.99999999999994,42.00000000000001,-23.000000000000004,12.0,4.0,-5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,WDC,Bear Call Ladder,58.49,-213.99999999999994,3686.0217568073595,606.4221977267039,71.85,28.08,0.09645095482860222,-14.000000000000012,16.000000000000004,-14.000000000000002,6.0,-1.9999999999999998,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,WDC,Bear Call Ladder,46.59,-25.999999999999886,3898.0217568073595,484.21109886335205,54.73,45.2,0.0962183644888901,18.99999999999997,16.0,-14.000000000000002,6.0,-0.9999999999999999,0.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,WDC,Bear Call Ladder,76.1,-48.99999999999994,5757.032635211039,791.844395453408,71.85,28.08,0.09610474032139274,18.000000000000014,24.0,-21.000000000000004,9.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,WDC,Bear Call Ladder,43.41,-7.000000000000057,3929.0217568073595,453.2110988633519,54.73,45.2,0.09578317942537543,32.00000000000001,22.0,-11.000000000000004,6.0,-0.9999999999999999,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,WDC,Bear Call Ladder,30.43,-22.0,2008.0108784036797,317.78890113664806,54.73,45.2,0.09575538947760548,13.99999999999999,9.0,-7.000000000000001,3.0,0.9999999999999999,0.0,-2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,WDC,Bear Call Ladder,60.85,-44.0,4016.0217568073595,635.5778022732961,54.73,45.2,0.09573965576260753,27.99999999999998,18.0,-14.000000000000002,6.0,1.9999999999999998,0.0,-4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,WDC,Bear Call Ladder,90.54,-123.0,6031.032635211038,946.3667034099442,54.73,45.2,0.09567115968235854,52.999999999999936,37.00000000000001,-16.000000000000004,9.0,3.0,-5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,WDC,Bear Call Ladder,89.41,-24.999999999999886,7919.043513614717,935.211098863352,54.73,45.2,0.09560408351512101,65.99999999999997,42.00000000000001,-23.000000000000004,12.0,-1.0000000000000002,-5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,WDC,Bear Call Ladder,55.47,-129.99999999999994,3802.0217568073595,580.2110988633519,54.73,45.2,0.09560313497736793,2.9999999999999805,16.0,-14.000000000000002,6.0,-0.9999999999999999,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,WDC,Bear Call Ladder,74.19,-62.99999999999994,5721.032635211039,777.844395453408,71.85,28.08,0.09537897352433118,14.000000000000036,24.0,-21.000000000000004,9.0,-1.0000000000000002,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,WDC,Bear Call Ladder,107.18,-233.0,7727.043513614717,1127.211098863352,54.73,45.2,0.09508423054747892,33.999999999999986,42.00000000000001,-23.000000000000004,12.0,-1.0000000000000002,-5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,WDC,Bear Call Ladder,52.45,-45.99999999999997,3918.0217568073595,554.0,54.73,45.2,0.09467509025270758,19.999999999999986,16.0,-14.000000000000002,6.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,WDC,Bear Call Ladder,72.29,-77.0,5685.032635211039,763.8443954534079,71.85,28.08,0.0946396941972581,10.000000000000032,24.000000000000004,-21.000000000000004,9.0,-2.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,WDC,Bear Call Ladder,104.16,-148.99999999999994,7843.043513614717,1101.0,54.73,45.2,0.09460490463215258,50.99999999999996,42.00000000000001,-23.000000000000004,12.0,0.0,-5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,WDC,Bear Call Ladder,54.86,-78.99999999999994,3801.0217568073595,581.2110988633519,71.85,28.08,0.0943891128495089,4.000000000000026,19.0,-14.000000000000002,6.0,-1.0000000000000002,0.0,0.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,WDC,Bear Call Ladder,71.17,-6.0,6064.032635211038,754.2110988633519,54.73,45.2,0.09436350128930493,63.99999999999997,34.0,-16.000000000000004,9.0,3.0,-5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,WDC,Bear Call Ladder,55.55,-40.0,4062.021756807358,589.5778022732961,54.73,45.2,0.0942199651781497,44.99999999999999,30.0,-9.000000000000002,6.0,1.9999999999999998,-5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,WDC,Bear Call Ladder,43.55,-196.0,1782.0108784036797,464.21109886335194,63.35,36.58,0.09381507703420862,-21.000000000000007,10.0,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,WDC,Bear Call Ladder,88.8,-22.0,6030.032635211038,947.3667034099441,54.73,45.2,0.09373350327848128,44.99999999999997,27.999999999999996,-21.000000000000004,9.0,3.0000000000000004,0.0,-4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,WDC,Bear Call Ladder,63.68,-340.00000000000006,3612.0217568073595,680.4221977267039,63.35,36.58,0.09358895140804548,-21.999999999999996,23.0,-11.000000000000004,6.0,-1.9999999999999998,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,WDC,Bear Call Ladder,76.58,-308.0,3830.0217568073595,821.5778022732961,54.73,45.2,0.09321089224672824,1.000000000000023,28.999999999999993,-10.000000000000004,6.0,2.0000000000000004,-4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,WDC,Bear Call Ladder,45.76,-245.0,1831.0108784036797,494.78890113664806,71.85,28.08,0.09248388533954252,-21.000000000000018,12.0,-7.000000000000001,3.0,1.0000000000000002,0.0,-4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,WDC,Bear Call Ladder,49.94,-36.0,4108.0217568073585,543.5778022732961,54.73,45.2,0.09187277293360027,49.99999999999998,29.000000000000004,-9.000000000000002,6.0,1.9999999999999998,-5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,WDC,Bear Call Ladder,62.54,-69.0,3891.0217568073595,681.0,71.85,28.08,0.09183553597650514,11.000000000000053,20.999999999999993,-14.000000000000002,6.0,2.0,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,WDC,Bear Call Ladder,94.91,-407.0,5565.032635211039,1033.8443954534077,54.73,45.2,0.09180298352188272,-14.000000000000023,32.00000000000001,-17.000000000000004,9.0,1.0000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
